"Sym","Issuer Name","Cl","CUSIP","Value ($000)","%","Shares","Principal","Option Type"
"PSB","PS BUSINESS PKS INC CALIF","COM","69360J107","23,709","0.0%","180,987","",""
"MAS","MASCO CORP","COM","574599106","23,499","0.0%","803,661","",""
"AZO","AUTOZONE INC","COM","053332102","23,460","0.0%","27,983","",""
"ILMN","ILLUMINA INC","COM","452327109","23,451","0.0%","78,187","",""
"COHR","COHERENT INC","COM","192479103","23,367","0.0%","221,053","",""
"SKM","SK TELECOM LTD","SPONSORED ADR","78440P108","22,968","0.0%","857,000","",""
"APH","AMPHENOL CORP NEW","CL A","032095101","22,933","0.0%","283,046","",""
"NUE","NUCOR CORP","COM","670346105","22,611","0.0%","436,422","",""
"LOW","LOWES COS INC","COM","548661107","22,604","0.0%","244,748","",""
"EL","LAUDER ESTEE COS INC","CL A","518439104","22,579","0.0%","173,551","",""
"SPGI","S&P GLOBAL INC","COM","78409V104","22,377","0.0%","131,677","",""
"CHKP","CHECK POINT SOFTWARE TECH LT","ORD","M22465104","22,375","0.0%","217,969","",""
"TA.TO","TRANSALTA CORP","COM","89346D107","22,278","0.0%","5,443,183","",""
"VRRM","VERRA MOBILITY CORP","COM","92511U102","22,198","0.0%","2,274,411","",""
"GLW","CORNING INC","COM","219350105","21,846","0.0%","723,146","",""
"AJG","GALLAGHER ARTHUR J & CO","COM","363576109","21,830","0.0%","296,198","",""
"SHOO","MADDEN STEVEN LTD","COM","556269108","21,793","0.0%","720,200","",""
"FE","FIRSTENERGY CORP","COM","337932107","21,774","0.0%","579,863","",""
"NCLH","NORWEGIAN CRUISE LINE HLDG L","SHS","G66721104","21,739","0.0%","512,842","",""
"ALL","ALLSTATE CORP","COM","020002101","21,679","0.0%","262,362","",""
"TFC","BB&T CORP","COM","054937107","21,620","0.0%","499,085","",""
"NLOK","SYMANTEC CORP","COM","871503108","21,586","0.0%","1,142,406","",""
"ADM","ARCHER DANIELS MIDLAND CO","COM","039483102","21,416","0.0%","522,741","",""
"TPR","TAPESTRY INC","COM","876030107","21,409","0.0%","634,349","",""
"F","FORD MTR CO DEL","COM PAR $0.01","345370860","21,239","0.0%","2,776,360","",""
"WEED.TO","CANOPY GROWTH CORP","COM","138035100","21,023","0.0%","784,287","",""
"AEE","AMEREN CORP","COM","023608102","20,682","0.0%","317,061","",""
"VCSH","VANGUARD SCOTTSDALE FDS","SHRT TRM CORP BD","92206C409","20,519","0.0%","263,267","",""
"RHI","ROBERT HALF INTL INC","COM","770323103","20,325","0.0%","355,332","",""
"LOGM","LOGMEIN INC","COM","54142L109","20,182","0.0%","247,417","",""
"BRKR","BRUKER CORP","COM","116794108","20,055","0.0%","673,661","",""
"PRMW","COTT CORP QUE","COM","22163N106","19,853","0.0%","1,426,353","",""
"YRI.TO","YAMANA GOLD INC","COM","98462Y100","19,822","0.0%","8,434,002","",""
"ROK","ROCKWELL AUTOMATION INC","COM","773903109","19,779","0.0%","131,438","",""
"DAL","DELTA AIR LINES INC DEL","COM NEW","247361702","19,777","0.0%","396,330","",""
"DLTR","DOLLAR TREE INC","COM","256746108","19,753","0.0%","218,705","",""
"PFPT","PROOFPOINT INC","COM","743424103","19,654","0.0%","234,501","",""
"FLT","FLEETCOR TECHNOLOGIES INC","COM","339041105","19,564","0.0%","105,344","",""
"BHC","BAUSCH HEALTH COS INC","COM","071734107","19,428","0.0%","1,050,902","",""
"TFCFA","TWENTY FIRST CENTY FOX INC","CL A","90130A101","19,313","0.0%","401,359","",""
"XPO","XPO LOGISTICS INC","COM","983793100","18,924","0.0%","331,772","",""
"CELG","CELGENE CORP","COM","151020104","18,909","0.0%","295,043","",""
"KMX","CARMAX INC","COM","143130102","18,901","0.0%","301,315","",""
"RCL","ROYAL CARIBBEAN CRUISES LTD","COM","V7780T103","18,754","0.0%","191,781","",""
"TRV","TRAVELERS COMPANIES INC","COM","89417E109","18,569","0.0%","155,071","",""
"FAST","FASTENAL CO","COM","311900104","18,536","0.0%","354,488","",""
"KSU","KANSAS CITY SOUTHERN","COM NEW","485170302","18,417","0.0%","192,951","",""
"GD","GENERAL DYNAMICS CORP","COM","369550108","18,416","0.0%","117,141","",""
"HIG","HARTFORD FINL SVCS GROUP INC","COM","416515104","18,225","0.0%","410,017","",""
"HOG","HARLEY DAVIDSON INC","COM","412822108","18,176","0.0%","532,708","",""
"IRM","IRON MTN INC NEW","COM","46284V101","18,165","0.0%","560,485","",""
"ZTS","ZOETIS INC","CL A","98978V103","17,997","0.0%","210,397","",""
"DFS","DISCOVER FINL SVCS","COM","254709108","17,974","0.0%","304,754","",""
"CBOE","CBOE GLOBAL MARKETS INC","COM","12503M108","17,957","0.0%","183,552","",""
"REGN","REGENERON PHARMACEUTICALS","COM","75886F107","17,948","0.0%","48,054","",""
"PRGS","PROGRESS SOFTWARE CORP","COM","743312100","17,816","0.0%","502,000","",""
"INGR","INGREDION INC","COM","457187102","17,698","0.0%","193,628","",""
"","NORBORD INC","COM NEW","65548P403","17,695","0.0%","665,766","",""
"ALK","ALASKA AIR GROUP INC","COM","011659109","17,662","0.0%","290,253","",""
"DATA","TABLEAU SOFTWARE INC","CL A","87336U105","17,417","0.0%","145,140","",""
"ULTA","ULTA BEAUTY INC","COM","90384S303","17,407","0.0%","71,094","",""
"PSA","PUBLIC STORAGE","COM","74460D109","17,302","0.0%","85,482","",""
"MTD","METTLER TOLEDO INTERNATIONAL","COM","592688105","17,229","0.0%","30,462","",""
"MSCI","MSCI INC","COM","55354G100","17,104","0.0%","116,016","",""
"NVS","NOVARTIS A G","SPONSORED ADR","66987V109","17,041","0.0%","198,591","",""
"ATVI","ACTIVISION BLIZZARD INC","COM","00507V109","16,921","0.0%","363,349","",""
"FSV","FIRSTSERVICE CORP NEW","SUB VTG SH","33767E103","16,850","0.0%","245,693","",""
"KHC","KRAFT HEINZ CO","COM","500754106","16,839","0.0%","391,244","",""
"TEAM.MX","ATLASSIAN CORP PLC","CL A","G06242104","16,688","0.0%","187,550","",""
"VRT","GS ACQUISITION HLDGS CORP","COM CL A","36255F102","16,660","0.0%","1,700,000","",""
"ACB","AURORA CANNABIS INC","COM","05156X108","16,657","0.0%","3,355,590","",""
"SBAC","SBA COMMUNICATIONS CORP NEW","CL A","78410G104","16,556","0.0%","102,269","",""
"FWRD","FORWARD AIR CORP","COM","349853101","16,548","0.0%","301,700","",""
"BTO.TO","B2GOLD CORP","COM","11777Q209","16,521","0.0%","5,655,181","",""
"IEX","IDEX CORP","COM","45167R104","16,461","0.0%","130,377","",""
"ECL","ECOLAB INC","COM","278865100","16,435","0.0%","111,533","",""
"INCY","INCYTE CORP","COM","45337C102","16,186","0.0%","254,540","",""
"HBI","HANESBRANDS INC","COM","410345102","16,071","0.0%","1,282,604","",""
"KR","KROGER CO","COM","501044101","15,690","0.0%","570,549","",""
"ROL","ROLLINS INC","COM","775711104","15,427","0.0%","427,343","",""
"CXO","CONCHO RES INC","COM","20605P101","15,277","0.0%","148,620","",""
"SPG","SIMON PPTY GROUP INC NEW","COM","828806109","15,261","0.0%","90,843","",""
"CLS.TO","CELESTICA INC","SUB VTG SHS","15101Q108","15,251","0.0%","1,741,674","",""
"SAGE","SAGE THERAPEUTICS INC","COM","78667J108","15,205","0.0%","158,729","",""
"TLT","ISHARES TR","20 YR TR BD ETF","464287432","15,189","0.0%","125,000","",""
"CPB","CAMPBELL SOUP CO","COM","134429109","15,169","0.0%","459,810","",""
"RMD","RESMED INC","COM","761152107","15,103","0.0%","132,637","",""
"CFG","CITIZENS FINL GROUP INC","COM","174610105","15,097","0.0%","507,807","",""
"GIS","GENERAL MLS INC","COM","370334104","14,997","0.0%","385,137","",""
"EA","ELECTRONIC ARTS INC","COM","285512109","14,959","0.0%","189,572","",""
"AEIS","ADVANCED ENERGY INDS","COM","007973100","14,939","0.0%","347,987","",""
"NEM","NEWMONT MINING CORP","COM","651639106","14,908","0.0%","430,254","",""
"CTSH","COGNIZANT TECHNOLOGY SOLUTIO","CL A","192446102","14,791","0.0%","233,006","",""
"HBM.TO","HUDBAY MINERALS INC","COM","443628102","14,741","0.0%","3,116,679","",""
"CERN","CERNER CORP","COM","156782104","14,724","0.0%","280,766","",""
"IPG","INTERPUBLIC GROUP COS INC","COM","460690100","14,434","0.0%","699,650","",""
"TGT","TARGET CORP","COM","87612E106","14,423","0.0%","218,244","",""
"WTS","WATTS WATER TECHNOLOGIES INC","CL A","942749102","14,410","0.0%","223,300","",""
"DOO.TO","BRP INC","COM SUN VTG","05577W200","14,340","0.0%","554,192","",""
"OR.TO","OSISKO GOLD ROYALTIES LTD","COM","68827L101","14,120","0.0%","1,611,155","",""
"","STARS GROUP INC","COM","85570W100","14,094","0.0%","854,006","",""
"IDXX","IDEXX LABS INC","COM","45168D104","14,043","0.0%","75,495","",""
"SR","SPIRE INC","COM","84857L101","13,977","0.0%","188,670","",""
"NRG","NRG ENERGY INC","COM NEW","629377508","13,951","0.0%","352,287","",""
"JENGQ","JUST ENERGY GROUP INC","COM","48213W101","13,900","0.0%","4,209,540","",""
"BURL","BURLINGTON STORES INC","COM","122017106","13,795","0.0%","84,805","",""
"CTLT","CATALENT INC","COM","148806102","13,795","0.0%","442,445","",""
"EW","EDWARDS LIFESCIENCES CORP","COM","28176E108","13,377","0.0%","87,336","",""
"FFIV","F5 NETWORKS INC","COM","315616102","13,364","0.0%","82,480","",""
"GM","GENERAL MTRS CO","COM","37045V100","13,328","0.0%","398,441","",""
"FNF","FIDELITY NATIONAL FINANCIAL","FNF GROUP COM","31620R303","13,325","0.0%","423,819","",""
"EQH","AXA EQUITABLE HLDGS INC","COM","054561105","13,315","0.0%","800,664","",""
"FL","FOOT LOCKER INC","COM","344849104","13,204","0.0%","248,201","",""
"SWKS","SKYWORKS SOLUTIONS INC","COM","83088M102","12,972","0.0%","193,557","",""
"SSRM.TO","SSR MNG INC","COM","784730103","12,933","0.0%","1,070,532","",""
"TTEK","TETRA TECH INC NEW","COM","88162G103","12,751","0.0%","246,300","",""
"MPC","MARATHON PETE CORP","COM","56585A102","12,708","0.0%","215,361","",""
"PFG","PRINCIPAL FINL GROUP INC","COM","74251V102","12,626","0.0%","285,845","",""
"FITB","FIFTH THIRD BANCORP","COM","316773100","12,618","0.0%","536,244","",""
"DSG.TO","DESCARTES SYS GROUP INC","COM","249906108","12,536","0.0%","474,956","",""
"HSIC","SCHEIN HENRY INC","COM","806407102","12,506","0.0%","159,275","",""
"LUV","SOUTHWEST AIRLS CO","COM","844741108","12,428","0.0%","267,377","",""
"PRU","PRUDENTIAL FINL INC","COM","744320102","12,350","0.0%","151,441","",""
"IQV","IQVIA HLDGS INC","COM","46266C105","12,155","0.0%","104,626","",""
"","SABAN CAP ACQUISITION CORP","COM CL A","78516C106","12,040","0.0%","1,189,700","",""
"LBTYK","LIBERTY GLOBAL PLC","SHS CL C","G5480U120","12,032","0.0%","582,960","",""
"FDX","FEDEX CORP","COM","31428X106","12,017","0.0%","74,486","",""
"BTU","PEABODY ENERGY CORP NEW","COM","704551100","11,969","0.0%","392,671","",""
"PNW","PINNACLE WEST CAP CORP","COM","723484101","11,852","0.0%","139,109","",""
"","MOSAIC ACQUISITION CORP","COM CL A","61946M100","11,820","0.0%","1,200,000","",""
"CLGX","CORELOGIC INC","COM","21871D103","11,804","0.0%","353,200","",""
"CPG.TO","CRESCENT PT ENERGY CORP","COM","22576C101","11,755","0.0%","3,878,061","",""
"PKG","PACKAGING CORP AMER","COM","695156109","11,730","0.0%","140,541","",""
"DEO","DIAGEO P L C","SPON ADR NEW","25243Q205","11,670","0.0%","82,296","",""
"LQD","ISHARES TR","IBOXX INV CP ETF","464287242","11,666","0.0%","103,407","",""
"J","JACOBS ENGR GROUP INC DEL","COM","469814107","11,631","0.0%","198,951","",""
"KLIC","KULICKE & SOFFA INDS INC","COM","501242101","11,631","0.0%","573,800","",""
"FBIN","FORTUNE BRANDS HOME & SEC IN","COM","34964C106","11,589","0.0%","305,061","",""
"BAX","BAXTER INTL INC","COM","071813109","11,529","0.0%","175,160","",""
"MU","MICRON TECHNOLOGY INC","COM","595112103","11,527","0.0%","363,292","",""
"STZ","CONSTELLATION BRANDS INC","CL A","21036P108","11,474","0.0%","71,349","",""
"CDNS","CADENCE DESIGN SYSTEM INC","COM","127387108","11,474","0.0%","263,887","",""
"CTAS","CINTAS CORP","COM","172908105","11,376","0.0%","67,718","",""
"VRSN","VERISIGN INC","COM","92343E102","11,251","0.0%","75,874","",""
"LTC","LTC PPTYS INC","COM","502175102","11,216","0.0%","269,100","",""
"ADI","ANALOG DEVICES INC","COM","032654105","11,214","0.0%","130,654","",""
"ICUI","ICU MED INC","COM","44930G107","11,194","0.0%","48,748","",""
"VMW","VMWARE INC","CL A COM","928563402","11,192","0.0%","81,618","",""
"PAAS.TO","PAN AMERICAN SILVER CORP","COM","697900108","11,153","0.0%","764,302","",""
"MTN","VAIL RESORTS INC","COM","91879Q109","11,117","0.0%","52,733","",""
"ALLE","ALLEGION PUB LTD CO","ORD SHS","G0176J109","11,009","0.0%","138,113","",""
"CASY","CASEYS GEN STORES INC","COM","147528103","10,925","0.0%","85,260","",""
"PLD","PROLOGIS INC","COM","74340W103","10,850","0.0%","184,770","",""
"WST","WEST PHARMACEUTICAL SVSC INC","COM","955306105","10,814","0.0%","110,315","",""
"HPQ","HP INC","COM","40434L105","10,791","0.0%","527,401","",""
"VLO","VALERO ENERGY CORP NEW","COM","91913Y100","10,781","0.0%","143,809","",""
"LVS","LAS VEGAS SANDS CORP","COM","517834107","10,696","0.0%","205,487","",""
"THS","TREEHOUSE FOODS INC","COM","89469A104","10,686","0.0%","210,718","",""
"ULTI","ULTIMATE SOFTWARE GROUP INC","COM","90385D107","10,649","0.0%","43,489","",""
"STT","STATE STR CORP","COM","857477103","10,603","0.0%","168,110","",""
"RPM","RPM INTL INC","COM","749685103","10,573","0.0%","179,874","",""
"LEG","LEGGETT & PLATT INC","COM","524660107","10,570","0.0%","294,919","",""
"GOOS.TO","CANADA GOOSE HOLDINGS INC","SHS SUB VTG","135086106","10,555","0.0%","241,566","",""
"SSD","SIMPSON MANUFACTURING CO INC","COM","829073105","10,547","0.0%","194,849","",""
"SNE","SONY CORP","SPONSORED ADR","835699307","10,511","0.0%","217,708","",""
"TRU","TRANSUNION","COM","89400J107","10,351","0.0%","182,231","",""
"VIAC","CBS CORP NEW","CL B","124857202","10,332","0.0%","236,316","",""
"SRPT","SAREPTA THERAPEUTICS INC","COM","803607100","10,309","0.0%","94,463","",""
"PVH","PVH CORP","COM","693656100","10,273","0.0%","110,526","",""
"CTRA","CABOT OIL & GAS CORP","COM","127097103","10,237","0.0%","458,031","",""
"DRI","DARDEN RESTAURANTS INC","COM","237194105","10,221","0.0%","102,356","",""
"EXPO","EXPONENT INC","COM","30214U102","10,213","0.0%","201,400","",""
"ALGN","ALIGN TECHNOLOGY INC","COM","016255101","10,077","0.0%","48,118","",""
"SIVB","SVB FINL GROUP","COM","78486Q101","9,993","0.0%","52,617","",""
"HAS","HASBRO INC","COM","418056107","9,934","0.0%","122,265","",""
"AIZ","ASSURANT INC","COM","04621X108","9,898","0.0%","110,668","",""
"EFX","EQUIFAX INC","COM","294429105","9,884","0.0%","106,130","",""
"KMI","KINDER MORGAN INC DEL","COM","49456B101","9,871","0.0%","641,824","",""
"LRCX","LAM RESEARCH CORP","COM","512807108","9,834","0.0%","72,216","",""
"OKE","ONEOK INC NEW","COM","682680103","9,816","0.0%","181,949","",""
"CMS","CMS ENERGY CORP","COM","125896100","9,804","0.0%","197,462","",""
"VVI","VIAD CORP","COM NEW","92552R406","9,788","0.0%","195,400","",""
"JCI","JOHNSON CTLS INTL PLC","SHS","G51502105","9,778","0.0%","329,812","",""
"LNT","ALLIANT ENERGY CORP","COM","018802108","9,652","0.0%","228,451","",""
"FPAC","FAR PT ACQUISITION CORP","COM CL A","30734W109","9,650","0.0%","1,000,000","",""
"BHP","BHP GROUP LIMITED","SPONSORED ADS","088606108","9,597","0.0%","198,725","",""
"IT","GARTNER INC","COM","366651107","9,539","0.0%","74,615","",""
"DNKN","DUNKIN BRANDS GROUP INC","COM","265504100","9,497","0.0%","148,106","",""
"CCMP","CABOT MICROELECTRONICS CORP","COM","12709P103","9,440","0.0%","99,000","",""
"CSGP","COSTAR GROUP INC","COM","22160N109","9,439","0.0%","27,982","",""
"RUTH","RUTHS HOSPITALITY GROUP INC","COM","783332109","9,208","0.0%","405,100","",""
"SSNC","SS&C TECHNOLOGIES HLDGS INC","COM","78467J100","9,186","0.0%","203,628","",""
"BKI","BLACK KNIGHT INC","COM","09215C105","9,147","0.0%","203,000","",""
"ADSK","AUTODESK INC","COM","052769106","9,116","0.0%","70,878","",""
"ED","CONSOLIDATED EDISON INC","COM","209115104","9,021","0.0%","117,978","",""
"TEL","TE CONNECTIVITY LTD","REG SHS","H84989104","9,019","0.0%","119,251","",""
"ES","EVERSOURCE ENERGY","COM","30040W108","8,984","0.0%","138,128","",""
"KALU","KAISER ALUMINUM CORP","COM PAR $0.01","483007704","8,920","0.0%","99,900","",""
"LLL","L3 TECHNOLOGIES INC","COM","502413107","8,920","0.0%","51,362","",""
"MTB","M & T BK CORP","COM","55261F104","8,861","0.0%","61,908","",""
"WAT","WATERS CORP","COM","941848103","8,844","0.0%","46,881","",""
"ALLY","ALLY FINL INC","COM","02005N100","8,742","0.0%","385,808","",""
"TOT","TOTAL S A","SPONSORED ADR","89151E109","8,693","0.0%","166,593","",""
"KAMN","KAMAN CORP","COM","483548103","8,599","0.0%","153,300","",""
"CBRE","CBRE GROUP INC","CL A","12504L109","8,598","0.0%","214,740","",""
"MASI","MASIMO CORP","COM","574795100","8,583","0.0%","79,941","",""
"IR","GARDNER DENVER HLDGS INC","COM","36555P107","8,540","0.0%","417,586","",""
"PXD","PIONEER NAT RES CO","COM","723787107","8,492","0.0%","64,568","",""
"ATO","ATMOS ENERGY CORP","COM","049560105","8,483","0.0%","91,492","",""
"KAR","KAR AUCTION SVCS INC","COM","48238T109","8,446","0.0%","177,000","",""
"TFCF","TWENTY FIRST CENTY FOX INC","CL B","90130A200","8,435","0.0%","176,536","",""
"SGEN","SEATTLE GENETICS INC","COM","812578102","8,425","0.0%","148,691","",""
"EXAS","EXACT SCIENCES CORP","COM","30063P105","8,310","0.0%","131,700","",""
"EBAY","EBAY INC","COM","278642103","8,290","0.0%","295,324","",""
"BRC","BRADY CORP","CL A","104674106","8,230","0.0%","189,378","",""
"MOH","MOLINA HEALTHCARE INC","COM","60855R100","8,193","0.0%","70,499","",""
"TVPT","TRAVELPORT WORLDWIDE LTD","SHS","G9019D104","8,176","0.0%","523,400","",""
"MNST","MONSTER BEVERAGE CORP NEW","COM","61174X109","8,127","0.0%","165,112","",""
"PRGO","PERRIGO CO PLC","SHS","G97822103","8,127","0.0%","209,741","",""
"MGY","MAGNOLIA OIL & GAS CORP","CL A","559663109","8,124","0.0%","724,713","",""
"JKHY","HENRY JACK & ASSOC INC","COM","426281101","8,029","0.0%","63,460","",""
"","NXP SEMICONDUCTORS N V","NOTE 1.000%12/0","62952QAB6","8,024","0.0%","8,000,000","",""
"BWXT","BWX TECHNOLOGIES INC","COM","05605H100","7,981","0.0%","208,754","",""
"WMB","WILLIAMS COS INC DEL","COM","969457100","7,980","0.0%","361,898","",""
"IMG.TO","IAMGOLD CORP","COM","450913108","7,967","0.0%","2,171,928","",""
"ANSS","ANSYS INC","COM","03662Q105","7,933","0.0%","55,493","",""
"FLS","FLOWSERVE CORP","COM","34354P105","7,906","0.0%","207,944","",""
"","ZENDESK INC","COM","98936J101","7,861","0.0%","134,673","",""
"MCK","MCKESSON CORP","COM","58155Q103","7,829","0.0%","70,870","",""
"SCCO","SOUTHERN COPPER CORP","COM","84265V105","7,822","0.0%","254,200","",""
"NATI","NATIONAL INSTRS CORP","COM","636518102","7,777","0.0%","171,385","",""
"DOV","DOVER CORP","COM","260003108","7,677","0.0%","108,200","",""
"DLR","DIGITAL RLTY TR INC","COM","253868103","7,656","0.0%","71,854","",""
"AAL","AMERICAN AIRLS GROUP INC","COM","02376R102","7,624","0.0%","237,432","",""
"MANT","MANTECH INTL CORP","CL A","564563104","7,614","0.0%","145,600","",""
"AGI.TO","ALAMOS GOLD INC NEW","COM CL A","011532108","7,524","0.0%","2,092,858","",""
"ZBH","ZIMMER BIOMET HLDGS INC","COM","98956P102","7,515","0.0%","72,458","",""
"SNN","SMITH & NEPHEW PLC","SPDN ADR NEW","83175M205","7,509","0.0%","209,629","",""
"LB","L BRANDS INC","COM","501797104","7,433","0.0%","289,555","",""
"PPG","PPG INDS INC","COM","693506107","7,423","0.0%","72,609","",""
"","DFB HEALTHCARE ACQUISTION CO","COM","23291E109","7,388","0.0%","750,000","",""
"LH","LABORATORY CORP AMER HLDGS","COM NEW","50540R409","7,385","0.0%","58,448","",""
"EIX","EDISON INTL","COM","281020107","7,378","0.0%","129,969","",""
"","ALLEGHANY CORP DEL","COM","017175100","7,330","0.0%","11,759","",""
"SYKE","SYKES ENTERPRISES INC","COM","871237103","7,325","0.0%","296,200","",""
"EQR","EQUITY RESIDENTIAL","SH BEN INT","29476L107","7,310","0.0%","110,735","",""
"SAP","SAP SE","SPON ADR","803054204","7,169","0.0%","72,019","",""
"FANG","DIAMONDBACK ENERGY INC","COM","25278X109","7,163","0.0%","77,266","",""
"CIGI.TO","COLLIERS INTL GROUP INC","SUB VTG SHS","194693107","7,135","0.0%","129,441","",""
"ARMK","ARAMARK","COM","03852U106","7,129","0.0%","246,098","",""
"IFF","INTERNATIONAL FLAVORS&FRAGRA","COM","459506101","7,109","0.0%","52,947","",""
"AVB","AVALONBAY CMNTYS INC","COM","053484101","7,051","0.0%","40,511","",""
"MODG","CALLAWAY GOLF CO","COM","131193104","7,001","0.0%","457,600","",""
"SWK","STANLEY BLACK & DECKER INC","COM","854502101","6,954","0.0%","58,078","",""
"BMRN","BIOMARIN PHARMACEUTICAL INC","COM","09061G101","6,945","0.0%","81,560","",""
"TMX","SERVICEMASTER GLOBAL HLDGS I","COM","81761R109","6,944","0.0%","189,000","",""
"NTRS","NORTHERN TR CORP","COM","665859104","6,934","0.0%","82,956","",""
"NBIX","NEUROCRINE BIOSCIENCES INC","COM","64125C109","6,930","0.0%","97,039","",""
"WSO","WATSCO INC","COM","942622200","6,928","0.0%","49,789","",""
"ACHC","ACADIA HEALTHCARE COMPANY IN","COM","00404A109","6,905","0.0%","268,572","",""
"","TWITTER INC","COM","90184L102","6,880","0.0%","239,410","",""
"MCO","MOODYS CORP","COM","615369105","6,877","0.0%","49,109","",""
"ANET","ARISTA NETWORKS INC","COM","040413106","6,875","0.0%","32,630","",""
"RJF","RAYMOND JAMES FINANCIAL INC","COM","754730109","6,842","0.0%","91,951","",""
"ALNY","ALNYLAM PHARMACEUTICALS INC","COM","02043Q107","6,832","0.0%","93,707","",""
"CPS","COOPER STD HLDGS INC","COM","21676P103","6,784","0.0%","109,200","",""
"SNPS","SYNOPSYS INC","COM","871607107","6,704","0.0%","79,579","",""
"STI","SUNTRUST BKS INC","COM","867914103","6,679","0.0%","132,420","",""
"TTC","TORO CO","COM","891092108","6,525","0.0%","116,762","",""
"SFM","SPROUTS FMRS MKT INC","COM","85208M102","6,512","0.0%","277,000","",""
"PVG","PRETIUM RES INC","COM","74139C102","6,498","0.0%","767,022","",""
"AFG","AMERICAN FINL GROUP INC OHIO","COM","025932104","6,475","0.0%","71,518","",""
"DOCU","DOCUSIGN INC","COM","256163106","6,464","0.0%","161,273","",""
"MYL","MYLAN N V","SHS EURO","N59465109","6,436","0.0%","234,894","",""
"TSS","TOTAL SYS SVCS INC","COM","891906109","6,432","0.0%","79,125","",""
"IAU","ISHARES GOLD TRUST","ISHARES","464285105","6,431","0.0%","508,014","",""
"KT","KT CORP","SPONSORED ADR","48268K101","6,431","0.0%","452,219","",""
"TIF","TIFFANY & CO NEW","COM","886547108","6,406","0.0%","79,564","",""
"DHI","D R HORTON INC","COM","23331A109","6,404","0.0%","184,768","",""
"HPE","HEWLETT PACKARD ENTERPRISE C","COM","42824C109","6,380","0.0%","482,973","",""
"AMRX","AMNEAL PHARMACEUTICALS INC","COM STK CL A","03168L105","6,317","0.0%","466,875","",""
"HFC","HOLLYFRONTIER CORP","COM","436106108","6,313","0.0%","123,485","",""
"NDAQ","NASDAQ INC","COM","631103108","6,310","0.0%","77,352","",""
"AMED","AMEDISYS INC","COM","023436108","6,296","0.0%","53,761","",""
"ABMD","ABIOMED INC","COM","003654100","6,285","0.0%","19,336","",""
"HWM","ARCONIC INC","COM","03965L100","6,268","0.0%","371,771","",""
"INFY","INFOSYS LTD","SPONSORED ADR","456788108","6,228","0.0%","654,200","",""
"VTR","VENTAS INC","COM","92276F100","6,126","0.0%","104,561","",""
"VOD","VODAFONE GROUP PLC NEW","SPONSORED ADR","92857W308","6,115","0.0%","317,168","",""
"WY","WEYERHAEUSER CO","COM","962166104","6,095","0.0%","278,827","",""
"AXS","AXIS CAPITAL HOLDINGS LTD","SHS","G0692U109","6,078","0.0%","117,692","",""
"GTY","GETTY RLTY CORP NEW","COM","374297109","6,059","0.0%","206,012","",""
"VVV","VALVOLINE INC","COM","92047W101","6,018","0.0%","311,000","",""
"LYG","LLOYDS BANKING GROUP PLC","SPONSORED ADR","539439109","5,998","0.0%","1,699,286","",""
"IP","INTL PAPER CO","COM","460146103","5,975","0.0%","148,047","",""
"LOXO","LOXO ONCOLOGY INC","COM","548862101","5,962","0.0%","42,564","",""
"ELAN","ELANCO ANIMAL HEALTH INC","COM","28414H103","5,954","0.0%","188,824","",""
"AOS","SMITH A O","COM","831865209","5,951","0.0%","139,369","",""
"EVTC","EVERTEC INC","COM","30040P103","5,941","0.0%","207,000","",""
"HRB","BLOCK H & R INC","COM","093671105","5,912","0.0%","233,041","",""
"HI","HILLENBRAND INC","COM","431571108","5,894","0.0%","155,400","",""
"CFX","COLFAX CORP","COM","194014106","5,894","0.0%","282,000","",""
"MDC","M D C HLDGS INC","COM","552676108","5,864","0.0%","208,600","",""
"OFIX","ORTHOFIX MED INC","COM","68752M108","5,858","0.0%","111,600","",""
"CCL","CARNIVAL CORP","UNIT 99/99/9999","143658300","5,847","0.0%","118,595","",""
"CRON.TO","CRONOS GROUP INC","COM","22717L101","5,840","0.0%","554,700","",""
"PLYA","PLAYA HOTELS & RESORTS NV","SHS","N70544106","5,828","0.0%","810,536","",""
"UDR","UDR INC","COM","902653104","5,821","0.0%","146,918","",""
"DVA","DAVITA INC","COM","23918K108","5,803","0.0%","112,774","",""
"BBU","BROOKFIELD BUSINESS PARTNERS","UNIT LTD LP","G16234109","5,790","0.0%","190,185","",""
"VAR","VARIAN MED SYS INC","COM","92220P105","5,786","0.0%","51,067","",""
"UGI","UGI CORP NEW","COM","902681105","5,747","0.0%","107,725","",""
"COUP","COUPA SOFTWARE INC","COM","22266L106","5,711","0.0%","90,854","",""
"HYG","ISHARES TR","IBOXX HI YD ETF","464288513","5,645","0.0%","69,610","",""
"LBRDK","LIBERTY BROADBAND CORP","COM SER C","530307305","5,617","0.0%","77,980","",""
"O","REALTY INCOME CORP","COM","756109104","5,552","0.0%","88,070","",""
"DGX","QUEST DIAGNOSTICS INC","COM","74834L100","5,512","0.0%","66,197","",""
"GSK","GLAXOSMITHKLINE PLC","SPONSORED ADR","37733W105","5,490","0.0%","143,682","",""
"RTEC","RUDOLPH TECHNOLOGIES INC","COM","781270103","5,453","0.0%","266,400","",""
"FIX","COMFORT SYS USA INC","COM","199908104","5,425","0.0%","124,200","",""
"KEY","KEYCORP NEW","COM","493267108","5,397","0.0%","365,120","",""
"SYF","SYNCHRONY FINL","COM","87165B103","5,375","0.0%","229,119","",""
