"Sym","Issuer Name","Cl","CUSIP","Value ($000)","%","Shares","Principal","Option Type"
"BIPC","BROOKFIELD INFRASTRUCTURE CO","COM SB VTG SHS A","11275Q107","44,378","0.0%","1,254,936","",""
"ALC.SW","ALCON AG","ORD SHS","H01301128","44,348","0.0%","567,875","",""
"ASML","ASML HOLDING N V","N Y REGISTRY SHS","N07059210","44,160","0.0%","58,342","",""
"SSTK","SHUTTERSTOCK INC","COM","825690100","43,760","0.0%","906,391","",""
"LMT","LOCKHEED MARTIN CORP","COM","539830109","43,186","0.0%","95,285","",""
"AWK","AMERICAN WTR WKS CO INC NEW","COM","030420103","42,780","0.0%","324,119","",""
"EQT","EQT CORP","COM","26884L109","42,442","0.0%","1,097,848","",""
"USB","US BANCORP DEL","COM NEW","902973304","42,295","0.0%","977,242","",""
"BBWI","BATH & BODY WORKS INC","COM","070830104","42,136","0.0%","976,278","",""
"PLD","PROLOGIS INC.","COM","74340W103","41,445","0.0%","310,916","",""
"DE","DEERE & CO","COM","244199105","41,170","0.0%","102,960","",""
"CBOE","CBOE GLOBAL MKTS INC","COM","12503M108","40,969","0.0%","229,444","",""
"FIVE","FIVE BELOW INC","COM","33829M101","40,780","0.0%","191,315","",""
"FSV.TO","FIRSTSERVICE CORP NEW","COM","33767E202","40,739","0.0%","250,577","",""
"ESAB","ESAB CORPORATION","COM","29605J106","40,732","0.0%","470,240","",""
"RBA.TO","RB GLOBAL INC","COM","74935Q107","40,566","0.0%","603,261","",""
"FERG","FERGUSON PLC NEW","SHS","G3421J106","39,916","0.0%","208,389","",""
"PYPL","PAYPAL HLDGS INC","COM","70450Y103","39,916","0.0%","649,999","",""
"MDB","MONGODB INC","CL A","60937P106","39,634","0.0%","96,941","",""
"LOGN.SW","LOGITECH INTL S A","SHS","H50430232","39,489","0.0%","415,678","",""
"FISV","FISERV INC","COM","337738108","39,136","0.0%","294,616","",""
"JCI","JOHNSON CTLS INTL PLC","SHS","G51502105","39,024","0.0%","677,032","",""
"EWL","ISHARES INC","MSCI SWITZERLAND","464286749","38,726","0.0%","802,295","",""
"AGI.TO","ALAMOS GOLD INC NEW","COM CL A","011532108","38,096","0.0%","2,818,950","",""
"ES","EVERSOURCE ENERGY","COM","30040W108","37,772","0.0%","611,996","",""
"MO","ALTRIA GROUP INC","COM","02209S103","37,429","0.0%","927,839","",""
"CNC","CENTENE CORP DEL","COM","15135B101","37,173","0.0%","500,920","",""
"OMC","OMNICOM GROUP INC","COM","681919106","37,088","0.0%","428,714","",""
"DXCM","DEXCOM INC","COM","252131107","36,968","0.0%","297,919","",""
"ON","ON SEMICONDUCTOR CORP","COM","682189105","36,668","0.0%","438,988","",""
"PCTY","PAYLOCITY HLDG CORP","COM","70438V106","36,614","0.0%","222,107","",""
"EXC","EXELON CORP","COM","30161N101","36,570","0.0%","1,018,676","",""
"CTSH","COGNIZANT TECHNOLOGY SOLUTIO","CL A","192446102","36,483","0.0%","483,038","",""
"CPB","CAMPBELL SOUP CO","COM","134429109","36,240","0.0%","838,308","",""
"RJF","RAYMOND JAMES FINL INC","COM","754730109","36,239","0.0%","325,016","",""
"CMS","CMS ENERGY CORP","COM","125896100","35,909","0.0%","618,386","",""
"J","JACOBS SOLUTIONS INC","COM","46982L108","35,899","0.0%","276,578","",""
"CB","CHUBB LIMITED","COM","H1467J104","35,842","0.0%","158,596","",""
"SCHW","SCHWAB CHARLES CORP","COM","808513105","35,604","0.0%","517,506","",""
"CLX","CLOROX CO DEL","COM","189054109","35,219","0.0%","246,998","",""
"CAE.TO","CAE INC","COM","124765108","34,752","0.0%","1,602,276","",""
"KDP","KEURIG DR PEPPER INC","COM","49271V100","34,435","0.0%","1,033,493","",""
"PEN","PENUMBRA INC","COM","70975L107","34,338","0.0%","136,514","",""
"HRL","HORMEL FOODS CORP","COM","440452100","34,055","0.0%","1,060,592","",""
"FTI","TECHNIPFMC PLC","COM","G87110105","33,849","0.0%","1,680,716","",""
"CLS.TO","CELESTICA INC","SUB VTG SHS","15101Q108","33,467","0.0%","1,137,087","",""
"QDEL","QUIDELORTHO CORP","COM","219798105","33,267","0.0%","451,392","",""
"BX","BLACKSTONE INC","COM","09260D107","33,266","0.0%","254,099","",""
"VLTO","VERALTO CORP","COM SHS","92338C103","33,129","0.0%","402,739","",""
"CAH","CARDINAL HEALTH INC","COM","14149Y108","33,107","0.0%","328,446","",""
"KHC","KRAFT HEINZ CO","COM","500754106","32,990","0.0%","892,108","",""
"LYV","LIVE NATION ENTERTAINMENT IN","COM","538034109","32,879","0.0%","351,277","",""
"PAAS.TO","PAN AMERN SILVER CORP","COM","697900108","32,859","0.0%","2,003,166","",""
"TA.TO","TRANSALTA CORP","COM","89346D107","32,615","0.0%","3,902,599","",""
"TRU","TRANSUNION","COM","89400J107","32,434","0.0%","472,043","",""
"XLP","SELECT SECTOR SPDR TR","SBI CONS STPLS","81369Y308","31,902","0.0%","442,900","",""
"CMI","CUMMINS INC","COM","231021106","31,760","0.0%","132,572","",""
"RE","EVEREST GROUP LTD","COM","G3223R108","31,756","0.0%","89,814","",""
"IEX","IDEX CORP","COM","45167R104","31,462","0.0%","144,916","",""
"DUK","DUKE ENERGY CORP NEW","COM NEW","26441C204","31,335","0.0%","322,911","",""
"EOG","EOG RES INC","COM","26875P101","31,297","0.0%","258,766","",""
"WFG.TO","WEST FRASER TIMBER CO LTD","COM","952845105","31,054","0.0%","361,220","",""
"ASND","ASCENDIS PHARMA A/S","SPONSORED ADR","04351P101","30,804","0.0%","244,578","",""
"ABNB","AIRBNB INC","COM CL A","009066101","30,668","0.0%","225,269","",""
"ZS","ZSCALER INC","COM","98980G102","30,436","0.0%","137,372","",""
"LFUS","LITTELFUSE INC","COM","537008104","30,353","0.0%","113,447","",""
"MKTX","MARKETAXESS HLDGS INC","COM","57060D108","30,152","0.0%","102,961","",""
"LEN","LENNAR CORP","CL A","526057104","30,038","0.0%","201,548","",""
"SHW","SHERWIN WILLIAMS CO","COM","824348106","29,701","0.0%","95,227","",""
"ADM","ARCHER DANIELS MIDLAND CO","COM","039483102","29,458","0.0%","407,905","",""
"ED","CONSOLIDATED EDISON INC","COM","209115104","29,434","0.0%","323,567","",""
"WM","WASTE MGMT INC DEL","COM","94106L109","29,421","0.0%","164,276","",""
"MET","METLIFE INC","COM","59156R108","29,292","0.0%","442,946","",""
"APLS","APELLIS PHARMACEUTICALS INC","COM","03753U106","28,931","0.0%","483,322","",""
"MMM","3M CO","COM","88579Y101","28,593","0.0%","261,562","",""
"EXAS","EXACT SCIENCES CORP","COM","30063P105","28,498","0.0%","385,215","",""
"CTRA","COTERRA ENERGY INC","COM","127097103","28,161","0.0%","1,103,524","",""
"VWO","VANGUARD INTL EQUITY INDEX F","FTSE EMR MKT ETF","922042858","27,869","0.0%","678,087","",""
"ATS.TO","ATS CORPORATION","COM","00217Y104","27,608","0.0%","637,517","",""
"AIG","AMERICAN INTL GROUP INC","COM NEW","026874784","27,599","0.0%","407,375","",""
"ENOV","ENOVIS CORPORATION","COM","194014502","27,580","0.0%","492,340","",""
"NOC","NORTHROP GRUMMAN CORP","COM","666807102","27,535","0.0%","58,819","",""
"BPMC","BLUEPRINT MEDICINES CORP","COM","09627Y109","27,295","0.0%","295,916","",""
"EXR","EXTRA SPACE STORAGE INC","COM","30225T102","27,284","0.0%","170,177","",""
"VEA","VANGUARD TAX-MANAGED FDS","VAN FTSE DEV MKT","921943858","27,227","0.0%","568,422","",""
"CCCS","CCC INTELLIGENT SOLUTIONS HL","COM","12510Q100","27,174","0.0%","2,385,794","",""
"XLY","SELECT SECTOR SPDR TR","SBI CONS DISCR","81369Y407","26,821","0.0%","150,000","",""
"PNC","PNC FINL SVCS GROUP INC","COM","693475105","26,777","0.0%","172,924","",""
"DDOG","DATADOG INC","CL A COM","23804L103","26,774","0.0%","220,588","",""
"GWW","GRAINGER W W INC","COM","384802104","26,723","0.0%","32,248","",""
"MAS","MASCO CORP","COM","574599106","26,713","0.0%","398,832","",""
"DHI","D R HORTON INC","COM","23331A109","26,481","0.0%","174,241","",""
"ITW","ILLINOIS TOOL WKS INC","COM","452308109","26,389","0.0%","100,748","",""
"KVUE","KENVUE INC","COM","49177J102","26,335","0.0%","1,223,215","",""
"MGM","MGM RESORTS INTERNATIONAL","COM","552953101","26,299","0.0%","588,609","",""
"SO","SOUTHERN CO","COM","842587107","26,220","0.0%","373,932","",""
"SEE","SEALED AIR CORP NEW","COM","81211K100","26,162","0.0%","716,400","",""
"HII","HUNTINGTON INGALLS INDS INC","COM","446413106","26,111","0.0%","100,569","",""
"AME","AMETEK INC","COM","031100100","25,777","0.0%","156,333","",""
"VLO","VALERO ENERGY CORP","COM","91913Y100","25,514","0.0%","196,262","",""
"LUV","SOUTHWEST AIRLS CO","COM","844741108","25,424","0.0%","880,340","",""
"GRT-UN.TO","GRANITE REAL ESTATE INVT TR","UNIT 99/99/9999","387437114","25,272","0.0%","436,865","",""
"PWR","QUANTA SVCS INC","COM","74762E102","24,932","0.0%","115,534","",""
"CIGI.TO","COLLIERS INTL GROUP INC","SUB VTG SHS","194693107","24,817","0.0%","195,336","",""
"FN","FABRINET","SHS","G3323L100","24,669","0.0%","129,616","",""
"RS","RELIANCE STEEL & ALUMINUM CO","COM","759509102","24,576","0.0%","87,875","",""
"HUBS","HUBSPOT INC","COM","443573100","24,545","0.0%","42,281","",""
"EWG","ISHARES INC","MSCI GERMANY ETF","464286806","24,483","0.0%","824,625","",""
"WRB","BERKLEY W R CORP","COM","084423102","24,453","0.0%","345,777","",""
"VNOM","VIPER ENERGY INC","CL A","927959106","24,448","0.0%","779,098","",""
"RPM","RPM INTL INC","COM","749685103","24,388","0.0%","218,480","",""
"BEPC.TO","BROOKFIELD RENEWABLE CORP","CL A SUB VTG","11284V105","24,285","0.0%","842,807","",""
"EMR","EMERSON ELEC CO","COM","291011104","24,213","0.0%","248,774","",""
"PH","PARKER-HANNIFIN CORP","COM","701094104","24,166","0.0%","52,457","",""
"GFL.TO","GFL ENVIRONMENTAL INC","SUB VTG SHS","36168Q104","24,080","0.0%","694,651","",""
"DOW","DOW INC","COM","260557103","24,068","0.0%","438,885","",""
"IT","GARTNER INC","COM","366651107","23,935","0.0%","53,059","",""
"BERY","BERRY GLOBAL GROUP INC","COM","08579W103","23,802","0.0%","353,210","",""
"K.TO","KINROSS GOLD CORP","COM","496902404","23,780","0.0%","3,909,915","",""
"IMCR","IMMUNOCORE HLDGS PLC","ADS","45258D105","23,702","0.0%","346,930","",""
"0A2S.IL","PDD HOLDINGS INC","SPONSORED ADS","722304102","23,479","0.0%","160,476","",""
"EMLC","VANECK ETF TRUST","JP MRGAN EM LOC","92189H300","23,441","0.0%","924,700","",""
"MCO","MOODYS CORP","COM","615369105","23,414","0.0%","59,952","",""
"MPC","MARATHON PETE CORP","COM","56585A102","23,120","0.0%","155,841","",""
"TGT","TARGET CORP","COM","87612E106","23,112","0.0%","162,282","",""
"PEG","PUBLIC SVC ENTERPRISE GRP IN","COM","744573106","23,047","0.0%","376,900","",""
"CE","CELANESE CORP DEL","COM","150870103","22,999","0.0%","148,030","",""
"CZR","CAESARS ENTERTAINMENT INC NE","COM","12769G100","22,951","0.0%","489,577","",""
"IQV","IQVIA HLDGS INC","COM","46266C105","22,778","0.0%","98,446","",""
"MAR","MARRIOTT INTL INC NEW","CL A","571903202","22,773","0.0%","100,985","",""
"UBSG.SW","UBS GROUP AG","SHS","H42097107","22,553","0.0%","727,274","",""
"AEP","AMERICAN ELEC PWR CO INC","COM","025537101","22,537","0.0%","277,485","",""
"TEL","TE CONNECTIVITY LTD","SHS","H84989104","22,443","0.0%","159,739","",""
"PSX","PHILLIPS 66","COM","718546104","22,217","0.0%","166,874","",""
"ELS","EQUITY LIFESTYLE PPTYS INC","COM","29472R108","22,058","0.0%","312,709","",""
"DG","DOLLAR GEN CORP NEW","COM","256677105","22,016","0.0%","161,948","",""
"TFC","TRUIST FINL CORP","COM","89832Q109","21,851","0.0%","591,874","",""
"CF","CF INDS HLDGS INC","COM","125269100","21,693","0.0%","272,870","",""
"FDX","FEDEX CORP","COM","31428X106","21,596","0.0%","85,373","",""
"LYB","LYONDELLBASELL INDUSTRIES N","SHS - A -","N53745100","21,552","0.0%","226,674","",""
"BJ","BJS WHSL CLUB HLDGS INC","COM","05550J101","21,549","0.0%","323,277","",""
"AON","AON PLC","SHS CL A","G0403H108","21,515","0.0%","73,932","",""
"MTCH","MATCH GROUP INC NEW","COM","57667L107","21,408","0.0%","586,528","",""
"WMB","WILLIAMS COS INC","COM","969457100","21,372","0.0%","613,636","",""
"CDW","CDW CORP","COM","12514G108","21,242","0.0%","93,449","",""
"MRO","MARATHON OIL CORP","COM","565849106","21,239","0.0%","879,114","",""
"GL","GLOBE LIFE INC","COM","37959E102","21,209","0.0%","174,251","",""
"NXE.TO","NEXGEN ENERGY LTD","COM","65340P106","21,190","0.0%","3,014,160","",""
"RRC","RANGE RES CORP","COM","75281A109","21,086","0.0%","692,722","",""
"EBAY","EBAY INC.","COM","278642103","20,899","0.0%","479,135","",""
"GD","GENERAL DYNAMICS CORP","COM","369550108","20,846","0.0%","80,280","",""
"OR.TO","OSISKO GOLD ROYALTIES LTD","COM","68827L101","20,831","0.0%","1,452,558","",""
"CTVA","CORTEVA INC","COM","22052L104","20,811","0.0%","434,296","",""
"GDDY","GODADDY INC","CL A","380237107","20,788","0.0%","195,824","",""
"VTR","VENTAS INC","COM","92276F100","20,785","0.0%","417,039","",""
"ZBH","ZIMMER BIOMET HOLDINGS INC","COM","98956P102","20,639","0.0%","169,595","",""
"NYT","NEW YORK TIMES CO","CL A","650111107","20,458","0.0%","417,600","",""
"IRM","IRON MTN INC DEL","COM","46284V101","20,453","0.0%","292,271","",""
"GIL.TO","GILDAN ACTIVEWEAR INC","COM","375916103","20,405","0.0%","614,015","",""
"BAH","BOOZ ALLEN HAMILTON HLDG COR","CL A","099502106","20,248","0.0%","158,299","",""
"CUBE","CUBESMART","COM","229663109","20,037","0.0%","432,303","",""
"SRPT","SAREPTA THERAPEUTICS INC","COM","803607100","19,971","0.0%","207,112","",""
"L","LOEWS CORP","COM","540424108","19,763","0.0%","283,993","",""
"EMB","ISHARES TR","JPMORGAN USD EMG","464288281","19,744","0.0%","221,700","",""
"NWSA","NEWS CORP NEW","CL A","65249B109","19,679","0.0%","801,612","",""
"EWQ","ISHARES INC","MSCI FRANCE ETF","464286707","19,590","0.0%","500,000","",""
"BWXT","BWX TECHNOLOGIES INC","COM","05605H100","19,535","0.0%","254,600","",""
"DTE","DTE ENERGY CO","COM","233331107","19,531","0.0%","177,136","",""
"XRAY","DENTSPLY SIRONA INC","COM","24906P109","19,420","0.0%","545,665","",""
"MSCI","MSCI INC","COM","55354G100","19,371","0.0%","34,247","",""
"GEHC","GE HEALTHCARE TECHNOLOGIES I","COMMON STOCK","36266G107","19,292","0.0%","249,514","",""
"GEN","GEN DIGITAL INC","COM","668771108","19,289","0.0%","845,303","",""
"CCI","CROWN CASTLE INC","COM","22822V101","19,193","0.0%","166,625","",""
"XLU","SELECT SECTOR SPDR TR","SBI INT-UTILS","81369Y886","18,973","0.0%","299,600","",""
"NSC","NORFOLK SOUTHN CORP","COM","655844108","18,972","0.0%","80,261","",""
"O","REALTY INCOME CORP","COM","756109104","18,828","0.0%","327,903","",""
"CARR","CARRIER GLOBAL CORPORATION","COM","14448C104","18,640","0.0%","324,470","",""
"SRE","SEMPRA","COM","816851109","18,635","0.0%","249,374","",""
"DOO.TO","BRP INC","COM SUN VTG","05577W200","18,607","0.0%","258,758","",""
"ARE","ALEXANDRIA REAL ESTATE EQ IN","COM","015271109","18,567","0.0%","146,467","",""
"BTO.TO","B2GOLD CORP","COM","11777Q209","18,424","0.0%","5,798,317","",""
"BMRN","BIOMARIN PHARMACEUTICAL INC","COM","09061G101","18,419","0.0%","191,030","",""
"49BA.SG","BEIGENE LTD","SPONSORED ADR","07725L102","18,335","0.0%","101,663","",""
"FANG","DIAMONDBACK ENERGY INC","COM","25278X109","18,330","0.0%","118,201","",""
"GLOB","GLOBANT S A","COM","L44385109","18,329","0.0%","77,022","",""
"TDG","TRANSDIGM GROUP INC","COM","893641100","18,259","0.0%","18,050","",""
"UTHR","UNITED THERAPEUTICS CORP DEL","COM","91307C102","18,240","0.0%","82,951","",""
"HIG","HARTFORD FINL SVCS GROUP INC","COM","416515104","18,023","0.0%","224,229","",""
"LHX","L3HARRIS TECHNOLOGIES INC","COM","502431109","17,939","0.0%","85,173","",""
"COF","CAPITAL ONE FINL CORP","COM","14040H105","17,916","0.0%","136,643","",""
"SWKS","SKYWORKS SOLUTIONS INC","COM","83088M102","17,711","0.0%","157,547","",""
"PHM","PULTE GROUP INC","COM","745867101","17,405","0.0%","168,629","",""
"ECL","ECOLAB INC","COM","278865100","17,359","0.0%","87,521","",""
"GM","GENERAL MTRS CO","COM","37045V100","17,296","0.0%","481,538","",""
"EVR","EVERCORE INC","CLASS A","29977A105","17,136","0.0%","100,185","",""
"SPG","SIMON PPTY GROUP INC NEW","COM","828806109","16,964","0.0%","118,933","",""
"F","FORD MTR CO DEL","COM","345370860","16,939","0.0%","1,389,586","",""
"BFAM","BRIGHT HORIZONS FAM SOL IN D","COM","109194100","16,771","0.0%","177,962","",""
"CGNX","COGNEX CORP","COM","192422103","16,752","0.0%","401,360","",""
"THS","TREEHOUSE FOODS INC","COM","89469A104","16,599","0.0%","400,462","",""
"VICI","VICI PPTYS INC","COM","925652109","16,397","0.0%","514,338","",""
"WAB","WABTEC","COM","929740108","16,261","0.0%","128,147","",""
"MOS","MOSAIC CO NEW","COM","61945C103","16,160","0.0%","452,308","",""
"WELL","WELLTOWER INC","COM","95040Q104","16,122","0.0%","178,800","",""
"SAM","BOSTON BEER INC","CL A","100557107","16,069","0.0%","46,500","",""
"BRO","BROWN & BROWN INC","COM","115236101","15,895","0.0%","223,533","",""
"SWAV","SHOCKWAVE MED INC","COM","82489T104","15,885","0.0%","83,364","",""
"MX.TO","METHANEX CORP","COM","59151K108","15,776","0.0%","331,893","",""
"GHIX","GORES HOLDINGS IX INC","CLASS A COM","38287A101","15,750","0.0%","1,500,000","",""
"AXS","AXIS CAP HLDGS LTD","SHS","G0692U109","15,521","0.0%","280,316","",""
"LQD","ISHARES TR","IBOXX INV CP ETF","464287242","15,511","0.0%","140,173","",""
"TXG","10X GENOMICS INC","CL A COM","88025U109","15,398","0.0%","275,164","",""
"CEG","CONSTELLATION ENERGY CORP","COM","21037T109","15,318","0.0%","131,050","",""
"FIS","FIDELITY NATL INFORMATION SV","COM","31620M106","15,313","0.0%","254,932","",""
"AFL","AFLAC INC","COM","001055102","15,291","0.0%","185,354","",""
"CYTK","CYTOKINETICS INC","COM NEW","23282W605","15,198","0.0%","182,040","",""
"WEC","WEC ENERGY GROUP INC","COM","92939U106","15,164","0.0%","180,170","",""
"AZO","AUTOZONE INC","COM","053332102","15,123","0.0%","5,849","",""
"REYN","REYNOLDS CONSUMER PRODS INC","COM","76171L106","15,035","0.0%","560,200","",""
"COIN","COINBASE GLOBAL INC","COM CL A","19260Q107","14,995","0.0%","86,218","",""
"PODD","INSULET CORP","COM","45784P101","14,964","0.0%","68,969","",""
"HPQ","HP INC","COM","40434L105","14,917","0.0%","495,774","",""
"VMC","VULCAN MATLS CO","COM","929160109","14,849","0.0%","65,414","",""
"NUE","NUCOR CORP","COM","670346105","14,825","0.0%","85,183","",""
"ALL","ALLSTATE CORP","COM","020002101","14,693","0.0%","104,972","",""
"NDAQ","NASDAQ INC","COM","631103108","14,652","0.0%","252,028","",""
"GPN","GLOBAL PMTS INC","COM","37940X102","14,635","0.0%","115,237","",""
"IPG","INTERPUBLIC GROUP COS INC","COM","460690100","14,617","0.0%","447,849","",""
"OKE","ONEOK INC NEW","COM","682680103","14,610","0.0%","208,063","",""
"ILMN","ILLUMINA INC","COM","452327109","14,596","0.0%","104,829","",""
"ERF.TO","ENERPLUS CORP","COM","292766102","14,575","0.0%","946,279","",""
"HES","HESS CORP","COM","42809H107","14,463","0.0%","100,330","",""
"PPG","PPG INDS INC","COM","693506107","14,447","0.0%","96,605","",""
"GRMN","GARMIN LTD","SHS","H2906T109","14,440","0.0%","112,346","",""
"ANSS","ANSYS INC","COM","03662Q105","14,411","0.0%","39,714","",""
"HUBB","HUBBELL INC","COM","443510607","14,402","0.0%","43,785","",""
"DD","DUPONT DE NEMOURS INC","COM","26614N102","14,370","0.0%","186,804","",""
"INSM","INSMED INC","COM PAR $.01","457669307","14,364","0.0%","463,532","",""
"DLR","DIGITAL RLTY TR INC","COM","253868103","14,351","0.0%","106,638","",""
"LEGN","LEGEND BIOTECH CORP","SPONSORED ADS","52490G102","14,333","0.0%","238,216","",""
"OTIS","OTIS WORLDWIDE CORP","COM","68902V107","14,159","0.0%","158,256","",""
"CRSP","CRISPR THERAPEUTICS AG","NAMEN AKT","H17182108","14,138","0.0%","225,862","",""
"CHD","CHURCH & DWIGHT CO INC","COM","171340102","14,123","0.0%","149,364","",""
"PCG","PG&E CORP","COM","69331C108","14,099","0.0%","782,005","",""
"MRNA","MODERNA INC","COM","60770K107","14,012","0.0%","140,899","",""
"NU","NU HLDGS LTD","ORD SHS CL A","G6683N103","13,890","0.0%","1,667,518","",""
"SYY","SYSCO CORP","COM","871829107","13,838","0.0%","189,226","",""
"NBIX","NEUROCRINE BIOSCIENCES INC","COM","64125C109","13,731","0.0%","104,219","",""
"XLB","SELECT SECTOR SPDR TR","SBI MATERIALS","81369Y100","13,686","0.0%","160,000","",""
"BKR","BAKER HUGHES COMPANY","CL A","05722G100","13,647","0.0%","399,284","",""
"HPE","HEWLETT PACKARD ENTERPRISE C","COM","42824C109","13,581","0.0%","799,850","",""
"BK","BANK NEW YORK MELLON CORP","COM","064058100","13,509","0.0%","259,558","",""
"HWM","HOWMET AEROSPACE INC","COM","443201108","13,442","0.0%","248,392","",""
"KR","KROGER CO","COM","501044101","13,396","0.0%","293,086","",""
"GPC","GENUINE PARTS CO","COM","372460105","13,380","0.0%","96,607","",""
"D","DOMINION ENERGY INC","COM","25746U109","13,342","0.0%","283,891","",""
"PII","POLARIS INC","COM","731068102","13,341","0.0%","140,779","",""
"XEL","XCEL ENERGY INC","COM","98389B100","13,297","0.0%","214,790","",""
"SCRM","SCREAMING EAGLE ACQUISITN CO","CLASS A ORD SHS","G79407105","13,250","0.0%","1,250,000","",""
"RF","REGIONS FINANCIAL CORP NEW","COM","7591EP100","13,187","0.0%","680,448","",""
"SNOW","SNOWFLAKE INC","CL A","833445109","13,068","0.0%","65,671","",""
"WTW","WILLIS TOWERS WATSON PLC LTD","SHS","G96629103","13,060","0.0%","54,149","",""
"AGL","AGILON HEALTH INC","COM","00857U107","12,949","0.0%","1,031,864","",""
"CPG.TO","CRESCENT PT ENERGY CORP","COM","22576C101","12,917","0.0%","1,853,490","",""
"PINS","PINTEREST INC","CL A","72352L106","12,842","0.0%","346,726","",""
"PRU","PRUDENTIAL FINL INC","COM","744320102","12,791","0.0%","123,336","",""
"MLTX","MOONLAKE IMMUNOTHERAPEUTICS","CLASS A ORD","61559X104","12,630","0.0%","209,142","",""
"KMI","KINDER MORGAN INC DEL","COM","49456B101","12,564","0.0%","712,249","",""
"ROK","ROCKWELL AUTOMATION INC","COM","773903109","12,526","0.0%","40,344","",""
"ETR","ENTERGY CORP NEW","COM","29364G103","12,487","0.0%","123,405","",""
"CHK","CHESAPEAKE ENERGY CORP","COM","165167735","12,472","0.0%","162,106","",""
"MPWR","MONOLITHIC PWR SYS INC","COM","609839105","12,435","0.0%","19,715","",""
"TDY","TELEDYNE TECHNOLOGIES INC","COM","879360105","12,157","0.0%","27,242","",""
"EL","LAUDER ESTEE COS INC","CL A","518439104","12,060","0.0%","82,467","",""
"DOX","AMDOCS LTD","SHS","G02602103","11,922","0.0%","135,647","",""
"SEIC","SEI INVTS CO","COM","784117103","11,873","0.0%","186,842","",""
"BHVN","BIOHAVEN LTD","COM","G1110E107","11,820","0.0%","276,172","",""
"CALM","CAL MAINE FOODS INC","COM NEW","128030202","11,805","0.0%","205,700","",""
"TOT","TOTALENERGIES SE","SPONSORED ADS","89151E109","11,643","0.0%","172,798","",""
"STLA.MI","STELLANTIS N.V","SHS","N82405106","11,596","0.0%","496,300","",""
"SUI","SUN CMNTYS INC","COM","866674104","11,572","0.0%","86,590","",""
"ST","SENSATA TECHNOLOGIES HLDG PL","SHS","G8060N102","11,545","0.0%","307,310","",""
"DVN","DEVON ENERGY CORP NEW","COM","25179M103","11,531","0.0%","254,564","",""
"HAL","HALLIBURTON CO","COM","406216101","11,507","0.0%","318,337","",""
"SIL.TO","SILVERCREST METALS INC","COM","828363101","11,398","0.0%","1,729,551","",""
"RCL","ROYAL CARIBBEAN GROUP","COM","V7780T103","11,360","0.0%","87,730","",""
"BF-B","BROWN FORMAN CORP","CL B","115637209","11,305","0.0%","197,990","",""
"LDOS","LEIDOS HOLDINGS INC","COM","525327102","11,219","0.0%","103,652","",""
"RGEN","REPLIGEN CORP","COM","759916109","11,081","0.0%","61,632","",""
"EXPE","EXPEDIA GROUP INC","COM NEW","30212P303","11,078","0.0%","72,987","",""
"JLL","JONES LANG LASALLE INC","COM","48020Q107","10,721","0.0%","56,767","",""
"WBD","WARNER BROS DISCOVERY INC","COM SER A","934423104","10,703","0.0%","940,552","",""
"RARE","ULTRAGENYX PHARMACEUTICAL IN","COM","90400D108","10,585","0.0%","221,360","",""
"PCVX","VAXCYTE INC","COM","92243G108","10,489","0.0%","167,036","",""
"TECH","BIO-TECHNE CORP","COM","09073M104","10,465","0.0%","135,632","",""
"SQ","BLOCK INC","CL A","852234103","10,449","0.0%","135,089","",""
"DELL","DELL TECHNOLOGIES INC","CL C","24703L202","10,353","0.0%","135,338","",""
"FDS","FACTSET RESH SYS INC","COM","303075105","10,220","0.0%","21,424","",""
"ACGL","ARCH CAP GROUP LTD","ORD","G0450A105","10,160","0.0%","136,811","",""
"WY","WEYERHAEUSER CO MTN BE","COM NEW","962166104","10,089","0.0%","290,181","",""
"DFS","DISCOVER FINL SVCS","COM","254709108","10,044","0.0%","89,365","",""
"CRH","CRH PLC","ORD","G25508105","10,023","0.0%","145,340","",""
"APTV","APTIV PLC","SHS","G6095L109","10,022","0.0%","111,706","",""
"BZ","KANZHUN LIMITED","SPONSORED ADS","48553T106","10,008","0.0%","602,534","",""
"SBAC","SBA COMMUNICATIONS CORP NEW","CL A","78410G104","9,954","0.0%","39,239","",""
"PFG","PRINCIPAL FINANCIAL GROUP IN","COM","74251V102","9,949","0.0%","126,465","",""
"BBY","BEST BUY INC","COM","086516101","9,943","0.0%","127,023","",""
"EIX","EDISON INTL","COM","281020107","9,856","0.0%","137,873","",""
"PRMW.TO","PRIMO WATER CORPORATION","COM","74167P108","9,768","0.0%","645,325","",""
"VET.TO","VERMILION ENERGY INC","COM","923725105","9,558","0.0%","789,259","",""
"BAX","BAXTER INTL INC","COM","071813109","9,553","0.0%","247,105","",""
"XYL","XYLEM INC","COM","98419M100","9,471","0.0%","82,820","",""
"ERO.TO","ERO COPPER CORP","COM","296006109","9,457","0.0%","595,283","",""
"FLS","FLOWSERVE CORP","COM","34354P105","9,433","0.0%","228,861","",""
"CFLT","CONFLUENT INC","CLASS A COM","20717M103","9,428","0.0%","402,936","",""
"CBRE","CBRE GROUP INC","CL A","12504L109","9,424","0.0%","101,244","",""
"WBA","WALGREENS BOOTS ALLIANCE INC","COM","931427108","9,370","0.0%","358,875","",""
"STT","STATE STR CORP","COM","857477103","9,325","0.0%","120,393","",""
"BHC","BAUSCH HEALTH COS INC","COM","071734107","9,322","0.0%","1,156,368","",""
"MASI","MASIMO CORP","COM","574795100","9,309","0.0%","79,430","",""
