Facility ID,Deal Effective Date,Issuer Name,Deal Size (USD),League Credit (USD),Tranches
BF325322 Corp-20191113,11/13/2019,Sitio Royalties Operating Partnership LP,"750,000,000","83,333,333",1
BF323095 Corp-20191113,11/13/2019,Accel Entertainment LLC,"465,000,000","93,000,000",3
BF278542 Corp-20191113,11/13/2019,Mav Beauty Brands Inc,"31,000,000","15,500,000",1
BF326141 Corp-20191115,11/15/2019,Balcan Innovations Inc,"302,366,000","60,473,200",2
BF323381 Corp-20191120,11/20/2019,Saber Power Services LLC,"65,000,000","32,500,000",2
BF259438 Corp-20191121,11/21/2019,Deloitte Management Services LP,"244,742,875","122,371,437",2
BF259446 Corp-20191121,11/21/2019,Deloitte LLP,"56,479,125","28,239,562",1
LN273883 Corp-20191126,11/26/2019,Canadian Natural Resources Ltd,"1,826,495,450","913,247,725",1
BF323186 Corp-20191126,11/26/2019,Intact US Financial Services Inc,"200,000,000","200,000,000",1
BF801514 Corp-20191126,11/26/2019,Intact Financial Corp,"564,895,500","188,298,500",1
BF062796 Corp-20191126,11/26/2019,Canadian Natural Resources Ltd,"1,826,495,450","913,247,725",2
BF049230 Corp-20191127,11/27/2019,Velvet Energy Ltd,"37,639,250","9,409,812",1
LN382790 Corp-20191128,11/28/2019,NuVista Energy Ltd,"37,642,400","37,642,400",2
BF105441 Corp-20191129,11/29/2019,Black Swan Energy Ltd,"37,644,350","37,644,350",1
BF252934 Corp-20191129,11/29/2019,Gain Energy Ltd,"71,524,265","71,524,265",2
BF270188 Corp-20191203,12/3/2019,Ontario Gaming West GTA LP,"150,433,000","75,216,500",1
BF383226 Corp-20191203,12/3/2019,Kingston Marketing Ltd,"150,433,000","150,433,000",1
BF231473 Corp-20191203,12/3/2019,Tundra Energy Marketing Ltd,"488,907,250","488,907,250",2
BF327971 Corp-20191203,12/3/2019,Xcel Energy Inc,"500,000,000","166,666,667",1
BF324074 Corp-20191203,12/3/2019,AHIP Properties II LLC,"225,000,000","112,500,000",2
BF326357 Corp-20191204,12/4/2019,Jackson Hewitt Tax Service Inc,"200,000,000","50,000,000",2
BF326661 Corp-20191205,12/5/2019,Archkey Intermediate Holdings Inc,"157,150,000","78,575,000",2
BF249192 Corp-20191206,12/6/2019,Cogeco Communications USA II LP,"150,000,000","37,500,000",1
BF655993 Corp-20191206,12/6/2019,Cogeco Communications Inc,"565,653,750","188,551,250",1
BF051709 Corp-20191206,12/6/2019,Telesat Canada,"200,000,000","20,000,000",1
BF554739 Corp-20191210,12/10/2019,Parrish & Heimbecker Ltd,"188,884,500","188,884,500",3
BF110856 Corp-20191211,12/11/2019,Element Fleet Management Corp,"2,250,000,000","281,250,000",1
BF325856 Corp-20191211,12/11/2019,Andlauer Healthcare Group Inc,"75,831,100","37,915,549",2
BF131433 Corp-20191211,12/11/2019,North West Redwater Partnership,"2,654,088,500","884,696,167",2
BF318656 Corp-20191213,12/13/2019,DCM Rail LLC,"18,981,000","9,490,500",1
BF325358 Corp-20191216,12/16/2019,IMH Pool XX LP,"609,315,465","609,315,465",3
BF325871 Corp-20191218,12/18/2019,Manitoba Street Residences LP,"123,115,164","123,115,164",2
BF239527 Corp-20191219,12/19/2019,Mazzetta Co LLC,"120,000,000","60,000,000",1
BF321908 Corp-20191227,12/27/2019,OneSky Flight LLC,"405,000,000","135,000,000",1
BF322066 Corp-20191227,12/27/2019,OneSky Flight LLC,"40,000,000","13,333,333",1
BF328517 Corp-20191230,12/30/2019,Jupiter Aluminum Corp,"95,500,000","47,750,000",2
BF327913 Corp-20191231,12/31/2019,Northriver Midstream Finance LP,"539,374,500","89,895,750",1
BF321395 Corp-20200101,1/1/2020,BHP Group Ltd,"250,000,000","11,904,762",1
BF315940 Corp-20200106,1/6/2020,Northland Power Inc,"381,784,095","381,784,095",1
BF333591 Corp-20200107,1/7/2020,Hercules B Merger Sub LLC,"500,000,000","166,666,667",1
BF402506 Corp-20200107,1/7/2020,Revolution Resources II LLC,"500,000,000","166,666,667",1
BF262507 Corp-20200115,1/15/2020,Amynta Agency Borrower Inc,"285,000,000","57,000,000",1
BF255922 Corp-20200116,1/16/2020,Sagen MI Canada Inc,"383,390,000","76,678,000",2
BF334402 Corp-20200116,1/16/2020,Sagen MI Canada Inc,"153,356,000","30,671,200",1
BF334408 Corp-20200116,1/16/2020,Sagen MI Canada Inc,"230,034,000","46,006,800",1
BF050304 Corp-20200117,1/17/2020,Transcontinental Inc,"306,113,600","153,056,800",1
LN422451 Corp-20200127,1/27/2020,Ovintiv Canada ULC,"1,500,000,000","300,000,000",1
BF329795 Corp-20200127,1/27/2020,Ovintiv Inc,"2,500,000,000","500,000,000",1
BF060994 Corp-20200131,1/31/2020,WSP Global Inc,"1,800,000,000","600,000,001",4
BF331545 Corp-20200203,2/3/2020,Reliance LP,"225,816,000","112,908,000",1
BF249192 Corp-20200203,2/3/2020,Cogeco Communications USA II LP,"1,675,000,000","418,750,000",1
BF332651 Corp-20200206,2/6/2020,Artis Real Estate Investment Trust,"150,499,800","75,249,900",1
BF283481 Corp-20200210,2/10/2020,Northriver Midstream Finance LP,"300,222,400","50,037,067",1
BF332603 Corp-20200212,2/12/2020,345 N Morgan LLC,"63,070,000","31,535,000",1
BF230895 Corp-20200213,2/13/2020,NFP Corp,"2,250,000,000","173,076,923",2
BF077606 Corp-20200214,2/14/2020,Pac-Van Inc,"25,000,000","12,500,000",1
BF639296 Corp-20200214,2/14/2020,Dollarama Inc,"226,404,900","113,202,450",1
BF326661 Corp-20200218,2/18/2020,Archkey Intermediate Holdings Inc,"38,550,000","19,275,000",2
BF270291 Corp-20200218,2/18/2020,Dentalcorp Health Services Ltd,"100,000,000","33,333,333",1
BF239699 Corp-20200219,2/19/2020,CTOS LLC,"725,000,000","181,250,000",2
BF298154 Corp-20200220,2/20/2020,Landmark Student Transportation LP,"15,000,000","15,000,000",1
BF238832 Corp-20200221,2/21/2020,CPPIB Capital Inc,"3,135,735,500","1,567,867,750",2
BF098282 Corp-20200221,2/21/2020,Hydro-Quebec,"2,000,000,000","500,000,000",1
BF215950 Corp-20200224,2/24/2020,Canada Goose Inc,"126,192,658","31,548,164",1
BF332653 Corp-20200225,2/25/2020,BCI QuadReal Realty,"1,505,678,000","250,946,333",1
LN318116 Corp-20200302,3/2/2020,Great Canadian Gaming Corp,"112,445,100","37,481,700",1
BF293991 Corp-20200305,3/5/2020,Clarios Global LP,"250,000,000","14,705,882",1
BF317485 Corp-20200305,3/5/2020,Noverco Inc,"1,489,658,000","496,552,667",1
BF332484 Corp-20200306,3/6/2020,Madison Safety & Flow LLC,"280,000,000","140,000,000",2
BF239835 Corp-20200310,3/10/2020,Franco-Nevada Barbados Corp,"100,000,000","100,000,000",1
BF139659 Corp-20200312,3/12/2020,OMERS Finance Trust,"2,718,326,250","543,665,250",1
BF639296 Corp-20200313,3/13/2020,Dollarama Inc,"143,894,800","71,947,400",1
BF332960 Corp-20200313,3/13/2020,Peoples Trust Co,"359,737,000","179,868,500",1
BF333548 Corp-20200313,3/13/2020,Revera Inc,"233,829,050","233,829,050",2
LN395230 Corp-20200316,3/16/2020,Gildan Activewear Inc,"1,000,000,000","333,333,333",1
BF243819 Corp-20200316,3/16/2020,77 & 79 EDR Inc,"225,313,830","112,656,915",1
LN418334 Corp-20200319,3/19/2020,Hecla Mining Co,"250,000,000","83,333,333",1
BF512814 Corp-20200319,3/19/2020,Honda Canada Finance Inc,"1,381,582,000","460,527,334",2
BF512730 Corp-20200319,3/19/2020,Aeroports de Montreal,"103,618,650","103,618,650",1
BF290275 Corp-20200320,3/20/2020,Ag Growth International Inc,"336,802,450","336,802,450",3
BF350600 Corp-20200324,3/24/2020,Ontario Power Generation Inc,"689,794,000","689,794,000",1
BF334481 Corp-20200331,3/31/2020,Enbridge Inc,"1,233,601,250","411,200,417",1
BF334925 Corp-20200331,3/31/2020,BWC Terminal Holdings LLC,"200,000,000","100,000,000",2
BF554739 Corp-20200403,4/3/2020,Parrish & Heimbecker Ltd,"106,059,000","106,059,000",3
BF335437 Corp-20200403,4/3/2020,Pembina Pipeline Corp,"565,648,000","141,412,000",1
LN389156 Corp-20200407,4/7/2020,British Columbia Ferry Services Inc,"111,055,330","111,055,330",1
BF335417 Corp-20200407,4/7/2020,Husky Energy Inc,"358,243,000","119,414,333",1
BF334481 Corp-20200409,4/9/2020,Enbridge Inc,"876,948,100","298,281,667",1
BF335862 Corp-20200409,4/9/2020,Atmos Energy Corp,"200,000,000","100,000,000",1
BF335454 Corp-20200410,4/10/2020,Public Service Enterprise Group Inc,"300,000,000","150,000,000",1
BF335372 Corp-20200413,4/13/2020,Brookfield Finance Inc,"1,000,000,000","125,000,000",1
BF339309 Corp-20200414,4/14/2020,Aqualuna Bayside Toronto Inc,"165,389,780","165,389,780",2
BF335432 Corp-20200414,4/14/2020,Brookfield Infrastructure LP,"1,000,000,000","125,000,000",1
BF335356 Corp-20200417,4/17/2020,H&R Real Estate Investment Trust,"307,758,960","102,586,320",1
BF335439 Corp-20200417,4/17/2020,Toromont Industries Ltd,"178,101,250","59,367,083",1
BF338550 Corp-20200420,4/20/2020,Kruger Inc,"85,135,800","28,378,600",1
BF335713 Corp-20200423,4/23/2020,NFI Group Inc,"250,000,000","50,000,000",1
BF338173 Corp-20200424,4/24/2020,Element Fleet Management Corp,"397,064,640","99,266,160",1
BF336615 Corp-20200428,4/28/2020,AngloGold Ashanti Holdings PLC,"1,000,000,000","90,909,091",1
BF337608 Corp-20200428,4/28/2020,ENMAX Corp,"178,641,500","178,641,500",1
BF337435 Corp-20200428,4/28/2020,Coastal Gaslink Pipeline LP,"4,716,135,600","336,866,829",2
BF290275 Corp-20200429,4/29/2020,Ag Growth International Inc,"71,800,900","71,800,900",2
BF264464 Corp-20200430,4/30/2020,Ember Resources Inc,"107,692,800","107,692,800",1
BF237942 Corp-20200504,5/4/2020,Alectra Inc,"496,564,600","248,282,300",1
BF338861 Corp-20200504,5/4/2020,Dexter Nova Alliance GP,"126,978,662","42,326,221",1
BF136919 Corp-20200507,5/7/2020,Badger Infrastructure Solutions Ltd,"100,000,000","50,000,000",1
BF338410 Corp-20200512,5/12/2020,VTG Finance SA,"2,715,315,652","339,414,458",8
BF339313 Corp-20200513,5/13/2020,EagleCrest Infrastructure Canada LP,"127,759,320","127,759,320",1
BF199553 Corp-20200515,5/15/2020,Cleco Power LLC,"300,000,000","42,857,143",1
BF215950 Corp-20200526,5/26/2020,Canada Goose Inc,"36,267,650","9,066,913",1
LN382790 Corp-20200527,5/27/2020,NuVista Energy Ltd,"344,516,075","344,516,075",2
BF223503 Corp-20200529,5/29/2020,Ridgeback Resources Inc,"144,855,600","28,971,120",2
BF340863 Corp-20200529,5/29/2020,Canfor Corp,"144,855,600","48,285,200",1
BF105441 Corp-20200529,5/29/2020,Black Swan Energy Ltd,"199,176,450","199,176,450",2
BF338668 Corp-20200529,5/29/2020,Valens Co Inc/The,"28,971,120","14,485,560",2
BF335356 Corp-20200529,5/29/2020,H&R Real Estate Investment Trust,"49,250,904","16,416,968",1
BF179064 Corp-20200603,6/3/2020,SSR Mining Inc,"75,000,000","75,000,000",1
BF340830 Corp-20200605,6/5/2020,EllisDon Inc,"204,760,050","102,380,025",1
LN339283 Corp-20200608,6/8/2020,Douglas Dynamics LLC,"275,000,000","137,500,000",1
BF641764 Corp-20200608,6/8/2020,Douglas Dynamics LLC,"100,000,000","50,000,000",1
BF223444 Corp-20200609,6/9/2020,Parkland Corp,"223,589,100","111,794,550",1
BF251958 Corp-20200617,6/17/2020,Protect America Inc,"71,000,000","35,500,000",1
BF264466 Corp-20200619,6/19/2020,Colas Canada Inc,"989,303,412","197,860,682",2
BF853737 Corp-20200622,6/22/2020,WESCO Distribution Inc,"1,100,000,000","220,000,000",1
BF340894 Corp-20200624,6/24/2020,Northland Power Colombia Distribution Inc,"165,314,580","55,104,860",1
BF049230 Corp-20200626,6/26/2020,Velvet Energy Ltd,"201,237,300","67,079,100",2
BF076108 Corp-20200629,6/29/2020,Tundra Oil & Gas Ltd,"402,151,200","402,151,200",1
BF286124 Corp-20200630,6/30/2020,Baccalieu Energy Inc,"66,099,690","66,099,690",2
LN417484 Corp-20200708,7/8/2020,Enbridge Gas Inc,"1,478,786,000","369,696,500",1
BF343899 Corp-20200714,7/14/2020,Highlander Seller LLC,"704,293,469","117,382,245",4
BF191745 Corp-20200716,7/16/2020,Cargojet Airways Ltd,"442,887,600","147,629,200",1
BF443969 Corp-20200717,7/17/2020,Seakeeper Inc,"162,821,909","162,821,909",2
BF352623 Corp-20200717,7/17/2020,T3 Bayside I LP,"67,475,858","67,475,858",2
BF251074 Corp-20200727,7/27/2020,HomeEquity Bank,"89,700,480","89,700,480",1
BF344356 Corp-20200731,7/31/2020,Kaufman Hall & Associates LLC,"145,000,000","48,333,333",2
LN096906 Corp-20200731,7/31/2020,Greater Toronto Airports Authority,"1,043,600,600","1,043,600,600",1
BF343686 Corp-20200805,8/5/2020,Information Services Corp,"112,930,950","56,465,475",1
BF240379 Corp-20200807,8/7/2020,Tempo Acquisition LLC,"2,255,800,000","225,580,000",1
BF158724 Corp-20200813,8/13/2020,OP USA Debt Holdings II LP,"450,000,000","225,000,000",1
BF344824 Corp-20200817,8/17/2020,Nomad Royalty Co Ltd,"50,000,000","25,000,000",1
BF350466 Corp-20200817,8/17/2020,Sure Good Foods Ltd,"98,466,290","98,466,290",2
BF683622 Corp-20200817,8/17/2020,Lower Mattagami Energy LP,"75,743,300","37,871,650",1
BF314134 Corp-20200828,8/28/2020,Laurentian Bank of Canada,"190,764,750","95,382,375",1
BF345234 Corp-20200831,8/31/2020,AIMCo Realty Investors LP,"46,006,080","23,003,040",1
BF639296 Corp-20200921,9/21/2020,Dollarama Inc,"225,289,800","112,644,900",1
BF281247 Corp-20200921,9/21/2020,Triple Flag Precious Metals Corp,"500,000,000","166,666,667",1
BF103172 Corp-20200924,9/24/2020,OMERS Realty Corp,"561,573,000","280,786,500",1
LN255502 Corp-20200928,9/28/2020,"Just Energy Ontario LP,Just Energy US Corp","250,314,680","125,157,340",3
BF326141 Corp-20200929,9/29/2020,Balcan Innovations Inc,"67,996,837","13,599,367",1
BF250351 Corp-20201007,10/7/2020,Canada Goose Inc,"300,000,000","75,000,000",1
LN422900 Corp-20201007,10/7/2020,Loblaw Cos Ltd,"753,307,000","188,326,750",1
BF347808 Corp-20201015,10/15/2020,Toucan FinCo Can Inc,"125,000,000","13,888,889",1
BF350896 Corp-20201021,10/21/2020,Revone Westmount LP,"71,924,493","71,924,493",1
BF237942 Corp-20201021,10/21/2020,Alectra Inc,"533,338,400","533,338,400",1
BF083282 Corp-20201022,10/22/2020,Concentra Bank,"304,467,600","304,467,600",2
BF337435 Corp-20201023,10/23/2020,Coastal Gaslink Pipeline LP,"121,079,719","8,648,551",1
BF554675 Corp-20201023,10/23/2020,Iron Ore Co of Canada,"450,000,000","225,000,000",1
BF353229 Corp-20201030,10/30/2020,New Home Co Inc/The,"60,000,000","20,000,000",1
BF349350 Corp-20201030,10/30/2020,Galaxy Real Estate Core Fund LP,"226,633,705","56,658,426",2
BF348929 Corp-20201030,10/30/2020,Galaxy Value Add Fund LP,"984,957,731","246,239,432",2
BF348140 Corp-20201030,10/30/2020,Northview Residential REIT,"404,144,949","101,036,237",2
BF349436 Corp-20201103,11/3/2020,Minera Escondida Ltda,"550,000,000","45,833,333",1
BF350472 Corp-20201106,11/6/2020,Converge Technology Solutions Corp,"107,429,140","107,429,140",1
LN469985 Corp-20201113,11/13/2020,Bonterra Energy Corp,"258,577,820","258,577,820",2
BF255753 Corp-20201118,11/18/2020,CDP Financial Inc,"2,000,000,000","500,000,000",1
BF349334 Corp-20201118,11/18/2020,Intact Financial Corp,"2,411,935,350","1,205,967,675",4
BF232925 Corp-20201119,11/19/2020,Tervita Corp,"267,674,050","133,837,025",1
BF317624 Corp-20201124,11/24/2020,People Corp,"38,385,500","38,385,500",1
BF326141 Corp-20201127,11/27/2020,Balcan Innovations Inc,"103,944,465","20,788,893",1
BF352026 Corp-20201127,11/27/2020,2793190 Ontario Inc,"73,146,105","73,146,105",3
BF335437 Corp-20201130,11/30/2020,Pembina Pipeline Corp,"616,458,400","154,114,600",1
BF105441 Corp-20201130,11/30/2020,Black Swan Energy Ltd,"26,970,055","19,264,325",1
BF350515 Corp-20201130,11/30/2020,DP World Prince Rupert Inc,"620,311,265","155,077,816",4
BF350899 Corp-20201202,12/2/2020,Wycliffe Revera Sharon Inc,"59,535,784","59,535,784",2
BF327152 Corp-20201203,12/3/2020,Enercare Inc,"97,130,375","24,282,594",1
BF077606 Corp-20201207,12/7/2020,Pac-Van Inc,"285,000,000","142,500,000",1
BF119581 Corp-20201208,12/8/2020,Cardinal Energy Ltd,"175,506,300","175,506,300",1
BF140914 Corp-20201209,12/9/2020,Hopkins Manufacturing Corp,"175,021,250","87,510,625",3
BF353462 Corp-20201209,12/9/2020,CL Holdings LLC,"375,000,000","62,500,000",1
BF366217 Corp-20201210,12/10/2020,RioCan Realty Investments Partnership Thirteen LP,"318,098,745","159,049,373",2
BF350713 Corp-20201210,12/10/2020,Algoma Central Corp,"133,907,175","133,907,175",2
BF853737 Corp-20201214,12/14/2020,WESCO Distribution Inc,"100,000,000","20,000,000",1
BF351528 Corp-20201215,12/15/2020,Ellisdon-Coco Qew Crb Partnership,"155,752,163","77,876,082",1
BF801514 Corp-20201218,12/18/2020,Intact Financial Corp,"586,451,250","586,451,250",1
BF352567 Corp-20201218,12/18/2020,Victoria Gold Corp,"100,000,000","50,000,000",1
BF090636 Corp-20201218,12/18/2020,Richardson International Ltd,"312,774,000","312,774,000",1
BF219005 Corp-20201222,12/22/2020,TELUS International CDA Inc,"500,000,000","166,666,666",2
BF352661 Corp-20201222,12/22/2020,Empire Communities Corp,"225,000,000","45,000,000",1
BF353753 Corp-20201222,12/22/2020,Marigold Infrastructure Partners LP,"273,771,143","68,442,786",2
BF352588 Corp-20201223,12/23/2020,Corus Orthodontists Inc,"119,154,717","119,154,717",3
BF354138 Corp-20201224,12/24/2020,CC&L Java Wind USA LLC,"153,280,592","38,320,147",3
BF356092 Corp-20201230,12/30/2020,NaviSite LLC,"400,000,000","50,000,000",2
BF353745 Corp-20201231,12/31/2020,Western Spirit Finco LLC,"1,676,844,122","335,368,824",2
BF376973 Corp-20210104,1/4/2021,2249158 Investments LP,"4,100,000,000","820,000,000",4
BF358281 Corp-20210129,1/29/2021,Windmill Dream ON Holdings LP,"63,978,918","63,978,918",2
BF356232 Corp-20210129,1/29/2021,WSP Global Inc,"310,000,000","155,000,000",2
BF270297 Corp-20210202,2/2/2021,Dentalcorp Health Services Ltd,"50,000,000","16,666,667",1
BF270291 Corp-20210202,2/2/2021,Dentalcorp Health Services Ltd,"100,000,000","33,333,333",1
BF301559 Corp-20210202,2/2/2021,Buckeye Partners LP,"2,233,000,000","279,125,000",1
BF131433 Corp-20210202,2/2/2021,North West Redwater Partnership,"1,170,453,000","390,151,000",1
BF191745 Corp-20210205,2/5/2021,Cargojet Airways Ltd,"470,011,200","156,670,400",1
BF356242 Corp-20210210,2/10/2021,Enbridge Inc,"788,438,000","157,687,600",1
BF335432 Corp-20210211,2/11/2021,Brookfield Infrastructure LP,"1,000,000,000","125,000,000",1
BF355185 Corp-20210211,2/11/2021,Rather Outdoors Corp,"305,000,000","101,666,667",1
BF357178 Corp-20210218,2/18/2021,Xcel Energy Inc,"1,200,000,000","400,000,000",1
BF325856 Corp-20210223,2/23/2021,Andlauer Healthcare Group Inc,"118,941,000","59,470,500",2
BF357041 Corp-20210223,2/23/2021,GSRP Warehouse I LLC,"500,000,000","125,000,000",1
BF356985 Corp-20210224,2/24/2021,ECORA RESOURCES PLC,"180,000,000","60,000,000",1
BF363202 Corp-20210224,2/24/2021,CP Logistics Canada Platform LP,"299,172,000","149,586,000",1
BF356907 Corp-20210225,2/25/2021,BCI QuadReal Realty,"398,535,000","66,422,500",1
BF358266 Corp-20210226,2/26/2021,Hines 141 Bay Property Inc,"612,641,604","204,213,868",2
BF355933 Corp-20210301,3/1/2021,Journey Personal Care Corp,"125,000,000","25,000,000",1
BF355664 Corp-20210301,3/1/2021,Journey Personal Care Corp,"650,000,000","130,000,000",1
BF270421 Corp-20210301,3/1/2021,Atlantica Sustainable Infrastructure Ltd,"450,000,000","64,285,714",2
BF358270 Corp-20210301,3/1/2021,Traverse Wind Energy LLC,"1,167,695,489","233,539,098",2
BF357616 Corp-20210301,3/1/2021,WEF Osum Acquisition Corp,"157,951,400","78,975,700",2
BF293750 Corp-20210305,3/5/2021,Clarios Global LP,"6,223,886,900","345,771,494",2
BF639296 Corp-20210309,3/9/2021,Dollarama Inc,"395,324,000","197,662,000",2
BF358708 Corp-20210312,3/12/2021,Frge Sevilla 2 Sarl,"467,240,878","58,405,110",3
BF512814 Corp-20210315,3/15/2021,Honda Canada Finance Inc,"801,677,000","267,225,667",1
BF239835 Corp-20210316,3/16/2021,Franco-Nevada Barbados Corp,"100,000,000","100,000,000",1
BF350472 Corp-20210318,3/18/2021,Converge Technology Solutions Corp,"40,095,600","40,095,600",1
BF361495 Corp-20210322,3/22/2021,ARC Resources Ltd,"1,997,627,500","998,813,750",2
BF360706 Corp-20210324,3/24/2021,Regional Rail LLC,"121,500,000","40,500,000",2
BF223444 Corp-20210325,3/25/2021,Parkland Corp,"1,514,444,485","757,222,243",4
BF357645 Corp-20210326,3/26/2021,Jones Deslauriers Insurance Management Inc,"218,254,025","54,563,507",2
BF119869 Corp-20210326,3/26/2021,AtkinsRealis Group Inc,"2,063,492,600","229,276,956",2
BF357641 Corp-20210326,3/26/2021,Jones Deslauriers Insurance Management Inc,"615,079,525","153,769,881",3
BF060994 Corp-20210326,3/26/2021,WSP Global Inc,"1,200,000,000","400,000,000",1
BF371992 Corp-20210327,3/27/2021,Northland Deutsche Bucht GmbH,"1,102,027,680","68,876,730",2
BF249662 Corp-20210330,3/30/2021,TransAlta Renewables Inc,"553,969,500","553,969,500",1
LN466580 Corp-20210330,3/30/2021,TransAlta Corp,"989,231,250","989,231,250",1
BF364185 Corp-20210331,3/31/2021,WPT Industrial LP,"225,000,000","112,500,000",2
BF070305 Corp-20210331,3/31/2021,Brookfield Corp,"690,000,000","172,500,000",1
BF335432 Corp-20210331,3/31/2021,Brookfield Infrastructure LP,"1,000,000,000","125,000,000",1
BF168461 Corp-20210331,3/31/2021,Freehold Royalties Ltd,"143,166,240","143,166,240",2
BF380909 Corp-20210401,4/1/2021,Falcon Holding Acquisition Corp,"198,950,250","33,158,375",1
BF367157 Corp-20210401,4/1/2021,Sagen MI Canada Inc,"119,370,150","19,895,025",1
BF360103 Corp-20210401,4/1/2021,NESCO Holdings II Inc,"750,000,000","62,500,000",1
BF237942 Corp-20210401,4/1/2021,Alectra Inc,"557,060,700","557,060,700",1
BF270397 Corp-20210406,4/6/2021,TELUS Corp,"2,191,235,750","438,247,150",1
BF356232 Corp-20210407,4/7/2021,WSP Global Inc,"650,000,000","325,000,000",2
BF250351 Corp-20210409,4/9/2021,Canada Goose Inc,"300,000,000","75,000,000",1
BF335356 Corp-20210414,4/14/2021,H&R Real Estate Investment Trust,"239,899,200","79,966,400",1
LN422900 Corp-20210416,4/16/2021,Loblaw Cos Ltd,"799,741,000","199,935,250",1
BF366123 Corp-20210419,4/19/2021,Implantable Provider Group Inc,"72,500,000","18,125,000",2
BF362508 Corp-20210422,4/22/2021,Rogers Communications Inc,"4,806,978,000","801,162,999",3
BF321327 Corp-20210422,4/22/2021,CRH Medical Corp,"175,000,000","58,333,333",1
LN382790 Corp-20210426,4/26/2021,NuVista Energy Ltd,"354,491,280","354,491,280",2
LN454329 Corp-20210429,4/29/2021,Enerplus Corp,"900,000,000","900,000,000",1
BF292992 Corp-20210430,4/30/2021,Avison Young Canada Inc,"50,000,000","16,666,667",1
BF512730 Corp-20210504,5/4/2021,Aeroports de Montreal,"81,174,100","81,174,100",1
BF136919 Corp-20210504,5/4/2021,Badger Infrastructure Solutions Ltd,"100,000,000","50,000,000",1
BF365471 Corp-20210506,5/6/2021,490 St Clair West Property Inc,"109,201,720","109,201,720",1
BF364560 Corp-20210506,5/6/2021,Equinor ASA,"6,000,000,000","315,789,474",1
BF364744 Corp-20210507,5/7/2021,King William Residences Inc,"150,183,812","150,183,812",1
BF363731 Corp-20210507,5/7/2021,Constellation Insurance Inc,"1,500,000,000","187,500,000",1
BF298154 Corp-20210510,5/10/2021,Landmark Student Transportation LP,"175,000,000","175,000,000",1
BF119581 Corp-20210512,5/12/2021,Cardinal Energy Ltd,"185,738,625","185,738,625",1
BF369614 Corp-20210512,5/12/2021,SMA Bidco Ltd,"759,110,400","253,036,800",3
BF363850 Corp-20210512,5/12/2021,Viterra Finance BV,"4,929,124,400","328,608,293",2
BF323186 Corp-20210517,5/17/2021,Intact US Financial Services Inc,"130,000,000","130,000,000",1
BF264464 Corp-20210518,5/18/2021,Ember Resources Inc,"124,416,750","124,416,750",1
BF286124 Corp-20210519,5/19/2021,Baccalieu Energy Inc,"74,442,600","74,442,600",1
BF349334 Corp-20210520,5/20/2021,Intact Financial Corp,"496,300,000","248,150,000",1
BF801514 Corp-20210520,5/20/2021,Intact Financial Corp,"1,243,428,000","1,243,428,000",2
BF366548 Corp-20210521,5/21/2021,Kruger Products SB Inc,"128,194,455","42,731,485",2
LN468895 Corp-20210526,5/26/2021,BCE Inc,"2,889,421,500","577,884,300",2
BF363781 Corp-20210527,5/27/2021,Dentalcorp Health Services Ltd,"1,076,952,500","1,076,952,500",3
BF775674 Corp-20210527,5/27/2021,CI Financial Corp,"579,897,500","289,948,750",1
BF105441 Corp-20210527,5/27/2021,Black Swan Energy Ltd,"289,948,750","289,948,750",2
BF189632 Corp-20210531,5/31/2021,Hammerhead Resources Inc,"145,014,625","72,507,313",2
BF224487 Corp-20210601,6/1/2021,Hydro One Inc,"1,908,579,100","318,096,516",2
BF371214 Corp-20210604,6/4/2021,Transcontinental Inc,"120,000,000","40,000,000",1
BF268046 Corp-20210604,6/4/2021,Nutrien Ltd,"4,500,000,000","900,000,000",1
BF179064 Corp-20210607,6/7/2021,SSR Mining Inc,"200,000,000","200,000,000",1
BF364884 Corp-20210607,6/7/2021,Enwave Canada Investment Holdings 2 Inc,"845,669,760","422,834,880",2
BF364417 Corp-20210609,6/9/2021,Douglas Dynamics LLC,"325,000,000","162,500,000",2
BF365473 Corp-20210610,6/10/2021,Ashcroft Homes - The Astoria Inc,"80,256,442","80,256,442",2
BF090636 Corp-20210610,6/10/2021,Richardson International Ltd,"827,386,000","827,386,000",2
LN395230 Corp-20210611,6/11/2021,Gildan Activewear Inc,"1,000,000,000","333,333,333",1
BF829369 Corp-20210611,6/11/2021,"Strathcona Resources Ltd/CA,Strathcona Resources Ltd","822,088,000","164,417,600",3
BF365622 Corp-20210611,6/11/2021,IMP 3000 Huron LLC,"61,000,000","30,500,000",1
BF366785 Corp-20210615,6/15/2021,Registry Finance Pty Ltd,"1,743,801,861","249,114,552",6
BF231872 Corp-20210621,6/21/2021,ECN Capital Corp,"1,100,000,000","366,666,667",1
BF363619 Corp-20210621,6/21/2021,Madison IAQ LLC,"2,025,000,000","202,500,000",2
BF076108 Corp-20210624,6/24/2021,Tundra Oil & Gas Ltd,"446,345,350","446,345,350",2
BF357641 Corp-20210624,6/24/2021,Jones Deslauriers Insurance Management Inc,"101,442,125","25,360,531",1
BF297896 Corp-20210625,6/25/2021,Bifm CA Buyer Inc,"255,000,000","31,875,000",3
LN469985 Corp-20210625,6/25/2021,Bonterra Energy Corp,"215,552,325","215,552,325",3
BF367086 Corp-20210628,6/28/2021,HNC 500 Block II LP,"107,236,130","107,236,130",1
