Facility ID,Deal Effective Date,Issuer Name,Deal Size (USD),League Credit (USD),Tranches
BF330647 Corp-20200131,1/31/2020,Previan Technologies Inc,"285,000,000","285,000,000",2
BF051572 Corp-20200221,2/21/2020,TVA Group Inc,"56,786,775","28,393,387",1
BF331925 Corp-20200224,2/24/2020,Algonquin Power Co,"263,686,150","263,686,150",2
BF194059 Corp-20200225,2/25/2020,IAMGOLD Corp,"500,000,000","250,000,000",1
BF267687 Corp-20200226,2/26/2020,Ovivo Inc,"108,854,835","108,854,835",3
BF332399 Corp-20200227,2/27/2020,Canada Kuwait Petrochemical LP,"2,000,000,000","1,000,000,000",3
BF118281 Corp-20200304,3/4/2020,New Look Vision Group Inc /old,"18,646,200","18,646,200",1
BF317485 Corp-20200305,3/5/2020,Noverco Inc,"1,489,658,000","496,552,667",1
BF332410 Corp-20200306,3/6/2020,Granite Oil Corp,"31,683,792","31,683,792",2
BF332194 Corp-20200306,3/6/2020,Coco Paving Inc,"260,925,350","260,925,350",1
BF275937 Corp-20200313,3/13/2020,Northland Power Inc,"107,921,100","107,921,100",1
BF174247 Corp-20200318,3/18/2020,Formercs US Intermediate Holdings Inc,"120,000,000","15,000,000",1
BF333928 Corp-20200323,3/23/2020,Summit Industrial Income REIT,"206,909,700","103,454,850",1
BF333944 Corp-20200324,3/24/2020,Altus Group Ltd/Canada,"189,693,350","63,231,117",1
BF252819 Corp-20200403,4/3/2020,APP Group Canada Inc,"12,020,020","6,010,010",3
BF300640 Corp-20200409,4/9/2020,Jolina Capital Inc,"239,818,460","119,909,230",1
BF335372 Corp-20200413,4/13/2020,Brookfield Finance Inc,"1,000,000,000","125,000,000",1
BF335432 Corp-20200414,4/14/2020,Brookfield Infrastructure LP,"1,000,000,000","125,000,000",1
BF220042 Corp-20200416,4/16/2020,ABC Technologies Inc/New York,"50,000,000","12,500,000",1
BF242260 Corp-20200417,4/17/2020,Sherritt International Corp,"49,868,350","49,868,350",1
BF118536 Corp-20200417,4/17/2020,LifeWorks Inc,"71,240,500","71,240,500",1
BF338550 Corp-20200420,4/20/2020,Kruger Inc,"85,135,800","28,378,600",1
BF335713 Corp-20200423,4/23/2020,NFI Group Inc,"250,000,000","50,000,000",1
BF273781 Corp-20200424,4/24/2020,Penfund Capital Fund VI LP,"221,576,250","221,576,250",1
BF118281 Corp-20200424,4/24/2020,New Look Vision Group Inc /old,"24,018,866","24,018,866",2
BF260785 Corp-20200424,4/24/2020,Stream Asset Financial Yale LP,"29,868,056","29,868,056",1
BF337435 Corp-20200428,4/28/2020,Coastal Gaslink Pipeline LP,"4,716,135,600","336,866,829",2
BF335931 Corp-20200428,4/28/2020,Nautilus Solar Construction HoldCo LLC,"90,000,000","90,000,000",2
BF299677 Corp-20200501,5/1/2020,Raymond Chabot Grant Thornton Administration SENC,"17,748,750","8,874,375",1
BF338861 Corp-20200504,5/4/2020,Dexter Nova Alliance GP,"126,978,662","42,326,221",1
BF247086 Corp-20200506,5/6/2020,CMLS Financial Ltd,"123,820,550","123,820,550",1
BF260824 Corp-20200508,5/8/2020,Park Lawn Corp,"17,955,200","17,955,200",1
BF255762 Corp-20200526,5/26/2020,Cie D'arrimage de Quebec Ltee,"83,596,933","83,596,933",2
BF325689 Corp-20200529,5/29/2020,EXFO Inc,"14,485,560","14,485,560",1
BF100016 Corp-20200529,5/29/2020,Teine Energy Ltd,"344,032,050","344,032,050",2
BF338523 Corp-20200529,5/29/2020,Uni-Select Inc,"565,000,000","565,000,000",3
BF136429 Corp-20200529,5/29/2020,Corex Resources Ltd,"101,398,920","101,398,920",2
BF175532 Corp-20200529,5/29/2020,Stingray Group Inc,"109,547,048","109,547,048",2
BF353591 Corp-20200529,5/29/2020,Agropur Cooperative,"108,641,700","27,160,425",1
BF338445 Corp-20200601,6/1/2020,Spartan Delta Corp,"73,543,500","73,543,500",2
BF179554 Corp-20200605,6/5/2020,G Adventures Inc/Canada,"46,599,623","46,599,623",5
BF339689 Corp-20200609,6/9/2020,Cominar Real Estate Investment Trust,"89,435,640","44,717,820",1
BF318640 Corp-20200609,6/9/2020,Allied Energy Corp/CA,"29,811,880","14,905,940",2
BF339081 Corp-20200609,6/9/2020,Geysers Power Co LLC,"1,100,000,000","137,500,000",4
BF223444 Corp-20200609,6/9/2020,Parkland Corp,"223,589,100","111,794,550",1
BF179082 Corp-20200610,6/10/2020,Westbrick Energy Ltd,"100,800,045","100,800,045",2
BF267049 Corp-20200615,6/15/2020,Boston Afc 2.0 Opco LLC,"210,451,579","52,612,896",3
BF191242 Corp-20200618,6/18/2020,Pelican International Inc,"14,000,000","14,000,000",1
BF819053 Corp-20200619,6/19/2020,Surge Energy Inc,"110,374,500","110,374,500",1
BF138353 Corp-20200619,6/19/2020,Tamarack Valley Energy Ltd,"202,353,250","202,353,250",2
BF328526 Corp-20200626,6/26/2020,Sollio Groupe Cooperatif,"91,471,500","45,735,750",1
BF300736 Corp-20200626,6/26/2020,Artis Exploration Ltd,"113,424,660","113,424,660",2
BF330647 Corp-20200630,6/30/2020,Previan Technologies Inc,"35,000,000","35,000,000",1
BF252838 Corp-20200630,6/30/2020,Enercapita Energy Ltd,"58,755,280","58,755,280",3
BF342610 Corp-20200701,7/1/2020,Longshore Resources Ltd,"58,911,920","29,455,960",2
LN469833 Corp-20200708,7/8/2020,Enbridge Pipelines Inc,"2,218,179,000","739,393,000",1
BF495709 Corp-20200709,7/9/2020,Essential Energy Services Ltd,"18,413,150","18,413,150",1
BF343899 Corp-20200714,7/14/2020,Highlander Seller LLC,"704,293,469","117,382,245",4
BF174624 Corp-20200714,7/14/2020,Aspenleaf Energy Ltd,"201,871,175","100,935,587",2
BF343393 Corp-20200724,7/24/2020,LE Groupe Master Inc,"126,588,460","126,588,460",3
BF343398 Corp-20200731,7/31/2020,Intelcom Courrier Canada Inc,"65,225,037","65,225,037",3
BF343389 Corp-20200803,8/3/2020,Boutique Linus Inc,"35,809,248","35,809,248",2
BF343440 Corp-20200805,8/5/2020,Python GP Inc,"309,430,803","309,430,803",4
BF296009 Corp-20200807,8/7/2020,Syntax Systems Ltd,"12,500,000","12,500,000",1
BF296519 Corp-20200807,8/7/2020,Fengate Core Infrastructure Fund III International LP,"186,000,000","186,000,000",1
BF180307 Corp-20200814,8/14/2020,Penfund Capital Fund V LP,"113,221,650","113,221,650",1
BF342068 Corp-20200819,8/19/2020,Bombardier Aerospace Holdings USA Inc,"1,000,000,000","333,333,333",2
BF344339 Corp-20200827,8/27/2020,Cascade Power Project LP,"692,508,060","173,127,015",3
BF112164 Corp-20200901,9/1/2020,Penfund Capital Fund IV LP,"19,140,225","19,140,225",1
BF255766 Corp-20200904,9/4/2020,Groupe Champlain Inc,"38,237,400","38,237,400",2
BF248629 Corp-20200911,9/11/2020,Secure Waste Infrastructure Corp,"98,589,400","49,294,700",1
BF295803 Corp-20200918,9/18/2020,Fengate Core Infrastructure Fund III LP,"144,187,390","144,187,390",1
BF285258 Corp-20200918,9/18/2020,Pipestone Energy Corp,"170,748,225","170,748,225",2
BF281247 Corp-20200921,9/21/2020,Triple Flag Precious Metals Corp,"500,000,000","166,666,667",1
BF335931 Corp-20200924,9/24/2020,Nautilus Solar Construction HoldCo LLC,"25,000,000","15,000,000",1
LN255502 Corp-20200928,9/28/2020,"Just Energy Ontario LP,Just Energy US Corp","250,314,680","125,157,340",3
BF175532 Corp-20201007,10/7/2020,Stingray Group Inc,"301,322,800","301,322,800",2
BF252842 Corp-20201008,10/8/2020,North American Construction Group Ltd,"246,056,525","246,056,525",1
BF346919 Corp-20201013,10/13/2020,Transat AT Inc,"190,373,000","190,373,000",1
BF103308 Corp-20201015,10/15/2020,Marmen Inc,"30,234,080","30,234,080",1
BF347825 Corp-20201023,10/23/2020,C&E Seafood Co Inc,"107,968,116","107,968,116",3
BF337435 Corp-20201023,10/23/2020,Coastal Gaslink Pipeline LP,"121,079,719","8,648,551",1
BF284610 Corp-20201030,10/30/2020,Meridian Onecap Credit Corp,"31,487,316","31,487,316",2
BF247354 Corp-20201113,11/13/2020,AGF Steel Inc,"91,262,760","91,262,760",1
BF819053 Corp-20201117,11/17/2020,Surge Energy Inc,"255,740,674","255,740,674",2
BF348071 Corp-20201117,11/17/2020,Surge Energy Inc,"30,536,200","30,536,200",1
BF255753 Corp-20201118,11/18/2020,CDP Financial Inc,"2,000,000,000","500,000,000",1
BF349056 Corp-20201119,11/19/2020,Terraform Phoenix II LLC,"211,831,947","70,610,649",2
BF229561 Corp-20201125,11/25/2020,Metro Supply Chain Group Inc,"153,917,800","153,917,800",1
BF318640 Corp-20201126,11/26/2020,Allied Energy Corp/CA,"3,841,445","1,920,723",1
BF242260 Corp-20201127,11/27/2020,Sherritt International Corp,"53,897,130","53,897,130",1
BF352301 Corp-20201127,11/27/2020,Downsview Homes Inc,"133,664,882","133,664,882",2
BF138353 Corp-20201130,11/30/2020,Tamarack Valley Energy Ltd,"211,907,575","211,907,575",2
BF390394 Corp-20201130,11/30/2020,Kanata Energy Group Ltd,"15,411,460","7,705,730",1
BF273764 Corp-20201201,12/1/2020,Savaria Corp,"84,981,270","84,981,270",1
BF352294 Corp-20201207,12/7/2020,12426536 Canada Inc,"52,500,000","52,500,000",2
BF352286 Corp-20201209,12/9/2020,Partenariat Agricole GQ SEC,"50,731,330","50,731,330",1
BF300736 Corp-20201214,12/14/2020,Artis Exploration Ltd,"7,830,950","7,830,950",1
BF273781 Corp-20201214,12/14/2020,Penfund Capital Fund VI LP,"293,660,625","293,660,625",1
BF351528 Corp-20201215,12/15/2020,Ellisdon-Coco Qew Crb Partnership,"155,752,163","77,876,082",1
BF352275 Corp-20201215,12/15/2020,Petroles Cadeko Inc,"129,727,950","129,727,950",2
BF352157 Corp-20201217,12/17/2020,RED-Rochester LLC,"100,000,000","100,000,000",2
BF293787 Corp-20201217,12/17/2020,Glpl Finco Inc,"99,343,606","24,835,901",2
BF174624 Corp-20201218,12/18/2020,Aspenleaf Energy Ltd,"215,032,125","215,032,125",2
BF174029 Corp-20201223,12/23/2020,Nieuport Aviation Infrastructure Partners GP,"341,678,759","113,892,920",2
BF354138 Corp-20201224,12/24/2020,CC&L Java Wind USA LLC,"153,280,592","38,320,147",3
BF332410 Corp-20201230,12/30/2020,Granite Oil Corp,"23,498,160","23,498,160",3
BF228431 Corp-20201231,12/31/2020,Centerra BC Holdings Inc,"400,000,000","200,000,000",1
BF358996 Corp-20210104,1/4/2021,Weston Forest Products Inc,"54,766,320","54,766,320",2
BF359289 Corp-20210111,1/11/2021,Power Sustainable Infrastructure Canada Fund I LP,"93,986,760","46,993,380",2
BF284608 Corp-20210111,1/11/2021,EBI Operation Inc,"31,328,920","31,328,920",1
BF179554 Corp-20210122,1/22/2021,G Adventures Inc/Canada,"56,178,729","56,178,729",6
BF358895 Corp-20210122,1/22/2021,G Adventures Inc/Canada,"42,000,000","42,000,000",1
BF367202 Corp-20210122,1/22/2021,Nautilus Solar Term Holdco LLC,"60,000,000","60,000,000",2
BF046038 Corp-20210128,1/28/2021,Lallemand Inc,"300,000,000","300,000,000",3
BF359283 Corp-20210129,1/29/2021,Ontariograin AG LP,"82,014,240","82,014,240",1
BF255762 Corp-20210129,1/29/2021,Cie D'arrimage de Quebec Ltee,"19,527,200","19,527,200",1
BF356232 Corp-20210129,1/29/2021,WSP Global Inc,"310,000,000","155,000,000",2
BF358891 Corp-20210201,2/1/2021,Boralex US Solar Cia Financing LP,"177,800,000","177,800,000",2
BF359430 Corp-20210210,2/10/2021,North American Containerboard LP,"205,782,318","51,445,579",2
BF335432 Corp-20210211,2/11/2021,Brookfield Infrastructure LP,"1,000,000,000","125,000,000",1
BF051572 Corp-20210211,2/11/2021,TVA Group Inc,"59,067,225","29,533,612",1
BF194059 Corp-20210212,2/12/2021,IAMGOLD Corp,"500,000,000","250,000,000",1
BF142331 Corp-20210217,2/17/2021,Niobec Inc,"50,000,000","25,000,000",1
BF220042 Corp-20210222,2/22/2021,ABC Technologies Inc/New York,"430,000,000","107,500,000",1
BF275937 Corp-20210223,2/23/2021,Northland Power Inc,"118,941,000","118,941,000",1
BF804757 Corp-20210224,2/24/2021,Whitecap Resources Inc,"183,492,160","183,492,160",1
BF141343 Corp-20210301,3/1/2021,McInnis Cement Inc,"601,673,640","601,673,640",4
BF273764 Corp-20210304,3/4/2021,Savaria Corp,"229,331,420","229,331,420",1
BF195850 Corp-20210304,3/4/2021,Stream Asset Financial Brunswick LP,"33,213,516","33,213,516",1
BF293750 Corp-20210305,3/5/2021,Clarios Global LP,"6,223,886,900","345,771,494",2
BF747641 Corp-20210317,3/17/2021,Club de Hockey Canadien Inc,"128,744,941","128,744,941",2
BF360706 Corp-20210324,3/24/2021,Regional Rail LLC,"121,500,000","40,500,000",2
BF363345 Corp-20210326,3/26/2021,PB Real Estate II LP,"103,174,630","51,587,315",1
BF119869 Corp-20210326,3/26/2021,AtkinsRealis Group Inc,"2,063,492,600","229,276,956",2
BF060994 Corp-20210326,3/26/2021,WSP Global Inc,"1,200,000,000","400,000,000",1
BF371992 Corp-20210327,3/27/2021,Northland Deutsche Bucht GmbH,"1,102,027,680","68,876,730",2
BF390120 Corp-20210329,3/29/2021,9438-0219 Quebec Inc,"535,000,000","267,500,000",1
BF320748 Corp-20210329,3/29/2021,Wesdome Gold Mines Ltd,"35,751,870","35,751,870",1
BF804757 Corp-20210329,3/29/2021,Whitecap Resources Inc,"1,116,252,830","1,116,252,830",2
BF335432 Corp-20210331,3/31/2021,Brookfield Infrastructure LP,"1,000,000,000","125,000,000",1
BF343398 Corp-20210331,3/31/2021,Intelcom Courrier Canada Inc,"87,490,480","87,490,480",2
BF380909 Corp-20210401,4/1/2021,Falcon Holding Acquisition Corp,"198,950,250","33,158,375",1
BF367157 Corp-20210401,4/1/2021,Sagen MI Canada Inc,"119,370,150","19,895,025",1
BF356232 Corp-20210407,4/7/2021,WSP Global Inc,"650,000,000","325,000,000",2
BF255762 Corp-20210409,4/9/2021,Cie D'arrimage de Quebec Ltee,"179,510,400","179,510,400",1
BF361394 Corp-20210409,4/9/2021,Erco Ltd/Canada,"382,955,520","127,651,840",2
BF367151 Corp-20210410,4/10/2021,LPF Equities Fund,"95,630,160","95,630,160",1
BF195693 Corp-20210414,4/14/2021,First Nations Finance Authority,"63,973,120","63,973,120",1
BF118536 Corp-20210415,4/15/2021,LifeWorks Inc,"79,739,200","79,739,200",1
BF246550 Corp-20210422,4/22/2021,SSM3 Canada LP,"32,306,699","16,153,349",2
BF223093 Corp-20210422,4/22/2021,MTY Food Group Inc,"480,697,800","240,348,900",1
BF246546 Corp-20210422,4/22/2021,Ssm2 Canada LP,"87,222,765","43,611,383",2
BF246541 Corp-20210422,4/22/2021,Ssm1 Canada LP,"53,738,268","26,869,134",2
BF347825 Corp-20210422,4/22/2021,C&E Seafood Co Inc,"11,180,208","11,180,208",1
BF330647 Corp-20210427,4/27/2021,Previan Technologies Inc,"367,700,000","367,700,000",2
BF358996 Corp-20210427,4/27/2021,Weston Forest Products Inc,"67,716,127","67,716,127",2
BF366519 Corp-20210428,4/28/2021,Distinction Energy Corp,"103,359,787","34,453,262",1
BF366204 Corp-20210428,4/28/2021,Kiwetinohk Energy Corp,"79,039,837","26,346,612",1
BF200333 Corp-20210428,4/28/2021,TMX Group Ltd,"324,266,000","108,088,667",1
BF832106 Corp-20210429,4/29/2021,Transat AT Inc,"104,149,760","104,149,760",2
BF296519 Corp-20210429,4/29/2021,Fengate Core Infrastructure Fund III International LP,"182,000,000","182,000,000",2
BF295803 Corp-20210429,4/29/2021,Fengate Core Infrastructure Fund III LP,"163,547,670","163,547,670",2
BF346919 Corp-20210429,4/29/2021,Transat AT Inc,"56,956,900","56,956,900",1
BF252819 Corp-20210429,4/29/2021,APP Group Canada Inc,"85,964,235","42,982,118",2
BF285258 Corp-20210430,4/30/2021,Pipestone Energy Corp,"183,124,125","183,124,125",2
BF366543 Corp-20210430,4/30/2021,SAF Varsity LP,"79,214,209","79,214,209",1
BF366540 Corp-20210430,4/30/2021,Muraflex Inc,"56,971,950","56,971,950",1
BF308620 Corp-20210430,4/30/2021,Mevotech LP,"71,268,911","71,268,911",3
BF377096 Corp-20210430,4/30/2021,Estruxture Data Centers Inc,"288,929,175","144,464,587",3
BF047166 Corp-20210505,5/5/2021,GDI Integrated Facility Services Inc,"247,913,600","123,956,800",2
BF366458 Corp-20210506,5/6/2021,Cofomo Inc,"114,811,060","57,405,530",2
BF300640 Corp-20210506,5/6/2021,Jolina Capital Inc,"192,718,565","96,359,283",1
BF367059 Corp-20210512,5/12/2021,Manulife Canadian Property Portfolio,"144,463,375","144,463,375",1
BF367063 Corp-20210512,5/12/2021,Manulife Canadian Pooled Real Estate Fund,"247,651,500","247,651,500",1
BF367050 Corp-20210514,5/14/2021,Hypertec Group Inc,"136,185,390","68,092,695",2
BF367118 Corp-20210518,5/18/2021,Group Selection LP Corp,"228,097,375","228,097,375",4
BF308236 Corp-20210518,5/18/2021,Glass US Acquisico Inc,"180,000,000","180,000,000",2
BF391075 Corp-20210518,5/18/2021,Societe en Commandite Corp Groupe Selection,"228,097,375","228,097,375",4
BF195693 Corp-20210519,5/19/2021,First Nations Finance Authority,"82,714,000","82,714,000",1
BF318640 Corp-20210520,5/20/2021,Allied Energy Corp/CA,"37,302,840","18,651,420",2
BF366548 Corp-20210521,5/21/2021,Kruger Products SB Inc,"128,194,455","42,731,485",2
BF843395 Corp-20210521,5/21/2021,Kruger Products LP,"165,412,200","165,412,200",1
BF300736 Corp-20210525,5/25/2021,Artis Exploration Ltd,"165,954,400","165,954,400",2
BF365794 Corp-20210525,5/25/2021,Strabag Scarborough Project Inc,"272,198,925","136,099,463",1
BF179554 Corp-20210526,5/26/2021,G Adventures Inc/Canada,"10,000,000","10,000,000",1
BF100016 Corp-20210528,5/28/2021,Teine Energy Ltd,"393,010,250","393,010,250",2
BF247086 Corp-20210528,5/28/2021,CMLS Financial Ltd,"206,847,500","206,847,500",4
BF100485 Corp-20210531,5/31/2021,Pomerleau Inc,"165,731,000","82,865,500",1
BF189632 Corp-20210531,5/31/2021,Hammerhead Resources Inc,"145,014,625","72,507,313",2
LN327526 Corp-20210531,5/31/2021,Cascades Inc,"621,491,250","310,745,625",2
BF338445 Corp-20210601,6/1/2021,Spartan Delta Corp,"82,981,700","82,981,700",2
BF138353 Corp-20210601,6/1/2021,Tamarack Valley Energy Ltd,"497,890,200","497,890,200",3
BF224487 Corp-20210601,6/1/2021,Hydro One Inc,"1,908,579,100","318,096,516",2
BF085536 Corp-20210604,6/4/2021,CCD LP,"206,913,500","206,913,500",1
BF366991 Corp-20210604,6/4/2021,13029310 Canada Inc,"140,000,000","140,000,000",2
BF046533 Corp-20210609,6/9/2021,Alimentation Couche-Tard Inc,"2,525,000,000","2,525,000,000",1
BF367202 Corp-20210615,6/15/2021,Nautilus Solar Term Holdco LLC,"50,000,000","50,000,000",1
BF052808 Corp-20210615,6/15/2021,Groupe Robert Inc,"69,673,820","69,673,820",1
BF366970 Corp-20210616,6/16/2021,Agropur Cooperative,"1,562,873,325","520,957,775",3
LN454189 Corp-20210617,6/17/2021,Heroux-Devtek Inc,"202,258,750","202,258,750",1
BF333928 Corp-20210617,6/17/2021,Summit Industrial Income REIT,"242,710,500","121,355,250",1
BF366933 Corp-20210618,6/18/2021,Syntax Systems Ltd,"355,000,000","355,000,000",2
BF252838 Corp-20210621,6/21/2021,Enercapita Energy Ltd,"58,628,938","58,628,938",2
BF231872 Corp-20210621,6/21/2021,ECN Capital Corp,"1,100,000,000","366,666,667",1
BF174624 Corp-20210623,6/23/2021,Aspenleaf Energy Ltd,"215,438,375","215,438,375",2
BF652137 Corp-20210625,6/25/2021,MCAP Service Corp,"935,415,750","467,707,875",3
BF228000 Corp-20210628,6/28/2021,Wolf Pipeline Inc,"1,348,964,685","224,827,447",3
BF179082 Corp-20210630,6/30/2021,Westbrick Energy Ltd,"201,488,500","67,162,833",2
BF051566 Corp-20210630,6/30/2021,Energir Inc,"644,763,200","214,921,067",1
BF317485 Corp-20210630,6/30/2021,Noverco Inc,"1,611,908,000","537,302,667",1
BF367703 Corp-20210702,7/2/2021,Secure Waste Infrastructure Corp,"648,120,000","129,624,000",1
BF368070 Corp-20210707,7/7/2021,9430 9424 Quebec Inc,"120,295,386","40,098,462",1
BF377136 Corp-20210713,7/13/2021,Functionalab Inc,"48,759,435","48,759,435",3
BF651817 Corp-20210715,7/15/2021,Municipal Enterprises Ltd,"476,671,200","119,167,800",1
BF069771 Corp-20210716,7/16/2021,Romspen Mortgage LP,"230,409,350","230,409,350",1
BF368716 Corp-20210723,7/23/2021,Applegreen USA Welcome Centres LLC,"225,000,000","112,500,000",1
LN469833 Corp-20210723,7/23/2021,Enbridge Pipelines Inc,"2,386,047,000","795,349,000",1
BF267687 Corp-20210729,7/29/2021,Ovivo Inc,"116,523,015","116,523,015",3
BF369453 Corp-20210730,7/30/2021,Valsoft Corp Inc,"70,000,000","35,000,000",1
BF377209 Corp-20210730,7/30/2021,Revau Souscription Avancee Inc,"43,501,125","43,501,125",3
BF159825 Corp-20210730,7/30/2021,OR Royalties Inc,"550,000,000","550,000,000",1
BF377125 Corp-20210730,7/30/2021,Fengate Blue Jays Fund LP,"130,000,000","130,000,000",1
BF196663 Corp-20210730,7/30/2021,Oceanex Inc,"176,349,140","176,349,140",1
BF046038 Corp-20210805,8/5/2021,Lallemand Inc,"300,000,000","300,000,000",3
BF071730 Corp-20210805,8/5/2021,Saputo Inc,"1,000,000,000","500,000,000",1
BF273764 Corp-20210805,8/5/2021,Savaria Corp,"40,001,450","40,001,450",1
BF261105 Corp-20210805,8/5/2021,Saputo Foods Ltd,"297,747,330","148,873,665",1
BF298676 Corp-20210805,8/5/2021,Saputo Foods Ltd,"231,262,900","115,631,450",1
BF321098 Corp-20210806,8/6/2021,Exchange Income Corp,"1,025,413,000","341,804,333",2
BF369301 Corp-20210811,8/11/2021,Air Canada,"2,300,000,000","164,285,714",1
BF369268 Corp-20210811,8/11/2021,Lion Electric Co/The,"100,000,000","100,000,000",1
BF377217 Corp-20210816,8/16/2021,Fengate Infrastructure Yield Sub-Fund LP,"167,002,080","167,002,080",1
BF317935 Corp-20210816,8/16/2021,140 Yorkville Corp,"79,524,800","39,762,400",2
BF377361 Corp-20210816,8/16/2021,TForce Holdings Inc,"1,022,487,680","1,022,487,680",2
BF377220 Corp-20210816,8/16/2021,Materiaux Blanchet Inc,"59,643,600","59,643,600",2
BF369934 Corp-20210817,8/17/2021,Terrapure BR LP,"158,124,000","52,708,000",1
BF377233 Corp-20210817,8/17/2021,GHP Group Inc,"151,580,333","151,580,333",2
BF180307 Corp-20210817,8/17/2021,Penfund Capital Fund V LP,"71,155,800","71,155,800",1
BF186154 Corp-20210818,8/18/2021,Tidewater Midstream and Infrastructure Ltd,"332,206,140","110,735,380",1
BF819053 Corp-20210818,8/18/2021,Surge Energy Inc,"170,057,905","170,057,905",2
BF371230 Corp-20210818,8/18/2021,Tidewater Renewables Ltd,"118,645,050","39,548,350",1
BF195693 Corp-20210819,8/19/2021,First Nations Finance Authority,"312,448,800","312,448,800",1
BF343398 Corp-20210820,8/20/2021,Intelcom Courrier Canada Inc,"31,147,800","31,147,800",1
BF315778 Corp-20210820,8/20/2021,Inter Pipeline Ltd/AB,"1,109,640,375","158,520,054",1
BF377089 Corp-20210825,8/25/2021,EXFO Inc,"125,000,000","125,000,000",2
BF112164 Corp-20210827,8/27/2021,Penfund Capital Fund IV LP,"7,931,820","7,931,820",1
BF247354 Corp-20210827,8/27/2021,AGF Steel Inc,"126,909,120","126,909,120",1
BF273781 Corp-20210827,8/27/2021,Penfund Capital Fund VI LP,"297,443,250","297,443,250",1
BF359289 Corp-20210830,8/30/2021,Power Sustainable Infrastructure Canada Fund I LP,"63,438,160","31,719,080",2
BF260824 Corp-20210831,8/31/2021,Park Lawn Corp,"237,601,200","237,601,200",1
BF338445 Corp-20210831,8/31/2021,Spartan Delta Corp,"277,201,400","138,600,700",2
BF273881 Corp-20210901,9/1/2021,Maverix Metals Inc,"160,000,000","80,000,000",1
BF038822 Corp-20210903,9/3/2021,Metro Inc/CN,"479,432,400","119,858,100",1
BF377120 Corp-20210903,9/3/2021,Groupe Lou-Tec Inc,"127,848,640","127,848,640",1
BF335931 Corp-20210913,9/13/2021,Nautilus Solar Construction HoldCo LLC,"80,000,000","80,000,000",2
BF249192 Corp-20210915,9/15/2021,COGECO Financing 2 LP,"900,000,000","150,000,000",1
BF374482 Corp-20210920,9/20/2021,York Group Holdings LP,"109,055,520","54,527,760",2
BF352294 Corp-20210927,9/27/2021,12426536 Canada Inc,"86,400,000","86,400,000",2
BF252842 Corp-20210929,9/29/2021,North American Construction Group Ltd,"254,712,250","254,712,250",1
BF199729 Corp-20210929,9/29/2021,Boralex Inc,"411,458,250","411,458,250",2
LN470899 Corp-20210929,9/29/2021,Northland Power Inc,"783,730,000","391,865,000",1
BF375014 Corp-20210930,9/30/2021,Sustainable Power Group LLC,"475,000,000","59,375,000",1
BF261150 Corp-20210930,9/30/2021,Exceldor Cooperative,"204,928,620","204,928,620",2
BF377209 Corp-20211001,10/1/2021,Revau Souscription Avancee Inc,"5,155,080","5,155",1
BF110856 Corp-20211007,10/7/2021,Element Fleet Management Corp,"1,250,000,000","178,571,429",1
BF377153 Corp-20211014,10/14/2021,Groupe Roxboro Bauval Inc,"165,777,145","165,777,145",1
BF136429 Corp-20211014,10/14/2021,Corex Resources Ltd,"113,213,660","113,213,660",2
BF377130 Corp-20211015,10/15/2021,Partner One Software Inc,"105,000,000","105,000,000",2
BF381249 Corp-20211015,10/15/2021,Eldorado Gold Corp,"250,000,000","83,333,333",1
BF175532 Corp-20211015,10/15/2021,Stingray Group Inc,"357,042,187","357,042,187",2
BF255753 Corp-20211021,10/21/2021,CDP Financial Inc,"4,000,000,000","1,000,000,000",2
BF130777 Corp-20211026,10/26/2021,HudBay Peru SAC,"150,000,000","37,500,000",1
BF721536 Corp-20211026,10/26/2021,Hudbay Minerals Inc,"300,000,000","75,000,000",1
BF804757 Corp-20211027,10/27/2021,Whitecap Resources Inc,"1,301,674,260","650,837,130",2
BF242260 Corp-20211028,10/28/2021,Sherritt International Corp,"80,935,100","80,935,100",1
BF285258 Corp-20211029,10/29/2021,Pipestone Energy Corp,"44,370,920","44,370,920",1
LN353690 Corp-20211029,10/29/2021,CGI Inc,"1,210,116,000","242,023,200",1
BF333944 Corp-20211104,11/4/2021,Altus Group Ltd/Canada,"100,281,000","33,427,000",1
LN425108 Corp-20211105,11/5/2021,Constellation Software Inc/Canada,"700,000,000","233,333,333",1
BF339081 Corp-20211109,11/9/2021,Geysers Power Co LLC,"1,750,000,000","159,090,909",2
BF385397 Corp-20211109,11/9/2021,Kelt Exploration Ltd,"80,384,200","80,384,200",2
BF385437 Corp-20211117,11/17/2021,Penfund Capital Fund VII LP,"293,586,860","293,586,860",1
BF380136 Corp-20211122,11/22/2021,Pantheon Bidco LLC,"1,187,909,264","107,991,751",4
BF330647 Corp-20211122,11/22/2021,Previan Technologies Inc,"711,312,500","711,312,500",3
BF495709 Corp-20211125,11/25/2021,Essential Energy Services Ltd,"19,764,800","19,764,800",1
BF247769 Corp-20211129,11/29/2021,Lumenpulse Inc,"105,688,395","105,688,395",2
BF179082 Corp-20211130,11/30/2021,Westbrick Energy Ltd,"58,511,025","19,503,675",1
BF366204 Corp-20211130,11/30/2021,Kiwetinohk Energy Corp,"99,468,743","33,156,247",2
BF312128 Corp-20211203,12/3/2021,NCP CSV Holdings LP,"233,683,200","116,841,600",3
LN395350 Corp-20211206,12/6/2021,Keyera Partnership,"1,174,269,000","391,423,000",1
