Facility ID,Deal Effective Date,Issuer Name,Deal Size (USD),League Credit (USD),Tranches
BF222371 Corp-20190426,4/26/2019,Xplore Inc/CA,"20,000,000","6,666,667",1
BF086841 Corp-20190426,4/26/2019,TORC Oil & Gas Ltd,"371,645,000","185,822,500",2
BF025336 Corp-20190426,4/26/2019,Aldo Group Inc/The,"222,987,000","222,987,000",1
BF298172 Corp-20190430,4/30/2019,Livingston International Inc,"395,487,525","98,871,881",2
BF301225 Corp-20190430,4/30/2019,Rubix Foods LLC,"114,000,000","114,000,000",2
BF293750 Corp-20190430,4/30/2019,Clarios Global LP,"7,142,864,850","420,168,521",3
BF162229 Corp-20190430,4/30/2019,GRT OP LP,"750,000,000","93,750,000",3
BF298177 Corp-20190430,4/30/2019,Livingston International Inc,"79,000,000","19,750,000",1
BF298508 Corp-20190430,4/30/2019,Maple Leaf Foods Inc,"1,495,310,950","1,495,310,950",3
BF257673 Corp-20190501,5/1/2019,Chicago Mercantile Exchange Inc,"7,000,000,000","437,500,000",1
BF301257 Corp-20190501,5/1/2019,Upcurve Energy Parters LLC,"80,000,000","80,000,000",1
BF213446 Corp-20190501,5/1/2019,RioCan Real Estate Investment Trust,"744,787,000","248,262,334",2
BF269172 Corp-20190502,5/2/2019,Freeport-McMoRan Inc,"3,260,000,000","326,000,000",1
BF135245 Corp-20190503,5/3/2019,XPLR Infrastructure US Partners Holdings LLC,"1,250,000,000","56,818,182",1
BF056552 Corp-20190503,5/3/2019,Air Lease Corp,"5,742,700,000","273,461,905",4
BF193584 Corp-20190506,5/6/2019,Vizient Inc,"1,600,000,000","160,000,000",3
BF299045 Corp-20190506,5/6/2019,Ensign Operating LLC,"125,000,000","62,500,000",1
BF298876 Corp-20190507,5/7/2019,Broadcom Inc,"11,000,000,000","785,714,286",4
BF271724 Corp-20190507,5/7/2019,Vesta Energy Corp,"296,937,600","148,468,800",2
BF300910 Corp-20190507,5/7/2019,Supremex Inc,"85,369,560","85,369,560",2
BF325880 Corp-20190508,5/8/2019,Endeavor Energy Resources LP,"500,000,000","125,000,000",1
BF215564 Corp-20190509,5/9/2019,MGS Mfg. Group Inc,"150,000,000","50,000,000",3
BF247236 Corp-20190510,5/10/2019,Chartwell Master Care LP,"223,402,200","111,701,100",1
BF215950 Corp-20190510,5/10/2019,Canada Goose Inc,"260,635,900","65,158,975",1
BF126276 Corp-20190510,5/10/2019,Flexera Software LLC,"25,000,000","8,333,333",1
BF250351 Corp-20190510,5/10/2019,Canada Goose Inc,"272,724,156","27,272,415",3
BF223904 Corp-20190510,5/10/2019,OAC Holdings III Corp,"3,375,000","1,687,500",1
BF247256 Corp-20190510,5/10/2019,Chartwell Master Care LP,"74,467,400","37,233,700",1
BF226769 Corp-20190513,5/13/2019,Ideal Industries Inc,"325,000,000","162,500,000",2
BF174373 Corp-20190513,5/13/2019,Equitable Bank,"259,722,750","259,722,750",1
BF033120 Corp-20190513,5/13/2019,Eldorado Gold Corp,"450,000,000","150,000,000",2
BF177941 Corp-20190513,5/13/2019,AssuredPartners Inc,"517,500,000","73,928,572",2
BF175663 Corp-20190514,5/14/2019,Resolute Forest Products Inc,"500,000,000","166,666,667",2
BF139629 Corp-20190514,5/14/2019,Mister Car Wash Holdings Inc,"915,000,000","228,750,000",3
BF299955 Corp-20190515,5/15/2019,Seaspan Holdco III Ltd,"1,000,000,000","333,333,334",2
BF235676 Corp-20190516,5/16/2019,KIND Inc,"304,000,000","101,333,334",2
BF234576 Corp-20190516,5/16/2019,Summit Industrial Income REIT,"26,034,295","26,034,295",2
BF305507 Corp-20190516,5/16/2019,NFI Group Inc,"300,000,000","150,000,000",1
BF237903 Corp-20190517,5/17/2019,Titan International Inc,"50,000,000","50,000,000",1
LN411444 Corp-20190517,5/17/2019,Performance Food Group Inc,"2,400,000,000","400,000,000",2
BF185338 Corp-20190517,5/17/2019,WEX Inc,"1,468,000,000","146,800,000",1
BF133853 Corp-20190521,5/21/2019,Hawkwood Energy LLC,"190,000,000","47,500,000",1
BF274645 Corp-20190521,5/21/2019,Brookfield Capital Partners V CR LP,"1,800,000,000","900,000,000",2
BF308289 Corp-20190521,5/21/2019,Lassonde Industries Inc,"130,422,775","130,422,775",1
BF047379 Corp-20190523,5/23/2019,"ACCO Brands Corp,ACCO Brands Australia Holding Pty Ltd","1,024,711,565","204,942,313",4
BF299525 Corp-20190523,5/23/2019,Aker BP ASA,"4,000,000,000","363,636,364",2
BF300640 Corp-20190524,5/24/2019,Jolina Capital Inc,"100,440,135","50,220,068",1
BF292103 Corp-20190524,5/24/2019,Coherent Corp,"80,000,000","10,000,000",1
BF296664 Corp-20190524,5/24/2019,Glencore PLC,"9,775,000,000","315,322,581",1
BF050914 Corp-20190524,5/24/2019,CTO Realty Growth Inc,"200,000,000","200,000,000",1
LN404712 Corp-20190527,5/27/2019,Franchise Trust II,"520,726,500","173,575,500",1
LN339155 Corp-20190528,5/28/2019,NRG Energy Inc,"2,600,000,000","162,500,000",1
BF173870 Corp-20190529,5/29/2019,PriSo Acquisition Corp,"300,000,000","50,000,000",1
BF245079 Corp-20190529,5/29/2019,Modern Resources Inc,"88,766,280","88,766,280",2
BF237620 Corp-20190530,5/30/2019,Screo I Calgary Office LP,"81,499,550","40,749,775",2
BF304858 Corp-20190530,5/30/2019,Fairview Ltd/CA,"31,303,236","15,651,618",1
BF297896 Corp-20190531,5/31/2019,Bifm CA Buyer Inc,"530,000,000","88,333,333",2
BF244533 Corp-20190531,5/31/2019,Bradford Hammacher Group Inc/The,"52,300,000","26,150,000",2
BF049230 Corp-20190531,5/31/2019,Velvet Energy Ltd,"203,348,200","67,782,734",2
BF301990 Corp-20190531,5/31/2019,Organigram Global Inc,"103,522,720","103,522,720",2
BF297901 Corp-20190531,5/31/2019,Bifm CA Buyer Inc,"144,192,360","28,838,472",1
BF304962 Corp-20190531,5/31/2019,EQT Corp,"1,000,000,000","200,000,000",1
BF300901 Corp-20190531,5/31/2019,US Foods Inc,"1,400,000,000","200,000,000",1
BF262115 Corp-20190601,6/1/2019,IPC Canada ltd,"278,405,625","278,405,625",2
BF224487 Corp-20190603,6/3/2019,Hydro One Inc,"1,707,554,500","284,592,416",2
BF273367 Corp-20190606,6/6/2019,Entrust Corp,"150,000,000","75,000,000",1
BF112500 Corp-20190607,6/7/2019,Arthur J Gallagher & Co,"1,200,000,000","80,000,000",1
BF159241 Corp-20190607,6/7/2019,DI Purchaser Inc,"120,000,000","40,000,000",1
BF159210 Corp-20190607,6/7/2019,DI Purchaser Inc,"206,000,000","68,666,667",1
BF305079 Corp-20190610,6/10/2019,MGE Niagara Entertainment Inc,"218,605,480","72,868,494",2
BF158573 Corp-20190610,6/10/2019,Shared Imaging LLC,"30,000,000","15,000,000",1
BF187275 Corp-20190612,6/12/2019,ON Semiconductor Corp,"1,900,000,000","211,111,111",1
BF291197 Corp-20190613,6/13/2019,Energy Transfer Canada ULC,"281,468,250","70,367,063",2
BF223503 Corp-20190614,6/14/2019,Ridgeback Resources Inc,"317,160,500","63,432,100",2
BF308302 Corp-20190614,6/14/2019,Atallah Group Inc,"150,000,000","150,000,000",1
BF186392 Corp-20190617,6/17/2019,Heritage Food Service Group LLC,"12,000,000","6,000,000",1
BF248202 Corp-20190618,6/18/2019,US Anesthesia Partners Inc,"250,000,000","35,714,286",2
BF299610 Corp-20190620,6/20/2019,Smart & Final Funding LLC,"150,000,000","21,428,571",1
BF299605 Corp-20190620,6/20/2019,Smart & Final Funding LLC,"340,000,000","48,571,429",1
BF299679 Corp-20190620,6/20/2019,Sage Borrowco LLC,"475,000,000","67,857,143",2
BF281724 Corp-20190621,6/21/2019,Aramsco Inc,"16,000,000","3,200,000",1
BF308274 Corp-20190621,6/21/2019,Element Fleet Funding LLC,"1,000,000,000","1,000,000,000",1
BF272542 Corp-20190621,6/21/2019,Pestell Minerals & Ingredients Inc,"10,000,000","5,000,000",1
LN427421 Corp-20190624,6/24/2019,Credit Acceptance Corp,"340,000,000","85,000,000",1
BF281222 Corp-20190625,6/25/2019,123Dentist Inc,"178,142,925","89,071,463",3
BF282835 Corp-20190626,6/26/2019,Willdan Group Inc,"200,000,000","100,000,000",3
BF224636 Corp-20190626,6/26/2019,CORA Health Services Inc,"81,600,000","40,800,000",3
BF308314 Corp-20190627,6/27/2019,EOG Resources Inc,"2,000,000,000","285,714,286",1
BF308748 Corp-20190628,6/28/2019,Lerman Holding Co Inc,"525,000,000","105,000,000",3
BF228162 Corp-20190628,6/28/2019,Innovation Ventures LLC,"750,000,000","83,333,333",2
BF300323 Corp-20190628,6/28/2019,US Renal Care Inc,"1,750,000,000","291,666,667",2
BF095742 Corp-20190628,6/28/2019,G Denver And Co LLC,"1,000,000,000","90,909,091",1
BF163275 Corp-20190628,6/28/2019,"Hallstar Ester Solutions Corp,Hallstar Co/The","110,000,000","55,000,000",2
BF308827 Corp-20190628,6/28/2019,EXCO Resources Inc,"325,000,000","54,166,667",1
BF262102 Corp-20190628,6/28/2019,Deschenes Group Inc,"240,578,415","120,289,207",2
LN443324 Corp-20190628,6/28/2019,Modine Manufacturing Co,"450,436,000","112,609,000",3
BF310332 Corp-20190628,6/28/2019,Revela Foods LLC,"132,000,000","66,000,000",3
BF288790 Corp-20190701,7/1/2019,Western Midstream Operating LP,"3,000,000,000","428,571,429",2
BF285596 Corp-20190701,7/1/2019,Victory Capital Holdings Inc,"1,200,000,000","380,952,381",2
BF310815 Corp-20190701,7/1/2019,Sabinal Energy Operating LLC,"750,000,000","187,500,000",1
BF325720 Corp-20190701,7/1/2019,Metal Exchange LLC,"300,000,000","150,000,000",2
BF247035 Corp-20190701,7/1/2019,Broadstone Net Lease LLC,"190,000,000","47,500,000",1
BF110324 Corp-20190702,7/2/2019,KeHE Distributors LLC,"624,987,653","156,246,913",2
BF298616 Corp-20190702,7/2/2019,LABL Inc,"1,501,017,223","214,431,032",3
BF314894 Corp-20190709,7/9/2019,Presidio Holding Co LLC,"285,000,000","95,000,000",1
BF578108 Corp-20190709,7/9/2019,Lantic Inc,"201,866,400","100,933,200",1
BF312526 Corp-20190710,7/10/2019,Westland Insurance Group Ltd,"345,554,486","345,554,486",2
BF312509 Corp-20190711,7/11/2019,2686844 Ontario Inc,"65,468,934","65,468,934",2
BF302007 Corp-20190712,7/12/2019,Allied Universal Holdco LLC,"750,000,000","83,333,333",1
BF267768 Corp-20190716,7/16/2019,Comstock Resources Inc,"1,500,000,000","1,500,000,000",1
BF311400 Corp-20190716,7/16/2019,BGSF Inc,"65,000,000","65,000,000",2
BF266063 Corp-20190716,7/16/2019,Ferroglobe PLC,"200,000,000","66,666,667",1
BF252952 Corp-20190717,7/17/2019,Trident TPI Holdings Inc,"40,000,000","13,333,333",1
BF273236 Corp-20190717,7/17/2019,Intertape Polymer Group Inc,"590,000,000","118,000,000",2
BF137436 Corp-20190723,7/23/2019,Cominar Real Estate Investment Trust,"304,520,800","152,260,400",1
BF317485 Corp-20190724,7/24/2019,Noverco Inc,"1,522,766,000","507,588,667",1
BF318641 Corp-20190725,7/25/2019,AtkinsRealis Group Inc,"228,007,800","45,601,560",1
BF309069 Corp-20190725,7/25/2019,Azalea Topco Inc,"1,500,000,000","250,000,000",2
BF242720 Corp-20190726,7/26/2019,Focus Financial Partners LLC,"350,000,000","35,000,000",1
BF312121 Corp-20190726,7/26/2019,West Liberty Foods LLC,"190,000,000","95,000,000",3
BF316602 Corp-20190729,7/29/2019,Eaglestone Intermediate Holdings LLC,"28,000,000","28,000,000",2
BF129122 Corp-20190730,7/30/2019,Minera Media Luna SA de CV,"335,000,000","83,750,000",2
BF229489 Corp-20190730,7/30/2019,BroadStreet Partners Inc,"320,000,000","53,333,333",2
BF359820 Corp-20190730,7/30/2019,IMA Financial Group Inc,"21,000,000","21,000,000",1
LN257360 Corp-20190730,7/30/2019,MEG Energy Corp,"607,432,000","303,716,000",1
BF201240 Corp-20190731,7/31/2019,Premium Brands Operating LP,"682,343,700","682,343,700",2
BF314709 Corp-20190731,7/31/2019,Stonewall Intermediate Holdco Inc,"84,400,000","42,200,000",3
BF130928 Corp-20190731,7/31/2019,Pattern US Finance Co LLC,"250,000,000","22,727,273",1
BF312276 Corp-20190731,7/31/2019,Southern Towing MidCo LLC,"115,000,000","57,500,000",2
LN274708 Corp-20190731,7/31/2019,Bombardier Recreational Products Inc,"335,000,000","167,500,000",1
BF225023 Corp-20190731,7/31/2019,Endo Parent Inc,"265,900,000","265,900,000",3
BF311902 Corp-20190731,7/31/2019,"Matthews Equipment Ltd,Herc Holdings Inc","1,750,000,000","175,000,000",2
BF267203 Corp-20190731,7/31/2019,Pre-Paid Legal Services Inc,"60,000,000","12,000,000",1
BF249125 Corp-20190731,7/31/2019,Telecon Inc,"279,739,009","279,739,009",3
BF312128 Corp-20190801,8/1/2019,NCP CSV Holdings LP,"250,276,950","83,425,650",3
BF260814 Corp-20190801,8/1/2019,M5 Louisiana Gathering LLC,"400,000,000","100,000,000",1
BF314133 Corp-20190801,8/1/2019,Blades Buyer Inc,"101,000,000","33,666,666",3
BF312426 Corp-20190801,8/1/2019,Brady Corp,"200,000,000","100,000,000",1
BF230462 Corp-20190801,8/1/2019,Intrepid Potash Inc,"75,000,000","75,000,000",1
BF282197 Corp-20190801,8/1/2019,Nuvei Technologies Corp,"619,000,000","206,333,333",1
BF248257 Corp-20190801,8/1/2019,Snap One LLC,"390,000,000","130,000,000",1
BF275775 Corp-20190801,8/1/2019,WEC US Holdings Inc,"330,000,000","47,142,857",1
BF312402 Corp-20190801,8/1/2019,Richards Industrials Inc,"43,000,000","43,000,000",2
BF250480 Corp-20190801,8/1/2019,Global Net Lease Operating Partnership LP,"1,232,964,944","176,137,849",2
BF300818 Corp-20190801,8/1/2019,Nuvei Technologies Corp,"225,000,000","75,000,000",1
BF300814 Corp-20190801,8/1/2019,Nuvei Technologies Corp,"50,000,000","8,333,333",1
BF312248 Corp-20190801,8/1/2019,Plaze Inc,"718,973,000","359,486,500",2
BF284356 Corp-20190802,8/2/2019,NFI Group Inc,"1,250,000,000","416,666,667",1
BF272801 Corp-20190805,8/5/2019,GC EOS Buyer Inc,"25,000,000","6,250,000",1
BF282197 Corp-20190806,8/6/2019,Nuvei Technologies Corp,"25,000,000","8,333,333",1
BF070847 Corp-20190806,8/6/2019,Stephenson's Rental Services Inc,"44,434,906","22,217,453",3
BF272542 Corp-20190807,8/7/2019,Pestell Minerals & Ingredients Inc,"8,251,694","4,125,847",1
BF169219 Corp-20190807,8/7/2019,Edge Fitness LLC,"10,000,000","5,000,000",1
BF271424 Corp-20190809,8/9/2019,Extreme Networks Inc,"455,000,000","91,000,000",2
BF230787 Corp-20190812,8/12/2019,Mobileum Inc,"156,660,285","78,330,143",3
BF283565 Corp-20190812,8/12/2019,Kept Co's Inc,"114,646,000","114,646,000",2
BF314134 Corp-20190813,8/13/2019,Laurentian Bank of Canada,"189,015,250","94,507,625",1
BF312530 Corp-20190813,8/13/2019,Crowe LLP,"350,000,000","87,500,000",1
BF312607 Corp-20190815,8/15/2019,Benefit Resource LLC,"88,000,000","88,000,000",3
BF187275 Corp-20190815,8/15/2019,ON Semiconductor Corp,"70,000,000","14,000,000",1
BF232259 Corp-20190816,8/16/2019,"Mucci Farms Ltd,Mimi Farms Inc","64,768,645","64,768,645",3
BF683622 Corp-20190817,8/17/2019,Lower Mattagami Energy LP,"300,379,200","150,189,600",2
BF316118 Corp-20190820,8/20/2019,XPLOR T1 LLC,"300,000,000","100,000,000",3
BF315978 Corp-20190820,8/20/2019,Acadian Asset Management Inc,"450,000,000","150,000,000",1
BF314412 Corp-20190821,8/21/2019,2699840 Ontario Inc,"60,256,400","30,128,200",2
BF314540 Corp-20190823,8/23/2019,Noble Midstream Services LLC,"400,000,000","200,000,000",1
BF310640 Corp-20190826,8/26/2019,LJ Ruby Holdings LLC,"320,000,000","106,666,667",1
BF310643 Corp-20190826,8/26/2019,LJ Ruby Holdings LLC,"115,000,000","38,333,333",1
BF310799 Corp-20190826,8/26/2019,LJ Ruby Holdings LLC,"75,000,000","25,000,000",1
BF301257 Corp-20190826,8/26/2019,Upcurve Energy Parters LLC,"20,000,000","20,000,000",1
BF293811 Corp-20190827,8/27/2019,Dean Foods Co,"85,000,000","21,250,000",1
BF310236 Corp-20190827,8/27/2019,BSR Real Estate Investment Trust,"65,000,000","65,000,000",1
BF318150 Corp-20190829,8/29/2019,Evergreen Real Estate Partners LLC,"600,000,000","600,000,000",2
BF317479 Corp-20190829,8/29/2019,SNDL Inc,"67,662,540","33,831,270",2
BF216021 Corp-20190830,8/30/2019,Dana Inc,"1,474,000,000","184,250,000",2
BF315531 Corp-20190830,8/30/2019,Old Claimco LLC,"874,000,000","124,857,143",2
BF141590 Corp-20190903,9/3/2019,Ryan Specialty LLC,"850,000,000","283,333,333",3
BF263714 Corp-20190903,9/3/2019,Resonetics LLC,"231,300,000","57,825,000",3
BF648674 Corp-20190903,9/3/2019,WEI Sales LLC,"225,000,000","112,500,000",1
BF169208 Corp-20190904,9/4/2019,Cascade Drilling LP,"4,000,000","2,000,000",1
BF318656 Corp-20190904,9/4/2019,DCM Rail LLC,"140,200,000","140,200,000",2
BF274312 Corp-20190904,9/4/2019,Aurora Cannabis Inc,"121,563,668","121,563,668",2
LN468895 Corp-20190906,9/6/2019,BCE Inc,"3,037,632,000","607,526,400",3
BF088561 Corp-20190909,9/9/2019,Arbor Memorial Services Inc,"263,110,856","131,555,428",3
BF181483 Corp-20190910,9/10/2019,Onex TSG Intermediate Corp,"75,000,000","18,750,000",1
BF300640 Corp-20190910,9/10/2019,Jolina Capital Inc,"76,108,400","38,054,200",1
BF316434 Corp-20190913,9/13/2019,Tanknology Inc,"24,000,000","24,000,000",2
BF797742 Corp-20190913,9/13/2019,US Foods Inc,"1,500,000,000","107,142,857",1
BF236878 Corp-20190916,9/16/2019,Purewest Resources Inc,"200,000,000","66,666,667",1
BF235272 Corp-20190917,9/17/2019,Peabody Energy Corp,"540,000,000","108,000,000",1
BF187275 Corp-20190919,9/19/2019,ON Semiconductor Corp,"1,635,000,000","181,666,667",1
BF299955 Corp-20190919,9/19/2019,Seaspan Holdco III Ltd,"500,000,000","166,666,666",2
LN432308 Corp-20190919,9/19/2019,MasTec Inc,"1,750,000,000","350,000,000",3
BF790061 Corp-20190920,9/20/2019,Sensata Technologies Inc,"463,041,097","92,608,219",1
BF319430 Corp-20190920,9/20/2019,Somers RE Ltd,"100,000,000","50,000,000",1
BF315397 Corp-20190920,9/20/2019,Shutterfly LLC,"1,330,000,000","120,909,090",3
BF317069 Corp-20190920,9/20/2019,Cominar Real Estate Investment Trust,"226,029,600","113,014,800",1
BF317677 Corp-20190923,9/23/2019,Sunens Farms Inc,"53,863,667","53,863,667",2
BF292103 Corp-20190924,9/24/2019,Coherent Corp,"800,000,000","100,000,000",2
BF312832 Corp-20190924,9/24/2019,Advanced Drainage Systems Inc,"1,050,000,000","150,000,000",2
BF451472 Corp-20190925,9/25/2019,Concord Adex Widmer LP,"120,589,120","120,589,120",1
BF093419 Corp-20190925,9/25/2019,Detour Gold Corp,"400,000,000","80,000,000",1
BF163120 Corp-20190926,9/26/2019,Veresen Midstream LP,"2,095,768,704","261,971,088",2
BF104529 Corp-20190926,9/26/2019,Microchip Technology Inc,"3,600,000,000","257,142,857",2
BF185202 Corp-20190927,9/27/2019,Envestnet Inc,"500,000,000","500,000,000",1
BF265009 Corp-20190927,9/27/2019,Wells Enterprises Inc,"185,000,000","185,000,000",1
BF236824 Corp-20190927,9/27/2019,Jamieson Laboratories Ltd/Windsor,"207,369,525","207,369,525",1
BF320162 Corp-20190927,9/27/2019,Briggs & Stratton Corp,"625,000,000","156,250,000",2
BF318632 Corp-20190927,9/27/2019,Leonard Valve Co LLC,"93,400,000","46,700,000",2
BF141762 Corp-20190927,9/27/2019,Canadian Pacific Railway Co,"1,300,000,000","650,000,000",2
BF318159 Corp-20190927,9/27/2019,ESCO Technologies Inc,"500,000,000","250,000,000",1
BF181627 Corp-20190927,9/27/2019,Daybrook Fisheries Inc,"143,000,000","143,000,000",2
BF041250 Corp-20190929,9/29/2019,Robert W Baird & Co Inc,"350,000,000","116,666,667",1
LN363750 Corp-20190930,9/30/2019,Topps Co Inc/The,"30,000,000","15,000,000",1
BF316430 Corp-20190930,9/30/2019,DCG Acquisition Corp,"145,000,000","29,000,000",1
BF319193 Corp-20190930,9/30/2019,Crown Bakeries LLC,"80,000,000","80,000,000",3
BF228686 Corp-20190930,9/30/2019,AI Aqua Merger Sub Inc,"200,000,000","66,666,667",1
BF316426 Corp-20190930,9/30/2019,DCG Acquisition Corp,"720,000,000","144,000,000",3
BF722863 Corp-20190930,9/30/2019,Colonial Auto Finance Inc,"241,000,000","241,000,000",2
BF233873 Corp-20190930,9/30/2019,Global Medical REIT LP,"50,000,000","18,750,000",1
BF297951 Corp-20190930,9/30/2019,Arch Cutting Tools Corp,"130,750,000","65,375,000",2
LN390313 Corp-20190930,9/30/2019,Canfor Corp,"75,521,000","25,173,667",1
BF222646 Corp-20190930,9/30/2019,CUA Opco LLC,"93,417,500","46,708,750",1
BF322026 Corp-20191001,10/1/2019,Oxford SC Master LP,"81,968,400","81,968,400",2
LN342235 Corp-20191001,10/1/2019,Wajax Ltd,"302,606,000","151,303,000",2
BF238827 Corp-20191001,10/1/2019,MAP Communications Holdings Inc,"115,000,000","115,000,000",2
BF319260 Corp-20191002,10/2/2019,Sterling Infrastructure Inc,"475,000,000","237,500,000",2
BF121355 Corp-20191002,10/2/2019,Arrowhead St Holdings LLC,"250,000,000","83,333,333",1
BF294654 Corp-20191004,10/4/2019,Oxyrock LP,"100,000,000","12,500,000",1
LN356309 Corp-20191007,10/7/2019,Laureate Education Inc,"410,000,000","51,250,000",1
BF322602 Corp-20191007,10/7/2019,Excel Fitness Holdings Inc,"270,000,000","90,000,000",2
BF311634 Corp-20191008,10/8/2019,Battalion Oil Corp,"750,000,000","750,000,000",1
BF255172 Corp-20191008,10/8/2019,TerraForm Power Operating LLC,"800,000,000","133,333,333",1
BF130760 Corp-20191010,10/10/2019,B&G Foods Inc,"450,000,000","34,615,385",1
BF038822 Corp-20191010,10/10/2019,Metro Inc/CN,"451,691,400","112,922,850",1
BF255753 Corp-20191011,10/11/2019,CDP Financial Inc,"4,000,000,000","1,000,000,000",2
LN352276 Corp-20191011,10/11/2019,Allison Transmission Inc,"646,085,647","64,608,565",1
LN318116 Corp-20191011,10/11/2019,Great Canadian Gaming Corp,"568,725,000","189,575,000",2
BF195236 Corp-20191011,10/11/2019,Hudson's Bay Co Ulc Co De La Baie D'hudson Sri,"1,750,000,000","250,000,000",1
BF067094 Corp-20191015,10/15/2019,Southern Star Central Corp,"200,000,000","66,666,667",1
BF073021 Corp-20191016,10/16/2019,FCStone Merchant Services LLC,"232,500,000","232,500,000",2
BF231872 Corp-20191016,10/16/2019,ECN Capital Corp,"1,000,000,000","333,333,333",1
BF039109 Corp-20191016,10/16/2019,High Liner Foods Inc,"300,000,000","150,000,000",1
BF323760 Corp-20191017,10/17/2019,Sangoma Technologies Inc,"64,000,000","32,000,000",2
BF273773 Corp-20191018,10/18/2019,Student Transportation of America Holdings Inc,"612,498,286","204,166,095",3
BF230053 Corp-20191024,10/24/2019,Chemtrade Logistics Inc,"850,000,000","850,000,000",2
BF226002 Corp-20191025,10/25/2019,Lifecore Biomedical Inc,"220,000,000","73,333,333",2
BF240775 Corp-20191025,10/25/2019,Pinnacle Operating Corp,"396,600,000","132,200,000",1
BF321420 Corp-20191025,10/25/2019,Gatekeeper Systems Inc/United States,"75,000,000","37,500,000",2
BF287621 Corp-20191029,10/29/2019,Home Trust Co,"229,254,300","114,627,150",1
BF323117 Corp-20191031,10/31/2019,Logistec Corp,"227,922,000","113,961,000",2
BF321680 Corp-20191031,10/31/2019,Trivium Packaging Treasury BV/Schiphol,"250,000,000","41,666,667",2
LN294006 Corp-20191031,10/31/2019,Open Text ULC,"750,000,000","107,142,857",1
BF162481 Corp-20191031,10/31/2019,John Soules Foods Inc,"185,000,000","185,000,000",3
BF323287 Corp-20191101,11/1/2019,Summit Industrial Income REIT,"290,749,095","290,749,095",1
BF322392 Corp-20191101,11/1/2019,Invatron Co-Borrower GP LLC,"35,000,000","17,500,000",2
BF247719 Corp-20191104,11/4/2019,Stelco Inc,"76,076,900","25,358,967",1
BF312074 Corp-20191104,11/4/2019,Broadcom Inc,"15,500,000,000","968,750,000",2
BF273505 Corp-20191105,11/5/2019,WMC Holdings LP,"225,000,000","112,500,000",3
BF232012 Corp-20191106,11/6/2019,Mercer Foods LLC,"12,500,000","6,250,000",1
BF319309 Corp-20191107,11/7/2019,Granite Generation LLC,"1,500,000,000","214,285,714",2
BF322376 Corp-20191107,11/7/2019,Hamilton Re Ltd,"310,000,000","77,500,000",1
BF243198 Corp-20191107,11/7/2019,Atkins Nutritionals Holdings Inc,"460,000,000","76,666,667",1
BF278546 Corp-20191107,11/7/2019,FS KKR Capital Corp,"3,890,000,000","648,333,333",1
BF322408 Corp-20191108,11/8/2019,CenExel Clinical Research Inc,"135,750,000","135,750,000",3
BF104777 Corp-20191108,11/8/2019,James River Group Holdings Ltd,"315,000,000","105,000,000",2
BF322514 Corp-20191108,11/8/2019,American Career College Inc,"95,000,000","95,000,000",1
BF071730 Corp-20191112,11/12/2019,Saputo Inc,"1,000,000,000","500,000,000",1
BF325605 Corp-20191113,11/13/2019,Supreme Cannabis Co Inc/The,"67,955,310","67,955,310",2
BF325168 Corp-20191113,11/13/2019,320 South Canal Titleholder LLC,"476,000,000","158,666,667",1
BF259632 Corp-20191114,11/14/2019,Grant Thornton LLP/Chicago,"50,000,000","16,666,667",1
BF051337 Corp-20191114,11/14/2019,Fiera Capital Corp,"452,630,400","226,315,200",1
BF269599 Corp-20191114,11/14/2019,J M Smucker Co/The,"1,500,000,000","375,000,000",1
BF226984 Corp-20191115,11/15/2019,Vistra Operations Co LLC,"2,699,625,000","179,975,000",2
BF297947 Corp-20191115,11/15/2019,Radius Aerospace Inc,"79,162,110","169,162,110",3
BF326141 Corp-20191115,11/15/2019,Balcan Innovations Inc,"302,366,000","60,473,200",2
BF180546 Corp-20191115,11/15/2019,Monmouth Real Estate Investment Corp,"300,000,000","100,000,000",2
BF111122 Corp-20191119,11/19/2019,HUB International Ltd,"1,270,000,000","141,111,111",1
BF323927 Corp-20191119,11/19/2019,Wilbur-Ellis Holdings II Inc,"550,000,000","275,000,000",4
BF177621 Corp-20191122,11/22/2019,Univar Solutions USA Inc/Washington,"400,000,000","40,000,000",1
BF323326 Corp-20191122,11/22/2019,Black & Veatch Holding Co,"1,000,000,000","142,857,143",1
BF327095 Corp-20191122,11/22/2019,Pestell Nutrition Inc,"80,802,063","80,802,063",4
BF326170 Corp-20191125,11/25/2019,Media Recovery Inc,"36,400,000","18,200,000",2
BF797742 Corp-20191126,11/26/2019,US Foods Inc,"2,134,000,000","164,153,846",1
BF254598 Corp-20191126,11/26/2019,ICP Industrial Inc,"45,800,000","22,900,000",1
BF327220 Corp-20191126,11/26/2019,Alpine Income Property OP LP,"100,000,000","50,000,000",1
BF199374 Corp-20191126,11/26/2019,Compass Minerals International Inc,"700,000,000","87,500,000",2
BF049230 Corp-20191127,11/27/2019,Velvet Energy Ltd,"37,639,250","9,409,812",1
BF324884 Corp-20191127,11/27/2019,GMES LLC,"37,000,000","37,000,000",2
BF326138 Corp-20191129,11/29/2019,1974568 Ontario Ltd,"60,230,960","60,230,960",1
BF689570 Corp-20191129,11/29/2019,CU Inc,"225,866,100","112,933,050",1
BF495348 Corp-20191129,11/29/2019,Canadian Utilities Ltd,"225,866,100","112,933,050",1
BF038063 Corp-20191129,11/29/2019,CU Inc,"451,732,200","225,866,100",1
