"Sym","Issuer Name","Cl","CUSIP","Value ($000)","%","Shares","Principal","Option Type"
"JD","JD.COM INC","SPON ADR CL A","47215P106","9,143","0.0%","162,900","",""
"EEM","ISHARES TR","MSCI EMG MKT ETF","464287234","9,133","0.0%","241,000","","call"
"TWOU","2U INC","COM","90214J101","9,098","0.0%","1,451,100","",""
"NGC/U","NORTHERN GENESIS ACQU CORP I","UNIT 99/99/9999","66516W206","9,063","0.0%","900,000","",""
"V","VISA INC","COM CL A","92826C839","9,059","0.0%","43,607","",""
"KNBE","KNOWBE4 INC","CL A","49926T104","9,022","0.0%","364,100","",""
"ONEM","1LIFE HEALTHCARE INC","COM","68269G107","8,839","0.0%","529,000","",""
"SLB","SCHLUMBERGER LTD","COM STK","806857108","8,778","0.0%","164,200","",""
"CCEP.AS","COCA-COLA EUROPACIFIC PARTNE","SHS","G25839104","8,602","0.0%","155,500","",""
"PYPL","PAYPAL HLDGS INC","COM","70450Y103","8,569","0.0%","120,326","",""
"MNSO","MINISO GROUP HLDG LTD","SPONSORED ADS","66981J102","8,541","0.0%","796,000","",""
"OTEX","OPEN TEXT CORP","COM","683715106","8,521","0.0%","287,900","",""
"ROG","ROGERS CORP","COM","775133101","8,520","0.0%","71,400","",""
"LLY","LILLY ELI & CO","COM","532457108","8,454","0.0%","23,109","",""
"U","UNITY SOFTWARE INC","COM","91332U101","8,434","0.0%","295,001","",""
"MKC","MCCORMICK & CO INC","COM NON VTG","579780206","8,391","0.0%","101,231","",""
"PLTR","PALANTIR TECHNOLOGIES INC","CL A","69608A108","8,291","0.0%","1,291,469","",""
"TDW","TIDEWATER INC NEW","COM","88642R109","8,287","0.0%","224,900","",""
"TRMK","TRUSTMARK CORP","COM","898402102","8,259","0.0%","236,600","",""
"ZBRA","ZEBRA TECHNOLOGIES CORPORATI","CL A","989207105","8,179","0.0%","31,900","",""
"SHLS","SHOALS TECHNOLOGIES GROUP IN","CL A","82489W107","8,178","0.0%","331,506","",""
"PRFT","PERFICIENT INC","COM","71375U101","8,023","0.0%","114,900","",""
"HCNE","JAWS HURRICANE ACQUISITN COR","CLASS A COM","47201B103","8,000","0.0%","800,000","",""
"CTAS","CINTAS CORP","COM","172908105","7,926","0.0%","17,552","",""
"WMT","WALMART INC","COM","931142103","7,896","0.0%","55,690","",""
"GPRE","GREEN PLAINS INC","COM","393222104","7,866","0.0%","257,914","",""
"IFF","INTERNATIONAL FLAVORS&FRAGRA","COM","459506101","7,863","0.0%","75,006","",""
"INCY","INCYTE CORP","COM","45337C102","7,836","0.0%","97,565","",""
"EW","EDWARDS LIFESCIENCES CORP","COM","28176E108","7,821","0.0%","104,827","",""
"LNTH","LANTHEUS HLDGS INC","COM","516544103","7,796","0.0%","153,000","",""
"CME","CME GROUP INC","COM","12572Q105","7,786","0.0%","46,306","",""
"BXP","BOSTON PROPERTIES INC","COM","101121101","7,754","0.0%","114,749","",""
"DE","DEERE & CO","COM","244199105","7,734","0.0%","18,039","",""
"CCI","CROWN CASTLE INC","COM","22822V101","7,732","0.0%","57,006","",""
"FTAI","FTAI AVIATION LTD","SHS","G3730V105","7,705","0.0%","450,100","",""
"PGR","PROGRESSIVE CORP","COM","743315103","7,610","0.0%","58,677","",""
"BE","BLOOM ENERGY CORP","COM CL A","093712107","7,551","0.0%","394,953","",""
"EFA","ISHARES TR","MSCI EAFE ETF","464287465","7,548","0.0%","115,000","","call"
"ELS","EQUITY LIFESTYLE PPTYS INC","COM","29472R108","7,525","0.0%","116,500","",""
"SPOT","SPOTIFY TECHNOLOGY S A","SHS","L8681T102","7,493","0.0%","94,913","",""
"YMM","FULL TRUCK ALLIANCE CO LTD","SPONSORED ADS","35969L108","7,477","0.0%","934,700","",""
"SPGI","S&P GLOBAL INC","COM","78409V104","7,398","0.0%","22,088","",""
"WST","WEST PHARMACEUTICAL SVSC INC","COM","955306105","7,391","0.0%","31,408","",""
"ARW","ARROW ELECTRS INC","COM","042735100","7,382","0.0%","70,600","",""
"CPG.TO","CRESCENT PT ENERGY CORP","COM","22576C101","7,305","0.0%","1,025,000","",""
"SWAV","SHOCKWAVE MED INC","COM","82489T104","7,196","0.0%","35,000","",""
"BND","VANGUARD BD INDEX FDS","TOTAL BND MRKT","921937835","7,184","0.0%","100,000","",""
"IBKR","INTERACTIVE BROKERS GROUP IN","COM CL A","45841N107","7,098","0.0%","98,108","",""
"GPN","GLOBAL PMTS INC","COM","37940X102","7,042","0.0%","70,904","",""
"JUGG","JAWS JUGGERNAUT ACQUISITN CO","CLASS A ORD SHS","G50735102","7,035","0.0%","700,000","",""
"FRC","FIRST REP BK SAN FRANCISCO C","COM","33616C100","6,974","0.0%","57,223","",""
"GSHD","GOOSEHEAD INS INC","COM CL A","38267D109","6,971","0.0%","203,000","",""
"WOLF","WOLFSPEED INC","COM","977852102","6,949","0.0%","100,658","",""
"WAFD","WASHINGTON FED INC","COM","938824109","6,941","0.0%","206,900","",""
"ASC","ARDMORE SHIPPING CORP","COM","Y0207T100","6,885","0.0%","477,800","",""
"ORA","ORMAT TECHNOLOGIES INC","COM","686688102","6,871","0.0%","79,462","",""
"HUM","HUMANA INC","COM","444859102","6,828","0.0%","13,331","",""
"ABNB","AIRBNB INC","COM CL A","009066101","6,799","0.0%","79,531","",""
"CSGP","COSTAR GROUP INC","COM","22160N109","6,786","0.0%","87,819","",""
"NE","NOBLE CORP PLC","ORD SHS A","G65431127","6,723","0.0%","178,298","",""
"TH","TARGET HOSPITALITY CORP","COM","87615L107","6,605","0.0%","436,300","",""
"ARRY","ARRAY TECHNOLOGIES INC","COM SHS","04271T100","6,576","0.0%","340,203","",""
"NI","NISOURCE INC","COM","65473P105","6,556","0.0%","239,100","",""
"L","LOEWS CORP","COM","540424108","6,527","0.0%","111,900","",""
"URI","UNITED RENTALS INC","COM","911363109","6,510","0.0%","18,319","",""
"LCID","LUCID GROUP INC","COM","549498103","6,509","0.0%","953,030","",""
"BWA","BORGWARNER INC","COM","099724106","6,500","0.0%","161,515","",""
"RTOKY","RENTOKIL INITIAL PLC","SPONSORED ADR","760125104","6,485","0.0%","210,500","",""
"GLW","CORNING INC","COM","219350105","6,468","0.0%","202,526","",""
"CNA","CNA FINL CORP","COM","126117100","6,381","0.0%","150,932","",""
"REG","REGENCY CTRS CORP","COM","758849103","6,353","0.0%","101,654","",""
"LBAI","LAKELAND BANCORP INC","COM","511637100","6,292","0.0%","357,300","",""
"DECK","DECKERS OUTDOOR CORP","COM","243537107","6,283","0.0%","15,742","",""
"HCC","WARRIOR MET COAL INC","COM","93627C101","6,224","0.0%","179,700","",""
"SYNA","SYNAPTICS INC","COM","87157D109","6,185","0.0%","65,000","",""
"NEWR","NEW RELIC INC","COM","64829B100","6,033","0.0%","106,874","",""
"APGB","APOLLO STRATEGIC GRWT CPTL I","SHS CL A","G0412A102","6,024","0.0%","601,235","",""
"HLT","HILTON WORLDWIDE HLDGS INC","COM","43300A203","5,977","0.0%","47,306","",""
"FLEX","FLEX LTD","ORD","Y2573F102","5,968","0.0%","278,100","",""
"ARMK","ARAMARK","COM","03852U106","5,955","0.0%","144,067","",""
"WIX","WIX COM LTD","SHS","M98068105","5,938","0.0%","77,288","",""
"DGNU","DRAGONEER GROWTH OPT CORP II","CL A SHS","G28315102","5,910","0.0%","600,000","",""
"BEN","FRANKLIN RESOURCES INC","COM","354613101","5,909","0.0%","224,000","",""
"ATHM","AUTOHOME INC","SP ADS RP CL A","05278C107","5,896","0.0%","192,700","",""
"PRVA","PRIVIA HEALTH GROUP INC","COM","74276R102","5,886","0.0%","259,200","",""
"SWKS","SKYWORKS SOLUTIONS INC","COM","83088M102","5,885","0.0%","64,589","",""
"APA","APA CORPORATION","COM","03743Q108","5,836","0.0%","125,042","",""
"COWN","COWEN INC","CL A NEW","223622606","5,820","0.0%","150,700","",""
"TDG","TRANSDIGM GROUP INC","COM","893641100","5,786","0.0%","9,190","",""
"ENVA","ENOVA INTL INC","COM","29357K103","5,782","0.0%","150,700","",""
"PHM","PULTE GROUP INC","COM","745867101","5,782","0.0%","127,000","",""
"J","JACOBS SOLUTIONS INC","COM","46982L108","5,767","0.0%","48,036","",""
"AMPS","ALTUS POWER INC","COM CL A","02217A102","5,710","0.0%","875,900","",""
"HAS","HASBRO INC","COM","418056107","5,699","0.0%","93,412","",""
"JNPR","JUNIPER NETWORKS INC","COM","48203R104","5,687","0.0%","177,964","",""
"TSCO","TRACTOR SUPPLY CO","COM","892356106","5,669","0.0%","25,202","",""
"SNAP","SNAP INC","CL A","83304A106","5,625","0.0%","628,500","",""
"ACMR","ACM RESH INC","COM CL A","00108J109","5,575","0.0%","723,200","",""
"NSA","NATIONAL STORAGE AFFILIATES","COM SHS BEN IN","637870106","5,562","0.0%","154,013","",""
"AVA","AVISTA CORP","COM","05379B107","5,555","0.0%","125,300","",""
"OLED","UNIVERSAL DISPLAY CORP","COM","91347P105","5,540","0.0%","51,284","",""
"BEP","BROOKFIELD RENEWABLE PARTNER","PARTNERSHIP UNIT","G16258108","5,507","0.0%","217,363","",""
"MRO","MARATHON OIL CORP","COM","565849106","5,495","0.0%","203,000","",""
"TER","TERADYNE INC","COM","880770102","5,439","0.0%","62,276","",""
"SBUX","STARBUCKS CORP","COM","855244109","5,434","0.0%","54,780","",""
"CL","COLGATE PALMOLIVE CO","COM","194162103","5,402","0.0%","68,565","",""
"WDAY","WORKDAY INC","CL A","98138H101","5,387","0.0%","32,197","",""
"DIS","DISNEY WALT CO","COM","254687106","5,385","0.0%","61,984","",""
"TSEM","TOWER SEMICONDUCTOR LTD","SHS NEW","M87915274","5,374","0.0%","124,400","",""
"PONO","PONO CAPITAL CORP","CLASS A COM","732450101","5,355","0.0%","490,000","",""
"CPA","COPA HOLDINGS SA","CL A","P31076105","5,336","0.0%","64,166","",""
"TXN","TEXAS INSTRS INC","COM","882508104","5,318","0.0%","32,191","",""
"ABG","ASBURY AUTOMOTIVE GROUP INC","COM","043436104","5,305","0.0%","29,600","",""
"CRM","SALESFORCE INC","COM","79466L302","5,301","0.0%","39,982","",""
"TGNA","TEGNA INC","COM","87901J105","5,274","0.0%","248,900","",""
"BCOR","BLUCORA INC","COM","095229100","5,261","0.0%","206,100","",""
"TTWO","TAKE-TWO INTERACTIVE SOFTWAR","COM","874054109","5,258","0.0%","50,500","",""
"AVID","AVID TECHNOLOGY INC","COM","05367P100","5,254","0.0%","197,600","",""
"ACIW","ACI WORLDWIDE INC","COM","004498101","5,234","0.0%","227,600","",""
"YELP","YELP INC","CL A","985817105","5,208","0.0%","190,500","",""
"EQT","EQT CORP","COM","26884L109","5,206","0.0%","153,900","",""
"CYH","COMMUNITY HEALTH SYS INC NEW","COM","203668108","5,199","0.0%","1,203,500","",""
"SLM","SLM CORP","COM","78442P106","5,167","0.0%","311,300","",""
"CNC","CENTENE CORP DEL","COM","15135B101","5,158","0.0%","62,900","",""
"CCK","CROWN HLDGS INC","COM","228368106","5,146","0.0%","62,600","",""
"","ENTERPRISE 4.0 TEC ACQSTN CO","CLASS A ORD SHS","G3137C106","5,145","0.0%","500,000","",""
"EVE-UN","EVE MOBILITY ACQUISITION COR","UNIT 99/99/9999","G3218G125","5,140","0.0%","500,000","",""
"SCUA","SCULPTOR ACQUISITION CORP I","CL A COM","G7T983103","5,130","0.0%","500,000","",""
"BFAC-UN","BATTERY FUTURE ACQUISITION C","UNIT 99/99/9999","G0888J116","5,130","0.0%","500,000","",""
"VMCA","VALUENCE MERGER CORP I","CLASS A ORD SHS","G9R16L100","5,120","0.0%","490,000","",""
"AGCO","AGCO CORP","COM","001084102","5,113","0.0%","36,869","",""
"MRCY","MERCURY SYS INC","COM","589378108","5,094","0.0%","113,869","",""
"TXRH","TEXAS ROADHOUSE INC","COM","882681109","5,093","0.0%","56,000","",""
"ENV","ENVESTNET INC","COM","29404K106","5,084","0.0%","82,400","",""
"FE","FIRSTENERGY CORP","COM","337932107","5,083","0.0%","121,200","",""
"IWD","ISHARES TR","RUS 1000 VAL ETF","464287598","5,080","0.0%","33,500","",""
"WFRD","WEATHERFORD INTL PLC","ORD SHS","G48833118","5,076","0.0%","99,700","",""
"SW.TO","SIERRA WIRELESS INC","COM","826516106","5,073","0.0%","175,000","",""
"MP","MP MATERIALS CORP","COM CL A","553368101","5,070","0.0%","208,831","",""
"NVRO","NEVRO CORP","COM","64157F103","5,068","0.0%","128,000","",""
"ELF","E L F BEAUTY INC","COM","26856L103","5,059","0.0%","91,500","",""
"VAQC","VECTOR ACQUISITION CORP II","CL A SHS","G9460A104","5,050","0.0%","500,000","",""
"ESM","ESM ACQUISITION CORPORATION","SHS CL A","G3195H104","5,044","0.0%","499,998","",""
"EHC","ENCOMPASS HEALTH CORP","COM","29261A100","5,041","0.0%","84,300","",""
"ORIA","ORION BIOTECH OPPORTUNTES CO","CLASS A ORD SHS","G6780C109","5,035","0.0%","500,000","",""
"CHRW","C H ROBINSON WORLDWIDE INC","COM NEW","12541W209","5,030","0.0%","54,940","",""
"FWAC","FIFTH WALL ACQUISITN CORP II","CLASS A ORD SHS","G34142102","5,022","0.0%","500,000","",""
"FSNB","FUSION ACQUISITION CORP II","COM CL A","36118N102","5,019","0.0%","499,998","",""
"PINS","PINTEREST INC","CL A","72352L106","5,019","0.0%","206,731","",""
"","AFTERNEXT HEALTHTECH ACQUISI","SHS CL A","G01109100","5,009","0.0%","499,998","",""
"GFOR","GRAF ACQUISITION CORP IV","COM","384272100","4,975","0.0%","500,000","",""
"TPR","TAPESTRY INC","COM","876030107","4,971","0.0%","130,541","",""
"PSPC","POST HOLDINGS PARTNERING COR","COM SER A","737465104","4,964","0.0%","499,998","",""
"AMBC","AMBAC FINL GROUP INC","COM NEW","023139884","4,962","0.0%","284,525","",""
"ALCC","ALTC ACQUISITION CORP","COM CL A","02156V109","4,960","0.0%","500,000","",""
"","CONYERS PARK III ACQSITN COR","CLASS A COM","21289P102","4,944","0.0%","499,998","",""
"USFD","US FOODS HLDG CORP","COM","912008109","4,929","0.0%","144,900","",""
"CHK","CHESAPEAKE ENERGY CORP","COM","165167735","4,916","0.0%","52,100","",""
"NEP","NEXTERA ENERGY PARTNERS LP","COM UNIT PART IN","65341B106","4,915","0.0%","70,125","",""
"WEX","WEX INC","COM","96208T104","4,909","0.0%","30,000","",""
"CTSH","COGNIZANT TECHNOLOGY SOLUTIO","CL A","192446102","4,904","0.0%","85,761","",""
"WFC","WELLS FARGO CO NEW","COM","949746101","4,875","0.0%","118,071","",""
"MNST","MONSTER BEVERAGE CORP NEW","COM","61174X109","4,870","0.0%","47,974","",""
"FATP","FAT PROJECTS ACQUISITION COR","CLASS A ORD SHS","G3400W102","4,867","0.0%","480,000","",""
"VRSK","VERISK ANALYTICS INC","COM","92345Y106","4,851","0.0%","27,500","",""
"EMLC","VANECK ETF TRUST","JP MRGAN EM LOC","92189H300","4,846","0.0%","200,000","",""
"MDU","MDU RES GROUP INC","COM","552690109","4,817","0.0%","158,800","",""
"XRX","XEROX HOLDINGS CORP","COM NEW","98421M106","4,803","0.0%","329,000","",""
"UNP","UNION PAC CORP","COM","907818108","4,796","0.0%","23,164","",""
"DHHC","DIAMONDHEAD HOLDINGS CORP","CL A","25278L105","4,795","0.0%","476,687","",""
"ALGM","ALLEGRO MICROSYSTEMS INC","COM","01749D105","4,771","0.0%","158,933","",""
"DK","DELEK US HLDGS INC NEW","COM","24665A103","4,768","0.0%","176,600","",""
"KOF","COCA-COLA FEMSA SAB DE CV","SPONSORD ADR REP","191241108","4,765","0.0%","70,200","",""
"SIMO","SILICON MOTION TECHNOLOGY CO","SPONSORED ADR","82706C108","4,750","0.0%","73,100","",""
"KEX","KIRBY CORP","COM","497266106","4,723","0.0%","73,400","",""
"MIT","MASON INDUSTRIAL TECHNOLGY I","COM CL A","57520Y106","4,697","0.0%","470,000","",""
"HTH","HILLTOP HOLDINGS INC","COM","432748101","4,681","0.0%","156,000","",""
"WNS","WNS HLDGS LTD","SPON ADR","92932M101","4,663","0.0%","58,300","",""
"LRCX","LAM RESEARCH CORP","COM","512807108","4,660","0.0%","11,088","",""
"MCHP","MICROCHIP TECHNOLOGY INC.","COM","595017104","4,638","0.0%","66,034","",""
"JHG","JANUS HENDERSON GROUP PLC","ORD SHS","G4474Y214","4,633","0.0%","197,000","",""
"PANW","PALO ALTO NETWORKS INC","COM","697435105","4,618","0.0%","33,100","",""
"ATCO","ATLAS CORP","SHARES","Y0436Q109","4,602","0.0%","300,000","",""
"PK","PARK HOTELS & RESORTS INC","COM","700517105","4,586","0.0%","389,041","",""
"LGAC","LAZARD GROWTH ACQUISITION CO","CL A ORD SHS","G54035103","4,583","0.0%","453,400","",""
"KMX","CARMAX INC","COM","143130102","4,572","0.0%","75,099","",""
"MTCH","MATCH GROUP INC NEW","COM","57667L107","4,559","0.0%","109,898","",""
"ACWX","ISHARES TR","MSCI ACWI EX US","464288240","4,550","0.0%","100,000","",""
"FITB","FIFTH THIRD BANCORP","COM","316773100","4,533","0.0%","138,170","",""
"SCHX","SCHWAB STRATEGIC TR","US LRG CAP ETF","808524201","4,515","0.0%","100,000","",""
"AY","ATLANTICA SUSTAINABLE INFR P","SHS","G0751N103","4,514","0.0%","174,307","",""
"GHIX","GORES HOLDINGS IX INC","CLASS A COM","38287A101","4,504","0.0%","454,100","",""
"COP","CONOCOPHILLIPS","COM","20825C104","4,473","0.0%","37,907","",""
"APPS","DIGITAL TURBINE INC","COM NEW","25400W102","4,465","0.0%","293,000","",""
"ISRG","INTUITIVE SURGICAL INC","COM NEW","46120E602","4,460","0.0%","16,811","",""
"XSW","SPDR SER TR","COMP SOFTWARE","78464A599","4,457","0.0%","41,000","",""
"CPRX","CATALYST PHARMACEUTICALS INC","COM","14888U101","4,456","0.0%","239,600","",""
"PPL","PPL CORP","COM","69351T106","4,440","0.0%","151,954","",""
"ETR","ENTERGY CORP NEW","COM","29364G103","4,412","0.0%","39,222","",""
"GSL","GLOBAL SHIP LEASE INC NEW","COM CL A","Y27183600","4,400","0.0%","264,300","",""
"AMP","AMERIPRISE FINL INC","COM","03076C106","4,364","0.0%","14,018","",""
"PARR","PAR PAC HOLDINGS INC","COM NEW","69888T207","4,347","0.0%","187,000","",""
"NOW","SERVICENOW INC","COM","81762P102","4,340","0.0%","11,180","",""
"AYI","ACUITY BRANDS INC","COM","00508Y102","4,315","0.0%","26,060","",""
"SLG","SL GREEN RLTY CORP","COM","78440X887","4,310","0.0%","127,824","",""
"VRSN","VERISIGN INC","COM","92343E102","4,286","0.0%","20,865","",""
"APH","AMPHENOL CORP NEW","CL A","032095101","4,286","0.0%","56,296","",""
"MU","MICRON TECHNOLOGY INC","COM","595112103","4,245","0.0%","84,942","",""
"TECH","BIO-TECHNE CORP","COM","09073M104","4,213","0.0%","50,834","",""
"HOPE","HOPE BANCORP INC","COM","43940T109","4,193","0.0%","327,393","",""
"HUBS","HUBSPOT INC","COM","443573100","4,188","0.0%","14,488","",""
"MTB","M & T BK CORP","COM","55261F104","4,177","0.0%","28,797","",""
"GDDY","GODADDY INC","CL A","380237107","4,167","0.0%","55,700","",""
"GLRE","GREENLIGHT CAPITAL RE LTD","CLASS A","G4095J109","4,151","0.0%","509,400","",""
"WSM","WILLIAMS SONOMA INC","COM","969904101","4,135","0.0%","35,987","",""
"JUN-UN","JUNIPER II CORP","UNIT 99/99/9999","48203N202","4,120","0.0%","400,000","",""
"VOX","VANGUARD WORLD FDS","COMM SRVC ETF","92204A884","4,112","0.0%","50,000","",""
"LNN","LINDSAY CORP","COM","535555106","4,092","0.0%","25,133","",""
"CEG","CONSTELLATION ENERGY CORP","COM","21037T109","4,091","0.0%","47,459","",""
"ITRI","ITRON INC","COM","465741106","4,082","0.0%","80,610","",""
"HASI","HANNON ARMSTRONG SUST INFR C","COM","41068X100","4,079","0.0%","140,770","",""
"MOMO","HELLO GROUP INC","ADS","423403104","4,075","0.0%","453,800","",""
"LBTYK","LIBERTY GLOBAL PLC","SHS CL C","G5480U120","4,060","0.0%","209,000","",""
"KEYS","KEYSIGHT TECHNOLOGIES INC","COM","49338L103","4,020","0.0%","23,500","",""
"SPWR","SUNPOWER CORP","COM","867652406","4,019","0.0%","222,961","",""
"HFWA","HERITAGE FINL CORP WASH","COM","42722X106","3,974","0.0%","129,700","",""
"WRK","WESTROCK CO","COM","96145D105","3,973","0.0%","113,019","",""
"AMAL","AMALGAMATED FINANCIAL CORP","COM","022671101","3,960","0.0%","171,900","",""
"GVA","GRANITE CONSTR INC","COM","387328107","3,959","0.0%","112,900","",""
"RMGC","RMG ACQUISITION CORP III","CL A SHS","G76088106","3,955","0.0%","391,683","",""
"STOK","STOKE THERAPEUTICS INC","COM","86150R107","3,952","0.0%","428,200","",""
"MOH","MOLINA HEALTHCARE INC","COM","60855R100","3,950","0.0%","11,963","",""
"DINO","HF SINCLAIR CORP","COM","403949100","3,911","0.0%","75,381","",""
"FVRR","FIVERR INTL LTD","ORD SHS","M4R82T106","3,904","0.0%","134,000","",""
"BAB","INVESCO EXCH TRADED FD TR II","TAXABLE MUN BD","46138G805","3,856","0.0%","150,000","",""
"RMD","RESMED INC","COM","761152107","3,808","0.0%","18,301","",""
"FCF","FIRST COMWLTH FINL CORP PA","COM","319829107","3,798","0.0%","271,900","",""
"TJX","TJX COS INC NEW","COM","872540109","3,783","0.0%","47,534","",""
"SBAC","SBA COMMUNICATIONS CORP NEW","CL A","78410G104","3,779","0.0%","13,483","",""
"WCLD","WISDOMTREE TR","CLOUD COMPUTNG","97717Y691","3,762","0.0%","150,000","",""
"OC","OWENS CORNING NEW","COM","690742101","3,747","0.0%","43,933","",""
"NPABU","NEW PROVIDENCE ACQSITN CORP","UNIT 11/04/2026","64823D201","3,738","0.0%","350,000","",""
"UMBF","UMB FINL CORP","COM","902788108","3,736","0.0%","44,732","",""
"MKTX","MARKETAXESS HLDGS INC","COM","57060D108","3,735","0.0%","13,394","",""
"ANIK","ANIKA THERAPEUTICS INC","COM","035255108","3,714","0.0%","125,500","",""
"AMN","AMN HEALTHCARE SVCS INC","COM","001744101","3,701","0.0%","36,000","",""
"RYI","RYERSON HLDG CORP","COM","783754104","3,679","0.0%","121,600","",""
"ALV","AUTOLIV INC","COM","052800109","3,675","0.0%","48,000","",""
"SAFE","SAFEHOLD INC","COM","78645L100","3,669","0.0%","128,223","",""
"BANR","BANNER CORP","COM NEW","06652V208","3,659","0.0%","57,900","",""
"EXP","EAGLE MATLS INC","COM","26969P108","3,653","0.0%","27,500","",""
"PCTY","PAYLOCITY HLDG CORP","COM","70438V106","3,628","0.0%","18,679","",""
"OLN","OLIN CORP","COM PAR $1","680665205","3,623","0.0%","68,447","",""
"EPD","ENTERPRISE PRODS PARTNERS L","COM","293792107","3,618","0.0%","150,000","",""
"APG","API GROUP CORP","COM STK","00187Y100","3,611","0.0%","192,000","",""
"HMST","HOMESTREET INC","COM","43785V102","3,604","0.0%","130,700","",""
"STET-UN","ST ENERGY TRANSITION I LTD","UNIT 99/99/9999","G8465L123","3,584","0.0%","350,000","",""
"FL","FOOT LOCKER INC","COM","344849104","3,582","0.0%","94,800","",""
"JWN","NORDSTROM INC","COM","655664100","3,566","0.0%","221,000","",""
"CNOB","CONNECTONE BANCORP INC","COM","20786W107","3,529","0.0%","145,800","",""
"BMRN","BIOMARIN PHARMACEUTICAL INC","COM","09061G101","3,518","0.0%","34,000","",""
"ASR","GRUPO AEROPORTUARIO DEL SURE","SPON ADR SER B","40051E202","3,518","0.0%","15,100","",""
"DAVA","ENDAVA PLC","ADS","29260V105","3,511","0.0%","45,900","",""
"VEEV","VEEVA SYS INC","CL A COM","922475108","3,510","0.0%","21,752","",""
"SUMO","SUMO LOGIC INC","COM","86646P103","3,466","0.0%","428,000","",""
"POR","PORTLAND GEN ELEC CO","COM NEW","736508847","3,449","0.0%","70,400","",""
"MUSA","MURPHY USA INC","COM","626755102","3,410","0.0%","12,200","",""
"NRAC","NOBLE ROCK ACQUISITION CORP","CL A SHS","G6546R101","3,408","0.0%","337,500","",""
"PKG","PACKAGING CORP AMER","COM","695156109","3,391","0.0%","26,513","",""
"DRI","DARDEN RESTAURANTS INC","COM","237194105","3,369","0.0%","24,360","",""
"MTH","MERITAGE HOMES CORP","COM","59001A102","3,365","0.0%","36,500","",""
"ROL","ROLLINS INC","COM","775711104","3,340","0.0%","91,430","",""
"ESPR","ESPERION THERAPEUTICS INC NE","COM","29664W105","3,328","0.0%","534,200","",""
"POWI","POWER INTEGRATIONS INC","COM","739276103","3,324","0.0%","46,351","",""
"PAGP","PLAINS GP HLDGS L P","LTD PARTNR INT A","72651A207","3,311","0.0%","266,200","",""
"PLMI","PLUM ACQUISITION CORP I","CLASS A ORD SHS","G7134L126","3,310","0.0%","328,469","",""
"UAA","UNDER ARMOUR INC","CL A","904311107","3,301","0.0%","324,997","",""
"TTD","THE TRADE DESK INC","COM CL A","88339J105","3,301","0.0%","73,645","",""
"PJP","INVESCO EXCHANGE TRADED FD T","DYNMC PHRMCTLS","46137V662","3,301","0.0%","42,000","",""
"CNHI","CNH INDL N V","SHS","N20944109","3,292","0.0%","205,000","",""
"LCW","LEARN CW INVESTMENT COR","CL A ORD SHS","G54157105","3,290","0.0%","325,000","",""
"YY","JOYY INC","ADS REPSTG COM A","46591M109","3,247","0.0%","102,800","",""
"NKE","NIKE INC","CL B","654106103","3,239","0.0%","27,686","",""
"CHPT","CHARGEPOINT HOLDINGS INC","COM CL A","15961R105","3,224","0.0%","338,352","",""
"FOXA","FOX CORP","CL A COM","35137L105","3,221","0.0%","106,062","",""
"NTAP","NETAPP INC","COM","64110D104","3,185","0.0%","53,039","",""
"SCI","SERVICE CORP INTL","COM","817565104","3,180","0.0%","46,000","",""
"CYTK","CYTOKINETICS INC","COM NEW","23282W605","3,147","0.0%","68,700","",""
"AXNX","AXONICS INC","COM","05465P101","3,126","0.0%","50,000","",""
"AES","AES CORP","COM","00130H105","3,124","0.0%","108,642","",""
"ETN","EATON CORP PLC","SHS","G29183103","3,110","0.0%","19,818","",""
"MASI","MASIMO CORP","COM","574795100","3,106","0.0%","21,000","",""
"SNEX","STONEX GROUP INC","COM","861896108","3,106","0.0%","32,600","",""
"RNW","RENEW ENERGY GLOBAL PLC","CL A SHS","G7500M104","3,099","0.0%","563,496","",""
"SMTC","SEMTECH CORP","COM","816850101","3,098","0.0%","108,000","",""
"CSL","CARLISLE COS INC","COM","142339100","3,084","0.0%","13,088","",""
"VICR","VICOR CORP","COM","925815102","3,073","0.0%","57,179","",""
"HALO","HALOZYME THERAPEUTICS INC","COM","40637H109","3,072","0.0%","54,000","",""
"GM","GENERAL MTRS CO","COM","37045V100","3,038","0.0%","90,328","",""
"PNC","PNC FINL SVCS GROUP INC","COM","693475105","3,035","0.0%","19,222","",""
"OUT","OUTFRONT MEDIA INC","COM","69007J106","3,034","0.0%","183,000","",""
"FTEV","FINTECH EVOLUTION ACQUIS GRO","SHS CL A","G3R19A104","3,030","0.0%","300,000","",""
"ENLC","ENLINK MIDSTREAM LLC","COM UNIT REP LTD","29336T100","3,025","0.0%","246,000","",""
"NSP","INSPERITY INC","COM","45778Q107","3,021","0.0%","26,600","",""
"JBHT","HUNT J B TRANS SVCS INC","COM","445658107","3,003","0.0%","17,225","",""
"XPH","SPDR SER TR","S&P PHARMAC","78464A722","2,989","0.0%","73,000","",""
"PJT","PJT PARTNERS INC","COM CL A","69343T107","2,984","0.0%","40,500","",""
"LOPE","GRAND CANYON ED INC","COM","38526M106","2,967","0.0%","28,083","",""
"KNSA","KINIKSA PHARMACEUTICALS LTD","COM CL A","G5269C101","2,963","0.0%","197,800","",""
"BIO","BIO RAD LABS INC","CL A","090572207","2,952","0.0%","7,021","",""
