"Manager","Report Date","Value ($000)","Shares","Option Type"
"Omnia Family Wealth, LLC","12/31/2018","86","2,250",""
"THOMPSON SIEGEL & WALMSLEY LLC","12/31/2018","86","2,250",""
"Proficio Capital Partners LLC","12/31/2018","83","2,154",""
"Glassman Wealth Services","12/31/2018","79","2,053",""
"American Portfolios Advisors","12/31/2018","75","1,956",""
"SeaBridge Investment Advisors LLC","12/31/2018","75","1,950",""
"Bartlett & Co. LLC","12/31/2018","69","1,800",""
"BARTLETT & CO. WEALTH MANAGEMENT LLC","12/31/2018","69","1,800",""
"SMITHFIELD TRUST CO","12/31/2018","68","1,762",""
"Commonwealth Bank of Australia","12/31/2018","65","1,750",""
"SHINE INVESTMENT ADVISORY SERVICES INC","12/31/2018","61","1,587",""
"North Star Investment Management Corp.","12/31/2018","53","1,380",""
"UBS ASSET MANAGEMENT AMERICAS INC","12/31/2018","52","1,356",""
"Banco de Sabadell, S.A","12/31/2018","50","1,311",""
"Estabrook Capital Management","12/31/2018","47","1,250",""
"TCI Wealth Advisors, Inc.","12/31/2018","47","1,221",""
"WHITENER CAPITAL MANAGEMENT, INC.","12/31/2018","39","1,027",""
"LifePlan Financial Group, Inc","12/31/2018","39","1,025",""
"Community Bank, N.A.","12/31/2018","39","1,017",""
"NORTHWESTERN MUTUAL WEALTH MANAGEMENT CO","12/31/2018","39","1,006",""
"HUNTINGTON NATIONAL BANK","12/31/2018","38","1,000",""
"Parallel Advisors, LLC","12/31/2018","36","942",""
"Arlington Partners LLC","12/31/2018","35","900",""
"Cable Hill Partners, LLC","12/31/2018","35","900",""
"YorkBridge Wealth Partners, LLC","12/31/2018","32","838",""
"SEI INVESTMENTS CO","12/31/2018","30","802",""
"Clearbridge Investments, LLC","12/31/2018","31","800",""
"US BANCORP \DE\","12/31/2018","25","656",""
"Rehmann Capital Advisory Group","12/31/2018","24","638",""
"CITY HOLDING CO","12/31/2018","24","624",""
"DELTA ASSET MANAGEMENT LLC/TN","12/31/2018","23","600",""
"Pinnacle Bank","12/31/2018","22","566",""
"Lindbrook Capital, LLC","12/31/2018","20","544",""
"Holloway Wealth Management, LLC","12/31/2018","23","525",""
"Carroll Financial Associates, Inc.","12/31/2018","19","488",""
"Sontag Advisory, LLC","12/31/2018","19","488",""
"Alpha Omega Wealth Management LLC","12/31/2018","18","482",""
"LS Investment Advisors, LLC","12/31/2018","17","450",""
"CONTRAVISORY INVESTMENT MANAGEMENT, INC.","12/31/2018","17","450",""
"Tower Research Capital LLC (TRC)","12/31/2018","17","446",""
"Alera Investment Advisors, LLC","12/31/2018","17","435",""
"Cornerstone Advisors, Inc.","12/31/2018","16","421",""
"FTB Advisors, Inc.","12/31/2018","15","390",""
"Ledyard National Bank","12/31/2018","14","375",""
"MCF Advisors LLC","12/31/2018","13","350",""
"SeaCrest Wealth Management, LLC","12/31/2018","13","343",""
"Wealthcare Advisory Partners LLC","12/31/2018","12","305",""
"SIGNATUREFD, LLC","12/31/2018","12","304",""
"Strategic Wealth Partners, Ltd.","12/31/2018","12","300",""
"BerganKDV Wealth Management, LLC","12/31/2018","12","300",""
"AdvisorNet Financial, Inc","12/31/2018","11","294",""
"FIRST HAWAIIAN BANK","12/31/2018","11","287",""
"Bramshill Investments, LLC","12/31/2018","11","279",""
"PNC Financial Services Group, Inc.","12/31/2018","10","268",""
"Cresset Asset Management, LLC","12/31/2018","10","266",""
"WealthBridge Capital Management, LLC","12/31/2018","9","247",""
"TRUEWEALTH LLC","12/31/2018","9","232",""
"Advisors Asset Management, Inc.","12/31/2018","9","228",""
"OPTIMUM INVESTMENT ADVISORS","12/31/2018","7","182",""
"FinTrust Capital Advisors, LLC","12/31/2018","7","170",""
"PROEQUITIES, INC.","12/31/2018","5","150",""
"CWM, LLC","12/31/2018","6","150",""
"QV Investors Inc.","12/31/2018","8","150",""
"Hudock Capital Group, LLC","12/31/2018","5","135",""
"Cribstone Capital Management, LLC","12/31/2018","5","125",""
"Avestar Capital, LLC","12/31/2018","4","116",""
"Prestige Wealth Management Group LLC","12/31/2018","4","106",""
"ROCKY MOUNTAIN ADVISERS, LLC","12/31/2018","3","85",""
"Providence Capital Advisors, LLC","12/31/2018","3","75",""
"Berman Capital Advisors, LLC","12/31/2018","2","69",""
"Lenox Wealth Management, Inc.","12/31/2018","2","58",""
"Global Retirement Partners, LLC","12/31/2018","2","51",""
"Private Capital Group, LLC","12/31/2018","0","11",""
"NOMURA ASSET MANAGEMENT CO LTD","12/31/2018","0","0",""
