Facility ID,Deal Effective Date,Issuer Name,Deal Size (USD),League Credit (USD),Tranches
LN254732 Corp-20190531,5/31/2019,Corus Entertainment Inc,"1,572,658,007","786,329,003",4
BF254239 Corp-20190531,5/31/2019,Capital Power LP,"221,834,400","110,917,200",1
BF115172 Corp-20190603,6/3/2019,Aviation Capital Group LLC,"2,010,000,000","335,000,000",1
BF224487 Corp-20190603,6/3/2019,Hydro One Inc,"1,707,554,500","284,592,416",2
BF263671 Corp-20190603,6/3/2019,Occidental Petroleum Corp,"2,000,000,000","200,000,000",1
BF303881 Corp-20190603,6/3/2019,Occidental Petroleum Corp,"8,800,000,000","800,000,000",2
BF188878 Corp-20190603,6/3/2019,Hydro One Ltd,"185,603,750","92,801,875",1
BF884937 Corp-20190604,6/4/2019,Go Daddy Operating Co LLC,"600,000,000","50,000,000",1
BF343027 Corp-20190604,6/4/2019,MRO Holdings Inc,"360,000,000","180,000,000",1
BF301774 Corp-20190605,6/5/2019,BPP Bentall LP,"518,013,385","518,013,385",2
BF301786 Corp-20190606,6/6/2019,Kingsett Canadian Real Estate Income Fund LP,"287,255,424","287,255,424",1
LN275515 Corp-20190607,6/7/2019,Meritor Inc,"800,000,000","160,000,000",2
BF114134 Corp-20190607,6/7/2019,Neiman Marcus Group Ltd LLC,"2,775,439,480","555,087,896",2
BF159241 Corp-20190607,6/7/2019,DI Purchaser Inc,"120,000,000","40,000,000",1
BF159210 Corp-20190607,6/7/2019,DI Purchaser Inc,"206,000,000","68,666,667",1
BF070305 Corp-20190612,6/12/2019,Brookfield Corp,"690,000,000","172,500,000",1
BF050133 Corp-20190612,6/12/2019,AlerisLife Inc,"65,000,000","32,500,000",1
BF252934 Corp-20190613,6/13/2019,Gain Energy Ltd,"63,799,470","63,799,470",1
BF251691 Corp-20190613,6/13/2019,McAfee LLC,"700,308,650","70,030,865",2
BF639296 Corp-20190614,6/14/2019,Dollarama Inc,"335,817,000","167,908,500",2
BF237188 Corp-20190614,6/14/2019,Tucows.com Co,"180,000,000","180,000,000",1
BF223503 Corp-20190614,6/14/2019,Ridgeback Resources Inc,"317,160,500","63,432,100",2
BF128079 Corp-20190617,6/17/2019,Arvos BidCo Sarl,"44,905,600","8,981,120",1
BF299529 Corp-20190620,6/20/2019,CQP Holdco LP,"2,600,000,000","433,333,333",1
BF299610 Corp-20190620,6/20/2019,Smart & Final Funding LLC,"150,000,000","21,428,571",1
BF308305 Corp-20190620,6/20/2019,Pluto Acquisition I Inc,"75,000,000","15,000,000",1
BF299605 Corp-20190620,6/20/2019,Smart & Final Funding LLC,"340,000,000","48,571,429",1
BF300479 Corp-20190620,6/20/2019,Pluto Acquisition I Inc,"395,000,000","79,000,000",2
BF514531 Corp-20190620,6/20/2019,Hampton Resources Inc,"150,000,000","50,000,000",1
BF299679 Corp-20190620,6/20/2019,Sage Borrowco LLC,"475,000,000","67,857,143",2
BF317430 Corp-20190621,6/21/2019,WaterBridge Midstream Operating LLC,"150,000,000","18,750,000",1
BF192902 Corp-20190621,6/21/2019,Crown Castle Inc,"7,400,000,000","822,222,223",2
BF226999 Corp-20190621,6/21/2019,SandRidge Energy Inc,"600,000,000","150,000,000",1
BF252928 Corp-20190621,6/21/2019,Vancouver Airport Fuel Facilities Corp,"84,709,856","84,709,856",1
BF310648 Corp-20190621,6/21/2019,WaterBridge Midstream Operating LLC,"1,000,000,000","166,666,667",1
BF166119 Corp-20190624,6/24/2019,Uniti Group LP,"575,900,000","63,988,889",1
BF062796 Corp-20190625,6/25/2019,Canadian Natural Resources Ltd,"250,158,150","125,079,075",1
BF281222 Corp-20190625,6/25/2019,123Dentist Inc,"178,142,925","89,071,463",3
BF039177 Corp-20190627,6/27/2019,Husky Energy Inc,"1,526,484,000","763,242,000",1
BF685916 Corp-20190627,6/27/2019,Husky Energy Inc,"1,526,484,000","763,242,000",1
BF232264 Corp-20190627,6/27/2019,TFI International Inc,"438,864,150","219,432,075",2
BF277656 Corp-20190627,6/27/2019,bcIMC Realty Corp,"1,500,000,000","500,000,000",1
BF069749 Corp-20190627,6/27/2019,Meritage Homes Corp,"780,000,000","111,428,571",1
BF771625 Corp-20190628,6/28/2019,Alexandria Real Estate Equities Inc,"350,000,000","116,666,667",1
BF300323 Corp-20190628,6/28/2019,US Renal Care Inc,"1,750,000,000","291,666,667",2
BF561183 Corp-20190628,6/28/2019,Enviri Corp,"700,000,000","100,000,000",1
BF318669 Corp-20190628,6/28/2019,Instant Brands Inc,"68,736,690","68,736,690",1
BF308827 Corp-20190628,6/28/2019,EXCO Resources Inc,"325,000,000","54,166,667",1
BF301263 Corp-20190701,7/1/2019,Vitech Systems Group Inc,"130,500,000","130,500,000",2
BF285596 Corp-20190701,7/1/2019,Victory Capital Holdings Inc,"1,200,000,000","380,952,381",2
LN385370 Corp-20190701,7/1/2019,Berry Global Inc,"5,464,126,500","1,092,825,300",2
BF315025 Corp-20190701,7/1/2019,Sofina Foods Ltd,"459,928,560","153,309,520",2
BF271917 Corp-20190702,7/2/2019,Centerwell Health Services Inc,"410,000,000","51,250,000",1
BF309127 Corp-20190702,7/2/2019,Hershey Co/The,"1,500,000,000","300,000,000",1
BF309089 Corp-20190702,7/2/2019,Weatherford International Ltd,"1,750,000,000","350,000,000",2
BF221091 Corp-20190703,7/3/2019,Change Healthcare Holdings LLC,"785,000,000","130,833,333",1
BF298736 Corp-20190703,7/3/2019,SCS Holdings I LLC,"940,000,000","72,307,693",2
BF259190 Corp-20190705,7/5/2019,KS Mortgage II LP,"84,433,920","84,433,920",1
BF317567 Corp-20190705,7/5/2019,2122256 Alberta Ltd,"152,683,400","152,683,400",1
BF248456 Corp-20190708,7/8/2019,Core & Main LP,"700,000,000","58,333,333",1
BF311721 Corp-20190708,7/8/2019,ERES LP,"56,074,000","28,037,000",1
BF248204 Corp-20190709,7/9/2019,Core & Main LP,"225,000,000","18,750,000",1
BF033661 Corp-20190710,7/10/2019,Sofina Foods Inc,"611,195,200","305,597,600",1
BF835117 Corp-20190711,7/11/2019,Tolko Industries Ltd,"305,929,600","305,929,600",1
BF301193 Corp-20190712,7/12/2019,Eagle 4 Ltd,"175,000,000","35,000,000",1
BF310905 Corp-20190712,7/12/2019,Allied Universal Holdco LLC,"2,320,000,000","257,777,777",2
BF274567 Corp-20190712,7/12/2019,THQ-XcL Holdings I LLC,"125,000,000","62,500,000",1
BF301188 Corp-20190712,7/12/2019,"Eagle 4 Ltd,ERM Emerald US Inc","827,818,600","165,563,720",3
BF294636 Corp-20190717,7/17/2019,Rohm Holding GmbH,"2,034,876,960","226,097,440",3
BF273236 Corp-20190717,7/17/2019,Intertape Polymer Group Inc,"590,000,000","118,000,000",2
BF317564 Corp-20190718,7/18/2019,Sporting Life Inc/Canada,"30,583,160","30,583,160",1
BF301744 Corp-20190718,7/18/2019,XpFibre SAS,"2,160,639,250","432,127,850",3
BF310449 Corp-20190718,7/18/2019,International Business Machines Corp,"2,500,000,000","625,000,000",1
LN240029 Corp-20190718,7/18/2019,Martin Operating Partnership LP,"400,000,000","200,000,000",1
BF301519 Corp-20190723,7/23/2019,Electronics For Imaging Inc,"975,000,000","121,875,000",2
BF301527 Corp-20190723,7/23/2019,Electronics For Imaging Inc,"225,000,000","28,125,000",1
LN290497 Corp-20190725,7/25/2019,Kinross Gold Corp /old,"1,500,000,000","500,000,000",1
BF317575 Corp-20190725,7/25/2019,Gcrs Davenport GP,"71,442,444","35,721,222",1
BF088595 Corp-20190725,7/25/2019,Methanex Corp,"1,100,000,000","1,100,000,000",2
BF192627 Corp-20190725,7/25/2019,Visa Inc,"5,000,000,000","357,142,857",2
BF318641 Corp-20190725,7/25/2019,AtkinsRealis Group Inc,"228,007,800","45,601,560",1
BF242720 Corp-20190726,7/26/2019,Focus Financial Partners LLC,"350,000,000","35,000,000",1
BF249290 Corp-20190726,7/26/2019,MPLX LP,"3,500,000,000","437,500,000",1
BF312587 Corp-20190726,7/26/2019,Marathon Petroleum Corp,"1,000,000,000","125,000,000",1
BF241289 Corp-20190729,7/29/2019,American Axle & Manufacturing Inc,"1,265,000,000","316,250,000",2
BF229489 Corp-20190730,7/30/2019,BroadStreet Partners Inc,"320,000,000","53,333,333",2
BF051241 Corp-20190730,7/30/2019,Phillips 66,"5,000,000,000","333,333,333",1
LN257360 Corp-20190730,7/30/2019,MEG Energy Corp,"607,432,000","303,716,000",1
BF103541 Corp-20190730,7/30/2019,Phillips 66 Partners LP,"750,000,000","50,000,000",1
BF130928 Corp-20190731,7/31/2019,Pattern US Finance Co LLC,"250,000,000","22,727,273",1
LN274708 Corp-20190731,7/31/2019,Bombardier Recreational Products Inc,"335,000,000","167,500,000",1
BF260100 Corp-20190731,7/31/2019,Direct Digital LLC,"13,000,000","6,500,000",1
BF142079 Corp-20190731,7/31/2019,Acklands-Grainger Inc,"133,085,925","133,085,925",1
BF107077 Corp-20190731,7/31/2019,Tricon Residential Inc,"500,000,000","500,000,000",1
BF267210 Corp-20190731,7/31/2019,Pre-Paid Legal Services Inc,"30,000,000","10,000,000",1
BF267203 Corp-20190731,7/31/2019,Pre-Paid Legal Services Inc,"60,000,000","12,000,000",1
BF238551 Corp-20190801,8/1/2019,Select Medical Corp,"500,000,000","71,428,571",1
BF299116 Corp-20190801,8/1/2019,Osaic Holdings Inc,"1,450,000,000","181,250,000",3
BF275775 Corp-20190801,8/1/2019,WEC US Holdings Inc,"330,000,000","47,142,857",1
BF300814 Corp-20190801,8/1/2019,Nuvei Technologies Corp,"50,000,000","8,333,333",1
BF270421 Corp-20190802,8/2/2019,Atlantica Sustainable Infrastructure Ltd,"387,500,000","55,357,143",1
BF266833 Corp-20190806,8/6/2019,Kingsett Senior Mortgage Fund LP,"301,253,600","150,626,800",1
BF328062 Corp-20190806,8/6/2019,Mannington Mills Inc,"300,000,000","150,000,000",1
BF312812 Corp-20190812,8/12/2019,Calpine Corp,"750,000,000","57,692,308",1
LN214112 Corp-20190813,8/13/2019,Sinclair Television Group Inc,"600,000,000","200,000,000",1
BF243302 Corp-20190813,8/13/2019,Obsidian Energy Ltd,"396,932,025","198,466,012",1
BF317585 Corp-20190814,8/14/2019,Shred-Tech Corp,"68,400,000","68,400,000",2
BF655901 Corp-20190815,8/15/2019,Midcontinent Communications,"950,000,000","126,190,476",2
BF324891 Corp-20190816,8/16/2019,Holly Dunfield Residences Corp,"143,296,090","143,296,090",1
BF317956 Corp-20190819,8/19/2019,Venture Global Calcasieu Pass LLC,"5,772,000,000","524,727,272",2
BF253127 Corp-20190820,8/20/2019,IWH UK Midco Ltd,"55,493,500","9,248,917",1
BF315978 Corp-20190820,8/20/2019,Acadian Asset Management Inc,"450,000,000","150,000,000",1
BF091290 Corp-20190821,8/21/2019,Apex Tool Group LLC,"874,467,344","124,923,906",1
LN214112 Corp-20190823,8/23/2019,Sinclair Television Group Inc,"1,350,000,000","112,500,000",2
BF300595 Corp-20190823,8/23/2019,Diamond Sports Group LLC,"3,950,000,000","329,166,667",2
LN416773 Corp-20190827,8/27/2019,Newfoundland Power Inc,"75,278,500","75,278,500",1
LN409200 Corp-20190827,8/27/2019,Canadian Tire Corp Ltd,"1,486,750,375","1,486,750,375",1
BF225688 Corp-20190827,8/27/2019,Ancestry.com Operations Inc,"1,484,829,692","134,984,517",2
BF262470 Corp-20190827,8/27/2019,DG Investment Intermediate Holdings 2 Inc,"65,000,000","10,833,333",1
BF233608 Corp-20190827,8/27/2019,Glacier Credit Card Trust,"225,835,500","112,917,750",1
BF824232 Corp-20190828,8/28/2019,NCR Voyix Corp,"1,850,000,000","202,302,632",3
BF160355 Corp-20190828,8/28/2019,Q Holding Co,"300,000,000","150,000,000",2
BF232610 Corp-20190830,8/30/2019,Earl's Holdings Ltd,"49,590,050","49,590,050",2
BF308761 Corp-20190830,8/30/2019,HealthEquity Inc,"1,600,000,000","266,666,666",2
BF216021 Corp-20190830,8/30/2019,Dana Inc,"1,474,000,000","184,250,000",2
BF138520 Corp-20190906,9/6/2019,1011778 BC ULC,"1,750,000,000","437,500,000",2
LN468895 Corp-20190906,9/6/2019,BCE Inc,"3,037,632,000","607,526,400",3
BF253064 Corp-20190910,9/10/2019,Enterprise Products Operating LLC,"3,500,000,000","318,181,818",1
BF316231 Corp-20190910,9/10/2019,Enterprise Products Operating LLC,"1,500,000,000","136,363,636",1
LN394929 Corp-20190912,9/12/2019,Tenet Healthcare Corp,"1,500,000,000","136,363,636",1
BF013442 Corp-20190912,9/12/2019,NAV Canada,"643,744,100","643,744,100",4
BF174003 Corp-20190912,9/12/2019,Getty Realty Corp,"50,000,000","12,500,000",1
BF316576 Corp-20190913,9/13/2019,Pfizer Inc,"8,000,000,004","800,000,000",1
BF254437 Corp-20190915,9/15/2019,Vantage Specialty Chemicals Inc,"88,000,000","44,000,000",1
BF317127 Corp-20190917,9/17/2019,Contango Oil & Gas Co,"500,000,000","166,666,667",1
BF279856 Corp-20190918,9/18/2019,FSS Liberty Finco Pty Ltd,"1,096,008,000","548,004,000",9
BF324875 Corp-20190918,9/18/2019,1 Yorkville Inc,"141,515,946","141,515,946",1
BF184957 Corp-20190919,9/19/2019,Dell International LLC,"4,750,000,000","593,750,000",1
BF790061 Corp-20190920,9/20/2019,Sensata Technologies Inc,"463,041,097","92,608,219",1
BF323194 Corp-20190920,9/20/2019,Axium LLC,"120,000,000","120,000,000",3
BF315397 Corp-20190920,9/20/2019,Shutterfly LLC,"1,330,000,000","120,909,090",3
BF315833 Corp-20190923,9/23/2019,Wittur Holding GmbH,"681,218,800","97,316,971",2
BF226798 Corp-20190923,9/23/2019,HyLife Ltd,"226,001,400","226,001,400",1
BF622364 Corp-20190923,9/23/2019,Triumph Group Inc,"406,500,000","81,300,000",1
BF174073 Corp-20190923,9/23/2019,Prime Security Services Borrower LLC,"3,110,000,000","518,333,333",1
BF309826 Corp-20190925,9/25/2019,"MVK Intermediate Holdings LLC,Wawona Farm Co LLC","735,000,000","471,666,667",3
BF257809 Corp-20190925,9/25/2019,Serafina Energy Ltd,"7,536,820","7,536,820",1
BF093419 Corp-20190925,9/25/2019,Detour Gold Corp,"400,000,000","80,000,000",1
BF304126 Corp-20190925,9/25/2019,Sunshine Luxembourg VII Sarl,"4,095,815,400","409,581,540",3
BF327856 Corp-20190925,9/25/2019,Terraform Arcadia Holdings LLC,"485,700,000","121,425,000",2
BF163120 Corp-20190926,9/26/2019,Veresen Midstream LP,"2,095,768,704","261,971,088",2
BF104529 Corp-20190926,9/26/2019,Microchip Technology Inc,"3,600,000,000","257,142,857",2
LN432656 Corp-20190927,9/27/2019,Cameco Corp,"754,071,000","754,071,000",1
BF141762 Corp-20190927,9/27/2019,Canadian Pacific Railway Co,"1,300,000,000","650,000,000",2
BF250022 Corp-20190927,9/27/2019,Linn Energy Holdco II LLC,"500,000,000","250,000,000",1
BF129249 Corp-20190930,9/30/2019,Civeo Canada Inc,"183,500,000","183,500,000",1
BF228686 Corp-20190930,9/30/2019,AI Aqua Merger Sub Inc,"200,000,000","66,666,667",1
BF317722 Corp-20190930,9/30/2019,Autokiniton US Holdings Inc,"125,000,000","25,000,000",1
BF315916 Corp-20190930,9/30/2019,Granite US Holdings Corp,"1,325,000,000","265,000,000",3
BF269628 Corp-20190930,9/30/2019,Autokiniton US Holdings Inc,"350,000,000","70,000,000",2
BF160976 Corp-20190930,9/30/2019,Chesswood Group Ltd,"250,000,000","250,000,000",1
LN390313 Corp-20190930,9/30/2019,Canfor Corp,"75,521,000","25,173,667",1
BF309030 Corp-20190930,9/30/2019,Constellation Automotive Ltd,"1,404,237,942","234,039,657",3
BF323207 Corp-20191001,10/1/2019,DC Sundance Bidco Inc,"69,599,380","23,199,794",2
BF182328 Corp-20191003,10/3/2019,CSC Holdings LLC,"3,000,000,000","272,727,272",2
BF706084 Corp-20191003,10/3/2019,"Telenet International Finance Luxembourg SA,Telenet Financing USD LLC","412,199,000","68,699,834",2
BF269344 Corp-20191008,10/8/2019,Southwestern Energy Co,"2,000,000,000","285,714,286",1
BF255172 Corp-20191008,10/8/2019,TerraForm Power Operating LLC,"800,000,000","133,333,333",1
BF285264 Corp-20191009,10/9/2019,VFH Parent LLC,"525,000,000","262,500,000",1
BF321668 Corp-20191010,10/10/2019,Emkay Canada Leasing Corp,"97,866,470","48,933,235",1
BF130760 Corp-20191010,10/10/2019,B&G Foods Inc,"450,000,000","34,615,385",1
BF264759 Corp-20191011,10/11/2019,Guidehouse LLP,"200,000,000","50,000,000",1
BF775782 Corp-20191011,10/11/2019,DXC Technology Co,"4,000,000,000","666,666,667",2
BF255753 Corp-20191011,10/11/2019,CDP Financial Inc,"4,000,000,000","1,000,000,000",2
BF264751 Corp-20191011,10/11/2019,Guidehouse LLP,"715,000,000","178,750,000",2
BF098813 Corp-20191011,10/11/2019,CDW LLC,"1,442,078,287","144,207,829",1
BF195236 Corp-20191011,10/11/2019,Hudson's Bay Co Ulc Co De La Baie D'hudson Sri,"1,750,000,000","250,000,000",1
BF067094 Corp-20191015,10/15/2019,Southern Star Central Corp,"200,000,000","66,666,667",1
BF093343 Corp-20191015,10/15/2019,"Virgin Media SFA Finance Ltd,Virgin Media Bristol LLC","4,126,702,500","412,670,250",2
BF322728 Corp-20191015,10/15/2019,TruckPro LLC,"75,000,000","25,000,000",1
BF300465 Corp-20191015,10/15/2019,Matador Bidco Sarl,"625,000,000","89,285,714",1
BF039109 Corp-20191016,10/16/2019,High Liner Foods Inc,"300,000,000","150,000,000",1
BF227782 Corp-20191018,10/18/2019,Infoblox Inc,"175,000,000","35,000,000",1
LN385370 Corp-20191018,10/18/2019,Berry Global Inc,"1,997,300,000","399,460,000",2
BF181705 Corp-20191022,10/22/2019,LBM Borrower LLC,"275,000,000","137,500,000",1
BF084620 Corp-20191022,10/22/2019,AerCap Ireland Capital DAC,"4,000,000,000","400,000,000",1
BF315264 Corp-20191022,10/22/2019,NA Rail Hold Co LLC,"325,000,000","162,500,000",2
LN408236 Corp-20191022,10/22/2019,Province of Quebec Canada,"3,400,000,000","1,133,333,333",1
BF526893 Corp-20191023,10/23/2019,Cenovus Energy Inc/CA,"3,439,854,000","1,719,927,000",2
LN061139 Corp-20191024,10/24/2019,Charter Communications Operating LLC,"14,780,654,213","1,642,294,913",4
BF343787 Corp-20191025,10/25/2019,Global Blue Acquisition BV,"808,372,800","134,728,800",2
BF226002 Corp-20191025,10/25/2019,Lifecore Biomedical Inc,"220,000,000","73,333,333",2
BF323347 Corp-20191025,10/25/2019,Integreon Global Inc,"75,000,000","75,000,000",1
BF323203 Corp-20191025,10/25/2019,Wataynikaneyap Power LP,"520,215,640","104,043,128",1
BF191745 Corp-20191028,10/28/2019,Cargojet Airways Ltd,"306,405,600","306,405,600",1
BF287621 Corp-20191029,10/29/2019,Home Trust Co,"229,254,300","114,627,150",1
BF063302 Corp-20191030,10/30/2019,NGL Energy Operating LLC,"675,000,000","6,250,000",1
BF317038 Corp-20191031,10/31/2019,Cooper's Hawk Intermediate Holding LLC,"235,000,000","78,333,334",2
BF320035 Corp-20191031,10/31/2019,"Camelot US Acquisition LLC,Camelot Finance SA","1,150,000,000","164,285,715",2
LN294006 Corp-20191031,10/31/2019,Open Text ULC,"750,000,000","107,142,857",1
BF119191 Corp-20191101,11/1/2019,Consolidated Terminals LLC,"456,000,000","76,000,000",2
BF321375 Corp-20191101,11/1/2019,Zimmer Biomet Holdings Inc,"1,500,000,000","124,999,999",3
BF240379 Corp-20191104,11/4/2019,Tempo Acquisition LLC,"105,000,000","10,500,000",1
BF312074 Corp-20191104,11/4/2019,Broadcom Inc,"15,500,000,000","968,750,000",2
BF245490 Corp-20191104,11/4/2019,Maxar Technologies Inc,"500,000,000","250,000,000",1
BF259186 Corp-20191104,11/4/2019,Northwest Healthcare Properties Real Estate Investment Trust,"165,847,642","165,847,642",1
BF320439 Corp-20191106,11/6/2019,MI Windows and Doors Inc,"75,000,000","37,500,000",1
BF320115 Corp-20191106,11/6/2019,MI Windows and Doors Inc,"675,000,000","337,500,000",1
BF319309 Corp-20191107,11/7/2019,Granite Generation LLC,"1,500,000,000","214,285,714",2
BF048214 Corp-20191107,11/7/2019,Barrick Mining Corp,"3,000,000,000","1,000,000,000",1
BF319730 Corp-20191108,11/8/2019,Nexus Buyer LLC,"730,000,000","182,500,000",2
BF240393 Corp-20191108,11/8/2019,Archrock Partners Operating LLC,"1,250,000,000","178,571,429",1
BF123540 Corp-20191108,11/8/2019,CoreSite LP,"200,000,000","50,000,000",1
BF036379 Corp-20191112,11/12/2019,Pfizer Inc,"7,000,000,000","700,000,000",1
BF325322 Corp-20191113,11/13/2019,Sitio Royalties Operating Partnership LP,"750,000,000","83,333,333",1
BF278542 Corp-20191113,11/13/2019,Mav Beauty Brands Inc,"31,000,000","15,500,000",1
BF272224 Corp-20191113,11/13/2019,Viant Medical Holdings Inc,"110,000,000","27,500,000",1
BF274171 Corp-20191114,11/14/2019,Piret CA Owner A LP,"264,034,400","264,034,400",1
BF325129 Corp-20191114,11/14/2019,BPP CA Industrial Owner LP,"226,315,200","226,315,200",1
BF226984 Corp-20191115,11/15/2019,Vistra Operations Co LLC,"2,699,625,000","179,975,000",2
BF624644 Corp-20191115,11/15/2019,Trans Union LLC,"2,600,000,000","371,428,571",1
BF322171 Corp-20191115,11/15/2019,SNCF Reseau,"3,868,795,000","552,685,000",1
BF180546 Corp-20191115,11/15/2019,Monmouth Real Estate Investment Corp,"300,000,000","100,000,000",2
BF116005 Corp-20191118,11/18/2019,CT Real Estate Investment Trust,"227,189,400","227,189,400",1
BF320379 Corp-20191118,11/18/2019,BW Gas & Convenience Holdings LLC,"600,000,000","300,000,000",2
BF253127 Corp-20191120,11/20/2019,IWH UK Midco Ltd,"60,867,400","9,222,333",1
BF093318 Corp-20191120,11/20/2019,Light & Wonder International Inc,"650,000,000","54,166,667",2
BF260092 Corp-20191120,11/20/2019,Mattel Inc,"1,600,000,000","266,666,667",2
BF327435 Corp-20191121,11/21/2019,Permian Resources Operating LLC,"1,500,000,000","750,000,000",1
BF279920 Corp-20191122,11/22/2019,Northern Oil & Gas Inc,"1,500,000,000","375,000,000",1
LN384087 Corp-20191122,11/22/2019,Evolve Transition Infrastructure LP,"175,000,000","175,000,000",2
BF721993 Corp-20191122,11/22/2019,Precision Drilling Corp,"500,000,000","500,000,000",1
BF068465 Corp-20191122,11/22/2019,Fly Funding II Sarl,"385,364,014","385,364,014",1
BF167596 Corp-20191126,11/26/2019,Canadian Natural Resources Ltd,"1,995,964,100","997,982,050",1
BF062796 Corp-20191126,11/26/2019,Canadian Natural Resources Ltd,"1,826,495,450","913,247,725",2
LN273883 Corp-20191126,11/26/2019,Canadian Natural Resources Ltd,"1,826,495,450","913,247,725",1
BF314858 Corp-20191126,11/26/2019,Summer BC Holdco B SARL,"1,778,971,750","161,724,703",4
BF049230 Corp-20191127,11/27/2019,Velvet Energy Ltd,"37,639,250","9,409,812",1
BF162648 Corp-20191127,11/27/2019,EPCOR Utilities Inc,"451,671,000","451,671,000",1
BF291065 Corp-20191128,11/28/2019,Abertis HoldCo SA,"1,067,795,400","118,643,933",1
BF221454 Corp-20191129,11/29/2019,Polyconcept North America Holdings Inc,"183,000,000","61,000,000",1
BF689570 Corp-20191129,11/29/2019,CU Inc,"225,866,100","112,933,050",1
BF495348 Corp-20191129,11/29/2019,Canadian Utilities Ltd,"225,866,100","112,933,050",1
LN458595 Corp-20191129,11/29/2019,Level 3 Financing Inc,"3,110,500,000","388,812,500",1
BF038063 Corp-20191129,11/29/2019,CU Inc,"451,732,200","225,866,100",1
LN395362 Corp-20191129,11/29/2019,Atco Ltd/Canada,"150,577,400","75,288,700",1
BF038060 Corp-20191129,11/29/2019,Canadian Utilities Ltd,"451,732,200","225,866,100",1
LN452524 Corp-20191203,12/3/2019,NOVA Chemicals Corp,"2,000,000,000","1,000,000,000",2
BF323455 Corp-20191203,12/3/2019,Athene Holding Ltd,"1,250,000,000","250,000,000",1
BF311917 Corp-20191204,12/4/2019,Cambrex Corp,"1,008,215,778","201,643,156",3
BF816341 Corp-20191204,12/4/2019,Volkswagen AG,"11,077,900,000","426,073,077",1
BF311921 Corp-20191204,12/4/2019,Cambrex Corp,"250,397,477","50,079,495",2
LN457343 Corp-20191206,12/6/2019,ARC Resources Ltd,"716,494,750","716,494,750",1
BF051709 Corp-20191206,12/6/2019,Telesat Canada,"200,000,000","20,000,000",1
BF311721 Corp-20191206,12/6/2019,ERES LP,"55,274,500","27,637,250",1
BF037906 Corp-20191209,12/9/2019,DCP Midstream Operating LP,"1,400,000,000","140,000,000",1
BF264618 Corp-20191209,12/9/2019,CD&R Firefly Bidco PLC,"244,527,646","24,452,765",1
BF325844 Corp-20191210,12/10/2019,Points.com Inc,"50,000,000","50,000,000",1
BF238551 Corp-20191210,12/10/2019,Select Medical Corp,"615,000,000","76,875,000",1
BF196427 Corp-20191210,12/10/2019,Canada Guaranty Financial Corp,"207,772,950","103,886,475",1
BF624644 Corp-20191210,12/10/2019,Trans Union LLC,"1,450,000,000","207,142,857",2
BF167677 Corp-20191210,12/10/2019,Howden Group Holdings Ltd,"100,000,000","25,000,000",1
BF325856 Corp-20191211,12/11/2019,Andlauer Healthcare Group Inc,"75,831,100","37,915,549",2
BF314169 Corp-20191211,12/11/2019,Legacy Reserves Inc,"1,500,000,000","187,500,000",1
BF310875 Corp-20191211,12/11/2019,WestJet Airlines Ltd,"2,305,000,000","288,125,000",2
LN395350 Corp-20191211,12/11/2019,Keyera Partnership,"1,137,466,500","379,155,500",1
BF110856 Corp-20191211,12/11/2019,Element Fleet Management Corp,"2,250,000,000","281,250,000",1
BF131433 Corp-20191211,12/11/2019,North West Redwater Partnership,"2,654,088,500","884,696,167",2
BF058102 Corp-20191211,12/11/2019,Prestige Brands Inc,"175,000,000","43,750,000",1
BF326623 Corp-20191212,12/12/2019,Ping Identity Corp,"150,000,000","75,000,000",1
BF256225 Corp-20191212,12/12/2019,Pinnacle Bidco PLC,"494,403,900","164,801,300",1
BF796889 Corp-20191212,12/12/2019,JBS USA LUX SA,"1,891,000,000","1,891,000,000",1
BF325049 Corp-20191212,12/12/2019,Shell PLC,"10,000,000,000","400,000,000",2
BF025299 Corp-20191213,12/13/2019,Finning International Inc,"985,367,500","328,455,833",1
BF841585 Corp-20191213,12/13/2019,Thomson Reuters Corp,"1,800,000,000","360,000,000",1
BF240593 Corp-20191213,12/13/2019,SBL Holdings LLC,"600,000,000","66,666,667",1
BF225747 Corp-20191213,12/13/2019,Audacy Capital LLC,"1,020,000,000","102,000,000",3
BF099820 Corp-20191213,12/13/2019,Seven Generations Energy Ltd,"1,061,165,000","1,061,165,000",1
BF283806 Corp-20191213,12/13/2019,Devon Energy Corp,"3,000,000,000","428,571,429",1
BF299025 Corp-20191216,12/16/2019,Project Boost Purchaser LLC,"795,000,000","135,833,333",2
BF280681 Corp-20191216,12/16/2019,Pembina Pipeline Corp,"380,404,500","190,202,250",1
BF234354 Corp-20191217,12/17/2019,Ivanhoe Cambridge Inc,"532,278,600","266,139,300",1
BF285644 Corp-20191217,12/17/2019,Ivanhoe Cambridge II Inc,"228,119,400","114,059,700",1
BF295513 Corp-20191217,12/17/2019,CMG Media Corp,"2,350,000,000","335,714,285",2
BF326423 Corp-20191218,12/18/2019,Mattamy Group Corp,"1,304,470,340","652,235,170",3
BF327175 Corp-20191218,12/18/2019,Peavey Industries LP,"114,348,450","114,348,450",1
BF327361 Corp-20191219,12/19/2019,2233470 Alberta Ltd,"57,167,700","57,167,700",1
BF277576 Corp-20191219,12/19/2019,FB Income Advisor LLC,"520,000,000","130,000,000",1
LN475148 Corp-20191219,12/19/2019,Centennial Energy Holdings Inc,"600,000,000","120,000,000",1
