Facility ID,Deal Effective Date,Issuer Name,Deal Size (USD),League Credit (USD),Tranches
LN450838 Corp-20191219,12/19/2019,Tampa Electric Co,"75,000,000","15,000,000",1
BF327461 Corp-20191220,12/20/2019,Entergy Assets Management Operations LLC,"139,000,000","69,500,000",1
BF106528 Corp-20191220,12/20/2019,Bread Financial Holdings Inc,"2,778,800,000","252,618,182",2
BF328390 Corp-20191223,12/23/2019,Colombia Movil SA ESP,"300,000,000","150,000,000",1
BF308951 Corp-20191230,12/30/2019,Genesee & Wyoming Inc,"3,150,000,000","350,000,000",2
BF328197 Corp-20191231,12/31/2019,Avangrid Inc,"500,000,000","250,000,000",1
BF327913 Corp-20191231,12/31/2019,Northriver Midstream Finance LP,"539,374,500","89,895,750",1
BF321395 Corp-20200101,1/1/2020,BHP Group Ltd,"250,000,000","11,904,762",1
BF255630 Corp-20200110,1/10/2020,ITC Great Plains LLC,"75,000,000","15,000,000",1
BF255601 Corp-20200110,1/10/2020,ITC Holdings Corp,"400,000,000","80,000,000",1
BF255608 Corp-20200110,1/10/2020,International Transmission Co,"100,000,000","20,000,000",1
BF255628 Corp-20200110,1/10/2020,ITC Midwest LLC,"225,000,000","45,000,000",1
BF255617 Corp-20200110,1/10/2020,Michigan Electric Transmission Co LLC,"100,000,000","20,000,000",1
BF328190 Corp-20200110,1/10/2020,"Ashland Inc,Ashland LLC","850,000,000","170,000,000",2
BF255922 Corp-20200116,1/16/2020,Sagen MI Canada Inc,"383,390,000","76,678,000",2
BF334408 Corp-20200116,1/16/2020,Sagen MI Canada Inc,"230,034,000","46,006,800",1
BF334402 Corp-20200116,1/16/2020,Sagen MI Canada Inc,"153,356,000","30,671,200",1
BF329777 Corp-20200117,1/17/2020,Leidos Inc,"2,675,139,000","243,194,454",2
BF050304 Corp-20200117,1/17/2020,Transcontinental Inc,"306,113,600","153,056,800",1
BF222201 Corp-20200117,1/17/2020,Ziggo Financing Partnership,"2,525,000,000","360,714,286",1
BF260809 Corp-20200120,1/20/2020,Steel Reef Infrastructure Corp,"344,811,600","114,937,200",3
BF232793 Corp-20200124,1/24/2020,AltaLink LP,"380,456,500","190,228,250",1
BF187161 Corp-20200124,1/24/2020,"Sable International Finance Ltd,Coral-US Co-Borrower LLC","2,085,000,000","173,750,000",2
BF229489 Corp-20200127,1/27/2020,BroadStreet Partners Inc,"1,361,000,000","226,833,334",2
BF219005 Corp-20200128,1/28/2020,TELUS International CDA Inc,"1,200,000,000","1,200,000,000",3
BF332958 Corp-20200129,1/29/2020,Weyerhaeuser Co,"1,500,000,000","166,666,667",1
BF706084 Corp-20200131,1/31/2020,"Telenet International Finance Sarl,Telenet Financing USD LLC","3,525,201,900","293,766,825",2
BF385462 Corp-20200131,1/31/2020,WireCo WorldGroup Inc,"115,000,000","28,750,000",1
LN387681 Corp-20200203,2/3/2020,Integra LifeSciences Holdings Corp,"2,177,500,000","155,535,714",2
BF331545 Corp-20200203,2/3/2020,Reliance LP,"225,816,000","112,908,000",1
BF332651 Corp-20200206,2/6/2020,Artis Real Estate Investment Trust,"150,499,800","75,249,900",1
BF264468 Corp-20200207,2/7/2020,KBR Inc,"758,441,500","94,805,188",3
BF304099 Corp-20200208,2/8/2020,Florida Power & Light Co,"900,000,000","69,230,769",1
BF049734 Corp-20200208,2/8/2020,Florida Power & Light Co,"2,500,000,000","227,272,727",1
BF049726 Corp-20200208,2/8/2020,NextEra Energy Capital Holdings Inc,"4,297,100,000","390,645,455",1
BF331389 Corp-20200210,2/10/2020,Suzano Pulp & Paper Europe SA,"850,000,000","70,833,333",1
BF283481 Corp-20200210,2/10/2020,Northriver Midstream Finance LP,"300,222,400","50,037,067",1
BF266649 Corp-20200211,2/11/2020,AutoCanada Inc,"714,696,400","714,696,400",3
BF331395 Corp-20200211,2/11/2020,Minera Centinela,"500,000,000","100,000,000",1
BF272913 Corp-20200211,2/11/2020,Zacapa SARL,"593,059,666","118,611,933",1
BF335183 Corp-20200212,2/12/2020,Centro de Negocios EL Cedral Cnec SA,"150,000,000","150,000,000",1
LN269889 Corp-20200212,2/12/2020,"Sunrise Financing Partnership,Sunrise HoldCo III BV","1,135,160,000","87,320,000",2
BF333231 Corp-20200213,2/13/2020,American Tower Corp,"750,000,000","125,000,000",1
BF336079 Corp-20200214,2/14/2020,MGM Resorts International,"1,500,000,000","166,666,667",1
BF332152 Corp-20200218,2/18/2020,Emera Inc,"301,764,800","301,764,800",1
BF332481 Corp-20200221,2/21/2020,CMS Energy Corp,"300,000,000","150,000,000",1
BF292508 Corp-20200225,2/25/2020,Monette Farms Ltd,"162,648,878","162,648,878",5
BF293967 Corp-20200225,2/25/2020,Fortive Corp,"1,000,000,000","500,000,000",1
BF332653 Corp-20200225,2/25/2020,BCI QuadReal Realty,"1,505,678,000","250,946,333",1
BF332492 Corp-20200226,2/26/2020,Plusgrade Sec,"125,000,000","125,000,000",1
BF333632 Corp-20200227,2/27/2020,Boston Scientific Corp,"1,000,000,000","500,000,000",1
BF093311 Corp-20200227,2/27/2020,Wheaton Precious Metals Corp,"2,000,000,000","1,000,000,000",1
BF332399 Corp-20200227,2/27/2020,Canada Kuwait Petrochemical LP,"2,000,000,000","1,000,000,000",3
BF295288 Corp-20200228,2/28/2020,TECO Energy Inc,"500,000,000","100,000,000",1
BF333265 Corp-20200228,2/28/2020,Childsmiles Group LLC/The,"29,778,840","29,778,840",1
BF274566 Corp-20200228,2/28/2020,CCL Industries Inc,"366,000,000","122,000,000",1
BF092840 Corp-20200228,2/28/2020,CCL Industries Inc,"1,200,000,000","400,000,000",1
BF243302 Corp-20200228,2/28/2020,Obsidian Energy Ltd,"335,011,950","167,505,975",1
BF322317 Corp-20200229,2/29/2020,IndOil Montney Ltd,"434,787,720","108,696,930",1
BF301260 Corp-20200302,3/2/2020,Baytex Energy LP,"224,890,200","112,445,100",1
BF128397 Corp-20200302,3/2/2020,"Baytex Energy Corp,Baytex Energy USA Inc","575,000,000","575,000,000",3
LN318116 Corp-20200302,3/2/2020,Great Canadian Gaming Corp,"112,445,100","37,481,700",1
BF293991 Corp-20200305,3/5/2020,Clarios Global LP,"250,000,000","14,705,882",1
BF139792 Corp-20200305,3/5/2020,EnGlobe Corp,"249,517,715","124,758,856",4
BF332513 Corp-20200306,3/6/2020,Vontier Corp,"2,750,000,000","305,555,555",3
BF482793 Corp-20200310,3/10/2020,Royal Caribbean Cruises Ltd,"200,000,000","22,222,222",1
BF284573 Corp-20200310,3/10/2020,Equinox Gold Corp,"500,000,000","125,000,000",2
LN410916 Corp-20200310,3/10/2020,Dexterra Group Inc,"10,890,555","10,890,555",1
BF139659 Corp-20200312,3/12/2020,OMERS Finance Trust,"2,718,326,250","543,665,250",1
BF729713 Corp-20200316,3/16/2020,Royal Caribbean Cruises Ltd,"400,000,000","40,000,000",1
BF243819 Corp-20200316,3/16/2020,77 & 79 EDR Inc,"225,313,830","112,656,915",1
BF296391 Corp-20200317,3/17/2020,FedEx Corp,"2,000,000,000","400,000,000",1
BF333568 Corp-20200317,3/17/2020,FedEx Corp,"1,500,000,000","375,000,000",1
BF174247 Corp-20200318,3/18/2020,Formercs US Intermediate Holdings Inc,"120,000,000","15,000,000",1
BF220037 Corp-20200318,3/18/2020,Queens Quay LP,"308,830,773","308,830,773",1
BF333042 Corp-20200319,3/19/2020,Duke Energy Corp,"1,500,000,000","187,500,000",1
BF333932 Corp-20200319,3/19/2020,Lanterra 234 Simcoe Realty Ltd,"268,279,047","268,279,047",1
LN418334 Corp-20200319,3/19/2020,Hecla Mining Co,"250,000,000","83,333,333",1
BF334167 Corp-20200320,3/20/2020,AIMCo Realty Investors LP,"207,412,172","207,412,172",1
BF333460 Corp-20200320,3/20/2020,Becton Dickinson & Co,"1,400,000,000","700,000,000",1
BF336202 Corp-20200323,3/23/2020,Fortive Corp,"425,000,000","85,000,000",1
BF200802 Corp-20200327,3/27/2020,Bruce Power LP,"142,807,000","142,807,000",1
BF080102 Corp-20200327,3/27/2020,Patterson-UTI Energy Inc,"550,000,000","183,333,333",1
BF334182 Corp-20200327,3/27/2020,CGI Inc,"750,000,000","375,000,000",1
BF333460 Corp-20200327,3/27/2020,Becton Dickinson & Co,"300,000,000","150,000,000",1
BF333042 Corp-20200327,3/27/2020,Duke Energy Corp,"187,500,000","23,437,500",1
BF028176 Corp-20200330,3/30/2020,Mccain Finance Canada Ltd,"607,603,705","303,801,853",2
BF334389 Corp-20200330,3/30/2020,Glencore International AG,"14,625,000,000","471,774,193",4
BF288636 Corp-20200331,3/31/2020,ERO Copper Corp,"127,868,625","127,868,625",2
BF333460 Corp-20200331,3/31/2020,Becton Dickinson & Co,"200,000,000","100,000,000",1
BF090756 Corp-20200401,4/1/2020,CSL Group Inc/The,"147,699,090","147,699,090",1
BF334538 Corp-20200401,4/1/2020,Cooper Cos Inc/The,"2,140,000,000","237,777,777",2
BF334182 Corp-20200402,4/2/2020,CGI Inc,"500,000,000","250,000,000",1
BF294127 Corp-20200403,4/3/2020,Greenfield Global Inc,"284,457,200","284,457,200",5
BF339914 Corp-20200403,4/3/2020,Apotex Pharmaceutical Holdings Inc,"118,079,020","39,359,673",2
BF336202 Corp-20200403,4/3/2020,Fortive Corp,"325,000,000","65,000,000",1
BF336151 Corp-20200403,4/3/2020,Enterprise Products Operating LLC,"1,000,000,000","125,000,000",1
BF335437 Corp-20200403,4/3/2020,Pembina Pipeline Corp,"565,648,000","141,412,000",1
BF335518 Corp-20200407,4/7/2020,Air Canada,"500,000,000","125,000,000",1
BF706084 Corp-20200407,4/7/2020,Telenet International Finance Sarl,"555,711,300","50,519,209",1
BF335417 Corp-20200407,4/7/2020,Husky Energy Inc,"358,243,000","119,414,333",1
BF340059 Corp-20200408,4/8/2020,Neptune Operations Ltd,"367,230,535","183,615,267",2
BF337055 Corp-20200409,4/9/2020,CAE Inc,"357,938,000","178,969,000",1
BF609049 Corp-20200409,4/9/2020,Live Nation Entertainment Inc,"120,000,000","10,909,091",1
BF333031 Corp-20200409,4/9/2020,Port & Free Zone World FZE,"7,850,000,000","785,000,000",4
BF335903 Corp-20200409,4/9/2020,Algonquin Power & Utilities Corp,"865,000,000","865,000,000",1
BF335372 Corp-20200413,4/13/2020,Brookfield Finance Inc,"1,000,000,000","125,000,000",1
BF283841 Corp-20200413,4/13/2020,Magna International Inc,"1,000,000,000","166,666,667",1
BF268498 Corp-20200414,4/14/2020,General Motors Co,"1,950,000,000","102,631,579",1
BF335432 Corp-20200414,4/14/2020,Brookfield Infrastructure LP,"1,000,000,000","125,000,000",1
BF335445 Corp-20200416,4/16/2020,Finning International Inc,"353,068,500","117,689,500",1
BF220042 Corp-20200416,4/16/2020,ABC Technologies Inc/New York,"50,000,000","12,500,000",1
BF335356 Corp-20200417,4/17/2020,H&R Real Estate Investment Trust,"307,758,960","102,586,320",1
BF338550 Corp-20200420,4/20/2020,Kruger Inc,"85,135,800","28,378,600",1
BF335697 Corp-20200421,4/21/2020,Cenovus Energy Inc/CA,"774,094,200","193,523,550",1
BF335444 Corp-20200421,4/21/2020,Hyatt Hotels Corp,"500,000,000","62,500,000",1
BF335457 Corp-20200421,4/21/2020,Boston Scientific Corp,"1,250,000,000","625,000,000",1
BF340093 Corp-20200421,4/21/2020,McCain Foods Ltd,"562,977,600","281,488,800",1
BF335713 Corp-20200423,4/23/2020,NFI Group Inc,"250,000,000","50,000,000",1
LN394929 Corp-20200424,4/24/2020,Tenet Healthcare Corp,"400,000,000","36,363,636",1
BF335518 Corp-20200424,4/24/2020,Air Canada,"100,000,000","25,000,000",1
BF083867 Corp-20200424,4/24/2020,General Motors Co,"3,600,000,000","180,000,000",1
BF339911 Corp-20200427,4/27/2020,AltaLink LP,"71,121,700","23,707,233",1
BF337435 Corp-20200428,4/28/2020,Coastal Gaslink Pipeline LP,"4,716,135,600","336,866,829",2
BF336615 Corp-20200428,4/28/2020,AngloGold Ashanti Holdings PLC,"1,000,000,000","90,909,091",1
BF336495 Corp-20200429,4/29/2020,Fortune Brands Innovations Inc,"400,000,000","50,000,000",1
BF257673 Corp-20200429,4/29/2020,Chicago Mercantile Exchange Inc,"7,000,000,000","500,000,000",1
BF335538 Corp-20200429,4/29/2020,Delta Air Lines Inc,"1,500,000,000","125,000,000",1
BF345566 Corp-20200430,4/30/2020,Mobilio Developments,"222,565,120","222,565,120",1
BF143185 Corp-20200501,5/1/2020,AECOM,"400,000,000","57,142,857",1
BF174969 Corp-20200505,5/5/2020,Depository Trust Co/The,"12,800,000,000","1,422,222,222",2
BF336156 Corp-20200513,5/13/2020,General Motors Co,"2,000,000,000","80,000,000",1
BF349745 Corp-20200513,5/13/2020,Interchile SA,"94,000,000","10,444,444",1
BF219364 Corp-20200515,5/15/2020,Cleco Corporate Holdings LLC,"300,000,000","42,857,143",1
BF159727 Corp-20200515,5/15/2020,Cleco Corporate Holdings LLC,"175,000,000","25,000,000",1
BF337881 Corp-20200522,5/22/2020,Enel Americas SA,"150,000,000","50,000,000",1
BF275374 Corp-20200527,5/27/2020,Lucero Energy Corp,"177,500,000","88,750,000",2
BF342601 Corp-20200527,5/27/2020,Transelec SA,"250,000,000","35,714,286",1
BF338204 Corp-20200527,5/27/2020,Ransa Comercial SAC,"79,699,328","39,849,664",3
BF340728 Corp-20200528,5/28/2020,Index Exchange Inc,"50,000,000","50,000,000",1
BF223503 Corp-20200529,5/29/2020,Ridgeback Resources Inc,"144,855,600","28,971,120",2
BF335356 Corp-20200529,5/29/2020,H&R Real Estate Investment Trust,"49,250,904","16,416,968",1
BF314196 Corp-20200603,6/3/2020,Cavello Bay Reinsurance Ltd,"760,000,000","380,000,000",1
BF277725 Corp-20200612,6/12/2020,Cavendish Farms Ltd,"20,000,000","10,000,000",1
BF339848 Corp-20200618,6/18/2020,Leidos Inc,"300,000,000","75,000,000",1
BF271918 Corp-20200622,6/22/2020,VTR.com SpA,"200,000,000","33,333,333",1
BF225558 Corp-20200626,6/26/2020,Fairfax India Holdings Corp,"550,000,000","550,000,000",1
BF240365 Corp-20200626,6/26/2020,Greenhouse Grown Foods Inc,"43,728,499","43,728,499",2
BF341472 Corp-20200629,6/29/2020,Alsea SAB de CV,"108,073,250","54,036,625",1
BF340826 Corp-20200629,6/29/2020,Avangrid Inc,"500,000,000","166,666,667",1
LN410916 Corp-20200630,6/30/2020,Dexterra Group Inc,"128,527,175","128,527,175",1
BF163368 Corp-20200630,6/30/2020,Deloitte Management Services LP,"73,444,100","73,444,100",1
BF264468 Corp-20200702,7/2/2020,KBR Inc,"500,000,000","71,428,571",1
BF339914 Corp-20200703,7/3/2020,Apotex Pharmaceutical Holdings Inc,"123,150,643","41,050,214",2
LN469833 Corp-20200708,7/8/2020,Enbridge Pipelines Inc,"2,218,179,000","739,393,000",1
BF343633 Corp-20200714,7/14/2020,Renouveau LA Fontaine Inc,"546,734,677","91,122,446",1
BF238472 Corp-20200715,7/15/2020,Great Pacific Enterprises Inc,"200,000,000","200,000,000",1
BF191745 Corp-20200716,7/16/2020,Cargojet Airways Ltd,"442,887,600","147,629,200",1
BF089254 Corp-20200720,7/20/2020,Edmonton Oilers Hockey Corp,"22,168,620","22,168,620",1
BF259465 Corp-20200721,7/21/2020,Gold Fields La Cima SA,"150,000,000","75,000,000",1
LN374315 Corp-20200723,7/23/2020,Enbridge Inc,"1,872,062,500","624,020,833",1
BF789948 Corp-20200724,7/24/2020,Mosaic Co/The,"2,200,000,000","275,000,000",1
BF342474 Corp-20200728,7/28/2020,Waste Management Inc,"3,000,000,000","600,000,000",1
BF349813 Corp-20200728,7/28/2020,Cameron LNG Finco LLC,"753,000,000","125,500,000",1
BF085382 Corp-20200729,7/29/2020,ATS Corp,"560,890,500","280,445,250",1
BF343084 Corp-20200731,7/31/2020,Patrimonio Autonomo Caoba,"335,109,393","167,554,696",4
BF314196 Corp-20200804,8/4/2020,Cavello Bay Reinsurance Ltd,"40,000,000","20,000,000",1
BF118303 Corp-20200805,8/5/2020,Brookfield Place Calgary LP,"370,940,527","92,735,132",1
BF229489 Corp-20200805,8/5/2020,BroadStreet Partners Inc,"225,000,000","37,500,000",1
BF345515 Corp-20200806,8/6/2020,Andean Tower Partners Colombia S A S,"105,000,000","105,000,000",1
BF260214 Corp-20200806,8/6/2020,Torres Unidas Del Peru SRL,"60,000,000","60,000,000",1
BF243053 Corp-20200806,8/6/2020,Torres Unidas Chile SPA,"40,000,000","40,000,000",1
BF350061 Corp-20200810,8/10/2020,AES Panama Generation Holdings SRL,"155,000,000","51,666,667",2
BF343449 Corp-20200813,8/13/2020,Volcan Cia Minera SAA,"300,000,000","150,000,000",1
BF829369 Corp-20200814,8/14/2020,"Cona Resources Ltd,Strathcona Resources Ltd","200,024,915","157,252,292",3
BF344824 Corp-20200817,8/17/2020,Nomad Royalty Co Ltd,"50,000,000","25,000,000",1
BF343057 Corp-20200820,8/20/2020,"Newco Financing Partnership,NewCo I BV,Sunrise Financing Partnership,Sunrise HoldCo III BV","3,828,579,652","478,572,457",5
BF344863 Corp-20200820,8/20/2020,Empresas Copec SA,"360,000,000","72,000,000",1
BF344589 Corp-20200824,8/24/2020,Antofagasta PLC,"500,000,000","71,428,571",1
BF345046 Corp-20200828,8/28/2020,Broadway Subway Project Corp,"343,376,550","68,675,310",1
BF345234 Corp-20200831,8/31/2020,AIMCo Realty Investors LP,"46,006,080","23,003,040",1
BF344681 Corp-20200831,8/31/2020,Yorkville Education LP,"153,353,600","76,676,800",2
BF243302 Corp-20200904,9/4/2020,Obsidian Energy Ltd,"344,136,600","172,068,300",1
BF093343 Corp-20200911,9/11/2020,"Vmed O2 UK Holdco 4 Ltd,Virgin Media Bristol LLC","2,187,797,500","156,271,250",2
BF350235 Corp-20200911,9/11/2020,Lima Airport Partners Srl,"450,000,000","112,500,000",1
BF345673 Corp-20200914,9/14/2020,Fevisa Industrial SA de CV,"375,000,000","187,500,000",2
BF069562 Corp-20200921,9/21/2020,Rogers Communications Inc,"525,676,200","262,838,100",1
BF281247 Corp-20200921,9/21/2020,Triple Flag Precious Metals Corp,"500,000,000","166,666,667",1
BF346059 Corp-20200925,9/25/2020,Dye & Durham Corp,"104,390,020","104,390,020",2
BF326141 Corp-20200929,9/29/2020,Balcan Innovations Inc,"67,996,837","13,599,367",1
BF346414 Corp-20200929,9/29/2020,Vontier Corp,"2,550,000,000","170,000,000",3
BF310228 Corp-20201005,10/5/2020,Algonquin Power & Utilities Corp,"500,000,000","500,000,000",1
BF348487 Corp-20201005,10/5/2020,Piping Rock Health Products LLC,"65,000,000","65,000,000",1
BF349000 Corp-20201009,10/9/2020,TN Square LP,"199,719,575","199,719,575",3
BF138024 Corp-20201009,10/9/2020,New Gold Inc,"350,000,000","175,000,000",1
BF352222 Corp-20201014,10/14/2020,Wesgroup Properties LP,"94,491,981","94,491,981",1
BF347257 Corp-20201015,10/15/2020,Millicom International Cellular SA,"600,000,000","300,000,000",1
BF347664 Corp-20201016,10/16/2020,Concentrix Corp,"1,500,000,000","250,000,000",2
BF093399 Corp-20201016,10/16/2020,Alliance Pulse Processors Inc,"37,936,100","37,936,100",1
BF349775 Corp-20201019,10/19/2020,Corp Lindley SA,"122,507,880","61,253,940",1
BF349392 Corp-20201021,10/21/2020,IC SPG POC at Edmonton GP Inc,"115,810,624","115,810,624",1
BF317913 Corp-20201021,10/21/2020,Outlet Collection at Winnipeg Ltd/The,"128,763,128","128,763,128",1
BF349992 Corp-20201022,10/22/2020,Invercap SA,"59,054,752","29,527,376",1
BF554675 Corp-20201023,10/23/2020,Iron Ore Co of Canada,"450,000,000","225,000,000",1
BF337435 Corp-20201023,10/23/2020,Coastal Gaslink Pipeline LP,"121,079,719","8,648,551",1
BF292508 Corp-20201028,10/28/2020,Monette Farms Ltd,"7,514,080","7,514,080",1
BF349350 Corp-20201030,10/30/2020,Galaxy Real Estate Core Fund LP,"226,633,705","56,658,426",2
BF348929 Corp-20201030,10/30/2020,Galaxy Value Add Fund LP,"984,957,731","246,239,432",2
BF348140 Corp-20201030,10/30/2020,Northview Residential REIT,"404,144,949","101,036,237",2
BF349436 Corp-20201103,11/3/2020,Minera Escondida Ltda,"550,000,000","45,833,333",1
BF285520 Corp-20201104,11/4/2020,Ascot Bermuda Ltd,"250,000,000","125,000,000",1
BF236725 Corp-20201106,11/6/2020,New York Rangers LLC,"250,000,000","62,500,000",1
BF227508 Corp-20201106,11/6/2020,New York Knicks LLC,"275,000,000","68,750,000",1
BF349473 Corp-20201106,11/6/2020,Knicks Holdings LLC,"75,000,000","18,750,000",1
BF348736 Corp-20201109,11/9/2020,Promotora Ambiental SAB de CV,"91,716,411","30,572,137",2
BF277924 Corp-20201109,11/9/2020,Cabletica SA,"421,720,076","210,860,039",5
BF348744 Corp-20201117,11/17/2020,Gulfport Energy Operating Corp,"262,500,000","262,500,000",2
BF333497 Corp-20201120,11/20/2020,Phillips 66,"2,000,000,000","133,333,333",1
BF354677 Corp-20201124,11/24/2020,CMR SAB de CV,"69,807,500","34,903,750",1
BF326141 Corp-20201127,11/27/2020,Balcan Innovations Inc,"103,944,465","20,788,893",1
BF335437 Corp-20201130,11/30/2020,Pembina Pipeline Corp,"616,458,400","154,114,600",1
BF320263 Corp-20201130,11/30/2020,Black Diamond Group Ltd,"77,057,300","77,057,300",1
BF339914 Corp-20201130,11/30/2020,Apotex Pharmaceutical Holdings Inc,"123,291,680","41,097,227",1
BF350515 Corp-20201130,11/30/2020,DP World Prince Rupert Inc,"620,311,265","155,077,816",4
BF034218 Corp-20201130,11/30/2020,Trican Well Service Ltd,"96,321,625","96,321,625",1
BF475727 Corp-20201201,12/1/2020,Ciclo Combinado Tierra Mojada S de RL de CV,"170,000,000","34,000,000",1
BF332152 Corp-20201201,12/1/2020,Emera Inc,"309,022,800","309,022,800",1
BF227257 Corp-20201201,12/1/2020,Avolon TLB Borrower 1 US LLC,"675,000,000","42,187,500",1
BF327152 Corp-20201203,12/3/2020,Enercare Inc,"97,130,375","24,282,594",1
BF351724 Corp-20201203,12/3/2020,Enfragen Chile SpA,"1,050,000,000","131,250,000",1
BF350937 Corp-20201209,12/9/2020,ECA Liquefaction S de RL de CV,"1,318,000,000","274,583,333",2
BF140914 Corp-20201209,12/9/2020,Hopkins Manufacturing Corp,"175,021,250","87,510,625",3
BF366217 Corp-20201210,12/10/2020,RioCan Realty Investments Partnership Thirteen LP,"318,098,745","159,049,373",2
BF350608 Corp-20201211,12/11/2020,Orron Energy ab,"5,000,000,000","454,545,454",5
BF283841 Corp-20201211,12/11/2020,Magna International Inc,"750,000,000","125,000,000",1
BF352583 Corp-20201216,12/16/2020,VersaCold Logistics Services Canada Inc,"239,110,240","239,110,240",3
BF352197 Corp-20201216,12/16/2020,Humberview Inc,"152,873,760","152,873,760",3
BF293787 Corp-20201217,12/17/2020,Glpl Finco Inc,"99,343,606","24,835,901",2
BF352023 Corp-20201217,12/17/2020,489-539 King Street West Inc,"365,657,865","365,657,865",1
LN450838 Corp-20201218,12/18/2020,Tampa Electric Co,"800,000,000","160,000,000",1
BF352910 Corp-20201218,12/18/2020,MedSpa Partners Inc,"62,066,873","62,066,873",2
LN408079 Corp-20201218,12/18/2020,TECO Finance Inc,"400,000,000","80,000,000",1
BF259614 Corp-20201218,12/18/2020,Steele Auto Group Ltd,"217,660,911","217,660,911",2
BF121186 Corp-20201218,12/18/2020,New Mexico Gas Co Inc,"125,000,000","25,000,000",1
BF352929 Corp-20201222,12/22/2020,Labatt Village GP Inc,"29,743,296","29,743,296",1
BF219005 Corp-20201222,12/22/2020,TELUS International CDA Inc,"500,000,000","166,666,666",2
BF352661 Corp-20201222,12/22/2020,Empire Communities Corp,"225,000,000","45,000,000",1
BF353753 Corp-20201222,12/22/2020,Marigold Infrastructure Partners LP,"273,771,143","68,442,786",2
BF174029 Corp-20201223,12/23/2020,Nieuport Aviation Infrastructure Partners GP,"341,678,759","113,892,920",2
BF301848 Corp-20201223,12/23/2020,Quebec Iron Ore Inc,"400,000,000","100,000,000",2
LN342235 Corp-20201230,12/30/2020,Wajax Ltd,"39,163,600","19,581,800",1
BF480110 Corp-20201230,12/30/2020,Energia Natural Dominicana Enadom Srl,"180,000,000","90,000,000",1
BF228431 Corp-20201231,12/31/2020,Centerra BC Holdings Inc,"400,000,000","200,000,000",1
BF376973 Corp-20210104,1/4/2021,2249158 Investments LP,"4,100,000,000","820,000,000",4
BF354346 Corp-20210107,1/7/2021,Flex Ltd,"2,000,000,000","133,333,333",1
BF358009 Corp-20210112,1/12/2021,TNS Graham LP,"116,092,949","116,092,949",2
BF293391 Corp-20210113,1/13/2021,Seagate HDD Cayman,"225,000,000","37,500,000",1
BF364284 Corp-20210119,1/19/2021,Unacem Corp SAA,"323,197,652","107,732,551",1
BF354879 Corp-20210119,1/19/2021,Broadcom Inc,"7,500,000,000","357,142,857",1
BF184539 Corp-20210127,1/27/2021,Anywhere Real Estate Group LLC,"237,459,242","16,961,374",1
LN324746 Corp-20210127,1/27/2021,Anywhere Real Estate Group LLC,"1,425,000,000","129,545,455",1
BF292508 Corp-20210129,1/29/2021,Monette Farms Ltd,"23,432,640","23,432,640",1
BF234152 Corp-20210129,1/29/2021,Can Art Aluminum Extrusion Inc,"202,989,032","202,989,032",2
BF356112 Corp-20210202,2/2/2021,Enel Americas SA,"500,000,000","100,000,000",1
BF356837 Corp-20210202,2/2/2021,Soneil Cvd 55 Inc,"67,301,048","67,301,048",1
BF363976 Corp-20210203,2/3/2021,Ajeper SA,"125,000,000","62,500,000",3
BF191745 Corp-20210205,2/5/2021,Cargojet Airways Ltd,"470,011,200","156,670,400",1
BF804228 Corp-20210208,2/8/2021,AMC Networks Inc,"1,175,000,000","106,818,181",2
BF049726 Corp-20210208,2/8/2021,NextEra Energy Capital Holdings Inc,"4,256,800,000","386,981,818",1
BF049734 Corp-20210208,2/8/2021,Florida Power & Light Co,"2,500,000,000","227,272,727",1
BF356242 Corp-20210210,2/10/2021,Enbridge Inc,"788,438,000","157,687,600",1
BF357952 Corp-20210210,2/10/2021,Suzano Pulp & Paper Europe SA,"1,570,000,000","157,000,000",1
BF335432 Corp-20210211,2/11/2021,Brookfield Infrastructure LP,"1,000,000,000","125,000,000",1
BF142331 Corp-20210217,2/17/2021,Niobec Inc,"50,000,000","25,000,000",1
BF358638 Corp-20210217,2/17/2021,Magris Performance Materials Inc,"150,000,000","150,000,000",2
BF334182 Corp-20210219,2/19/2021,CGI Inc,"1,250,000,000","625,000,000",1
BF344681 Corp-20210219,2/19/2021,Yorkville Education LP,"19,828,150","9,914,075",1
BF358373 Corp-20210219,2/19/2021,Topaz Energy Corp,"237,937,800","237,937,800",2
BF356551 Corp-20210222,2/22/2021,Infraco SPA,"360,685,073","360,685,073",4
BF220042 Corp-20210222,2/22/2021,ABC Technologies Inc/New York,"430,000,000","107,500,000",1
BF358382 Corp-20210223,2/23/2021,Petronas Energy Canada Ltd,"515,411,000","257,705,500",2
BF356985 Corp-20210224,2/24/2021,ECORA RESOURCES PLC,"180,000,000","60,000,000",1
BF357464 Corp-20210224,2/24/2021,PCL NSP 2021 Ltd,"136,589,411","136,589,411",1
BF356907 Corp-20210225,2/25/2021,BCI QuadReal Realty,"398,535,000","66,422,500",1
BF357616 Corp-20210301,3/1/2021,WEF Osum Acquisition Corp,"157,951,400","78,975,700",2
BF293750 Corp-20210305,3/5/2021,Clarios Global LP,"6,223,886,900","345,771,494",2
BF348487 Corp-20210309,3/9/2021,Piping Rock Health Products LLC,"65,000,000","65,000,000",1
BF271918 Corp-20210310,3/10/2021,VTR.com SpA,"62,068,500","10,344,750",1
BF359871 Corp-20210311,3/11/2021,Interproteccion Agente de Seguros y de Fianzas SA de CV,"106,502,000","53,251,000",3
