Facility ID,Deal Effective Date,Issuer Name,Deal Size (USD),League Credit (USD),Tranches
BF293991 Corp-20200305,3/5/2020,Clarios Global LP,"250,000,000","14,705,882",1
BF482853 Corp-20200305,3/5/2020,Suburban Propane LP,"500,000,000","55,555,556",1
BF329990 Corp-20200309,3/9/2020,Zayo Group Holdings Inc,"6,359,702,500","1,059,950,417",3
BF337551 Corp-20200310,3/10/2020,Ferguson PLC,"1,100,000,000","100,000,000",1
BF139659 Corp-20200312,3/12/2020,OMERS Finance Trust,"2,718,326,250","543,665,250",1
BF101364 Corp-20200313,3/13/2020,Penn Entertainment Inc,"700,000,000","77,777,778",1
BF050617 Corp-20200316,3/16/2020,PCL Construction Holdings Ltd,"929,169,200","929,169,200",2
BF120416 Corp-20200317,3/17/2020,Boyd Group Inc/The,"675,000,000","675,000,000",3
LN185605 Corp-20200317,3/17/2020,Mediacom Illinois LLC,"870,000,000","72,500,000",2
BF174247 Corp-20200318,3/18/2020,Formercs US Intermediate Holdings Inc,"120,000,000","15,000,000",1
LN206649 Corp-20200318,3/18/2020,MCC Iowa LLC,"375,000,000","31,250,000",1
BF333930 Corp-20200319,3/19/2020,JM Family Automotive LLC,"500,000,000","71,428,571",1
BF640915 Corp-20200319,3/19/2020,JM Family Automotive LLC,"1,080,000,000","154,285,714",1
BF269535 Corp-20200325,3/25/2020,BWX Technologies Inc,"750,000,000","150,000,000",1
LN393780 Corp-20200325,3/25/2020,Vermilion Energy Inc,"1,474,979,100","1,474,979,100",1
BF334182 Corp-20200327,3/27/2020,CGI Inc,"750,000,000","375,000,000",1
BF336767 Corp-20200330,3/30/2020,Canadian Tire Corp Ltd,"282,640,400","141,320,200",1
BF335353 Corp-20200330,3/30/2020,Lincoln National Corp,"500,000,000","250,000,000",1
BF334389 Corp-20200330,3/30/2020,Glencore International AG,"14,625,000,000","471,774,193",4
BF335582 Corp-20200331,3/31/2020,Boardwalk IG Investments III LLC,"325,000,000","108,333,334",3
BF267651 Corp-20200331,3/31/2020,CyrusOne LP,"2,500,000,000","500,000,000",3
BF334481 Corp-20200331,3/31/2020,Enbridge Inc,"1,233,601,250","411,200,417",1
BF269452 Corp-20200401,4/1/2020,T-Mobile USA Inc,"4,000,000,000","363,636,364",1
BF200227 Corp-20200401,4/1/2020,Harley-Davidson Inc,"707,500,000","141,500,000",1
BF273978 Corp-20200401,4/1/2020,Harley-Davidson Inc,"707,500,000","141,500,000",1
BF334538 Corp-20200401,4/1/2020,Cooper Cos Inc/The,"2,140,000,000","237,777,777",2
BF334182 Corp-20200402,4/2/2020,CGI Inc,"500,000,000","250,000,000",1
BF334650 Corp-20200403,4/3/2020,American Tower Corp,"1,140,000,000","380,000,000",1
BF339914 Corp-20200403,4/3/2020,Apotex Pharmaceutical Holdings Inc,"118,079,020","39,359,673",2
BF336151 Corp-20200403,4/3/2020,Enterprise Products Operating LLC,"1,000,000,000","125,000,000",1
BF335437 Corp-20200403,4/3/2020,Pembina Pipeline Corp,"565,648,000","141,412,000",1
BF334991 Corp-20200406,4/6/2020,Gildan Activewear Inc,"400,000,000","200,000,000",1
BF333034 Corp-20200406,4/6/2020,AT&T Inc,"5,500,000,000","550,000,000",1
BF336767 Corp-20200406,4/6/2020,Canadian Tire Corp Ltd,"106,309,650","53,154,825",1
BF335518 Corp-20200407,4/7/2020,Air Canada,"500,000,000","125,000,000",1
BF337440 Corp-20200407,4/7/2020,Boston Consulting Group Inc/The,"495,000,000","123,750,000",1
BF335359 Corp-20200408,4/8/2020,West Fraser Timber Co Ltd,"150,000,000","150,000,000",1
BF336387 Corp-20200408,4/8/2020,Marsh & McLennan Cos Inc,"1,000,000,000","250,000,000",1
BF351265 Corp-20200408,4/8/2020,Concord Avenue One LP,"99,829,660","99,829,660",2
BF337055 Corp-20200409,4/9/2020,CAE Inc,"357,938,000","178,969,000",1
BF334481 Corp-20200409,4/9/2020,Enbridge Inc,"876,948,100","298,281,667",1
BF104530 Corp-20200409,4/9/2020,Softchoice Corp,"25,000,000","25,000,000",1
BF335454 Corp-20200410,4/10/2020,Public Service Enterprise Group Inc,"300,000,000","150,000,000",1
BF340857 Corp-20200410,4/10/2020,Westinghouse Air Brake Technologies Corp,"600,000,000","120,000,000",2
BF335372 Corp-20200413,4/13/2020,Brookfield Finance Inc,"1,000,000,000","125,000,000",1
BF283841 Corp-20200413,4/13/2020,Magna International Inc,"1,000,000,000","166,666,667",1
BF268498 Corp-20200414,4/14/2020,General Motors Co,"1,950,000,000","102,631,579",1
BF344483 Corp-20200414,4/14/2020,Ark Data Centers LLC,"144,500,000","72,250,000",3
BF143949 Corp-20200414,4/14/2020,TierPoint LLC,"155,000,000","15,500,000",1
BF335432 Corp-20200414,4/14/2020,Brookfield Infrastructure LP,"1,000,000,000","125,000,000",1
BF335203 Corp-20200414,4/14/2020,PPG Industries Inc,"1,500,000,000","250,000,000",1
BF335140 Corp-20200415,4/15/2020,Equinix Inc,"750,170,000","187,542,500",3
BF335445 Corp-20200416,4/16/2020,Finning International Inc,"353,068,500","117,689,500",1
BF335253 Corp-20200416,4/16/2020,Kohl's Corp,"1,500,000,000","214,285,714",1
BF220042 Corp-20200416,4/16/2020,ABC Technologies Inc/New York,"50,000,000","12,500,000",1
BF336623 Corp-20200416,4/16/2020,PricewaterhouseCoopers LLP,"335,000,000","111,666,667",1
LN372775 Corp-20200417,4/17/2020,Martinrea International Inc,"200,000,000","200,000,000",1
BF335439 Corp-20200417,4/17/2020,Toromont Industries Ltd,"178,101,250","59,367,083",1
BF294473 Corp-20200417,4/17/2020,Certarus Ltd,"17,810,125","17,810,125",1
BF335356 Corp-20200417,4/17/2020,H&R Real Estate Investment Trust,"307,758,960","102,586,320",1
BF335697 Corp-20200421,4/21/2020,Cenovus Energy Inc/CA,"774,094,200","193,523,550",1
BF300126 Corp-20200421,4/21/2020,TD Ameritrade Clearing Inc,"850,000,000","121,428,571",1
BF335640 Corp-20200423,4/23/2020,Atmos Energy Corp,"600,000,000","75,000,000",1
LN389253 Corp-20200424,4/24/2020,Dream Asset Management Corp,"205,622,760","205,622,760",1
BF335518 Corp-20200424,4/24/2020,Air Canada,"100,000,000","25,000,000",1
BF194744 Corp-20200424,4/24/2020,Watts Water Technologies Inc,"800,000,000","160,000,000",1
BF335705 Corp-20200424,4/24/2020,Inter Pipeline Ltd,"709,044,000","354,522,000",1
BF335937 Corp-20200424,4/24/2020,Exelon Corp,"550,000,000","183,333,333",1
BF083867 Corp-20200424,4/24/2020,General Motors Co,"3,600,000,000","180,000,000",1
BF335727 Corp-20200427,4/27/2020,Marathon Petroleum Corp,"1,000,000,000","142,857,143",1
BF336767 Corp-20200427,4/27/2020,Canadian Tire Corp Ltd,"71,121,700","35,560,850",1
BF337435 Corp-20200428,4/28/2020,Coastal Gaslink Pipeline LP,"4,716,135,600","336,866,829",2
BF257673 Corp-20200429,4/29/2020,Chicago Mercantile Exchange Inc,"7,000,000,000","500,000,000",1
BF323207 Corp-20200430,4/30/2020,DC Sundance Bidco Inc,"117,241,562","39,080,521",2
BF316134 Corp-20200430,4/30/2020,Metronet Systems Holdings LLC,"48,000,000","9,600,000",1
BF179500 Corp-20200504,5/4/2020,Sleep Country Canada Holdings Inc,"35,468,900","35,468,900",1
BF237942 Corp-20200504,5/4/2020,Alectra Inc,"496,564,600","248,282,300",1
BF336261 Corp-20200504,5/4/2020,550 Washington Owner DE LLC,"972,600,000","324,200,000",1
BF250490 Corp-20200505,5/5/2020,Compass Datacenters LLC,"385,000,000","192,500,000",2
BF312398 Corp-20200506,5/6/2020,Antrim Balanced Mortgage Fund Ltd,"70,754,600","70,754,600",1
BF136919 Corp-20200507,5/7/2020,Badger Infrastructure Solutions Ltd,"100,000,000","50,000,000",1
LN274708 Corp-20200508,5/8/2020,Bombardier Recreational Products Inc,"600,000,000","150,000,000",1
BF115079 Corp-20200510,5/10/2020,Atrium Mortgage Investment Corp,"21,403,770","21,403,770",1
BF336156 Corp-20200513,5/13/2020,General Motors Co,"2,000,000,000","80,000,000",1
BF336767 Corp-20200515,5/15/2020,Canadian Tire Corp Ltd,"42,545,820","21,272,910",1
BF254983 Corp-20200518,5/18/2020,MTN Infrastructure TopCo Inc,"295,000,000","98,333,334",2
BF338055 Corp-20200520,5/20/2020,Sysco Corp,"750,000,000","150,000,000",1
BF351130 Corp-20200521,5/21/2020,Westboro Mortgage Investment Corp,"64,464,840","32,232,420",2
BF215950 Corp-20200526,5/26/2020,Canada Goose Inc,"36,267,650","9,066,913",1
BF223503 Corp-20200529,5/29/2020,Ridgeback Resources Inc,"144,855,600","28,971,120",2
BF269761 Corp-20200529,5/29/2020,NaviSite LLC,"45,000,000","15,000,000",2
BF335356 Corp-20200529,5/29/2020,H&R Real Estate Investment Trust,"49,250,904","16,416,968",1
BF338507 Corp-20200601,6/1/2020,Harley-Davidson Inc,"350,000,000","116,666,667",1
BF169590 Corp-20200601,6/1/2020,Vertical Bridge Holdco LLC,"425,000,000","106,250,000",3
BF340521 Corp-20200602,6/2/2020,Furlani's Foods Holding Corp,"100,000,000","100,000,000",4
LN358484 Corp-20200604,6/4/2020,Crew Energy Inc,"110,998,500","110,998,500",1
BF340830 Corp-20200605,6/5/2020,EllisDon Inc,"204,760,050","102,380,025",1
BF339790 Corp-20200608,6/8/2020,PACCAR Inc,"1,000,000,000","200,000,000",1
BF340025 Corp-20200612,6/12/2020,Dream Industrial LP,"183,724,250","183,724,250",1
BF340857 Corp-20200612,6/12/2020,Westinghouse Air Brake Technologies Corp,"600,000,000","79,466,667",2
BF853737 Corp-20200622,6/22/2020,WESCO Distribution Inc,"1,100,000,000","220,000,000",1
BF306526 Corp-20200623,6/23/2020,Options Clearing Corp/The,"2,000,000,000","666,666,667",1
BF221801 Corp-20200623,6/23/2020,Amazon.com Inc,"7,000,000,000","636,363,636",1
BF331897 Corp-20200625,6/25/2020,Whole Earth Brands Inc,"190,000,000","47,500,000",2
BF766169 Corp-20200630,6/30/2020,Delaware North Cos Inc,"226,700,000","37,783,333",2
BF642425 Corp-20200701,7/1/2020,Blue Tree Holdings Inc,"870,000,000","290,000,000",1
BF342668 Corp-20200701,7/1/2020,Vantage Data Centers Va11 LLC,"75,000,000","37,500,000",1
BF086841 Corp-20200703,7/3/2020,TORC Oil & Gas Ltd,"313,407,325","156,703,662",3
BF339914 Corp-20200703,7/3/2020,Apotex Pharmaceutical Holdings Inc,"123,150,643","41,050,214",2
LN417484 Corp-20200708,7/8/2020,Enbridge Gas Inc,"1,478,786,000","369,696,500",1
LN469833 Corp-20200708,7/8/2020,Enbridge Pipelines Inc,"2,218,179,000","739,393,000",1
BF174624 Corp-20200714,7/14/2020,Aspenleaf Energy Ltd,"201,871,175","100,935,587",2
BF343633 Corp-20200714,7/14/2020,Renouveau LA Fontaine Inc,"546,734,677","91,122,446",1
LN374315 Corp-20200723,7/23/2020,Enbridge Inc,"1,872,062,500","624,020,833",1
BF085382 Corp-20200729,7/29/2020,ATS Corp,"560,890,500","280,445,250",1
BF351278 Corp-20200730,7/30/2020,Deerfoot Equities Inc,"127,381,980","127,381,980",2
BF680090 Corp-20200730,7/30/2020,Mueller Water Products Inc,"175,000,000","43,750,000",1
BF228423 Corp-20200731,7/31/2020,Intermedia Holdings Inc,"40,000,000","20,000,000",2
BF344056 Corp-20200731,7/31/2020,MIP IV Midwest Fiber Parent LLC,"45,000,000","9,000,000",3
BF118303 Corp-20200805,8/5/2020,Brookfield Place Calgary LP,"370,940,527","92,735,132",1
BF158724 Corp-20200813,8/13/2020,OP USA Debt Holdings II LP,"450,000,000","225,000,000",1
BF829369 Corp-20200814,8/14/2020,"Cona Resources Ltd,Strathcona Resources Ltd","200,024,915","157,252,292",3
BF344932 Corp-20200821,8/21/2020,Health Plan Intermediaries Holdings LLC,"207,500,000","69,166,667",2
BF179121 Corp-20200824,8/24/2020,Smith & Wesson Brands Inc,"100,000,000","50,000,000",1
BF344681 Corp-20200831,8/31/2020,Yorkville Education LP,"153,353,600","76,676,800",2
BF266067 Corp-20200904,9/4/2020,Brookfield Residential Properties ULC,"675,000,000","337,500,000",1
BF316134 Corp-20200904,9/4/2020,Metronet Systems Holdings LLC,"100,000,000","20,000,000",1
BF277714 Corp-20200911,9/11/2020,Dun & Bradstreet Corp/The,"850,000,000","47,222,222",1
BF345347 Corp-20200916,9/16/2020,Aligned Energy LLC,"1,000,000,000","200,000,000",3
BF297896 Corp-20200916,9/16/2020,Bifm CA Buyer Inc,"45,000,000","7,500,000",1
BF269452 Corp-20200916,9/16/2020,T-Mobile USA Inc,"1,500,000,000","136,363,636",1
BF053231 Corp-20200918,9/18/2020,Timbercreek Financial Corp,"26,560,835","26,560,835",1
BF069562 Corp-20200921,9/21/2020,Rogers Communications Inc,"525,676,200","262,838,100",1
BF346076 Corp-20200923,9/23/2020,Marathon Petroleum Corp,"1,000,000,000","111,111,111",1
BF214900 Corp-20200928,9/28/2020,Gartner Inc,"1,400,000,000","140,000,000",2
BF346414 Corp-20200929,9/29/2020,Vontier Corp,"2,550,000,000","170,000,000",3
BF100757 Corp-20200930,9/30/2020,GCRC Holdings Ltd/Canada,"60,100,000","30,050,000",1
BF344727 Corp-20201002,10/2/2020,Consolidated Communications Inc,"1,500,000,000","187,500,000",2
BF347943 Corp-20201002,10/2/2020,SmartSweets Inc,"63,774,120","63,774,120",2
LN422900 Corp-20201007,10/7/2020,Loblaw Cos Ltd,"753,307,000","188,326,750",1
BF326912 Corp-20201008,10/8/2020,Citizen Energy Operating LLC,"25,000,000","6,250,000",1
BF347808 Corp-20201015,10/15/2020,Toucan FinCo Can Inc,"125,000,000","13,888,889",1
BF100427 Corp-20201015,10/15/2020,GCI LLC,"950,000,000","105,555,555",2
BF345077 Corp-20201016,10/16/2020,Ahead DB Holdings LLC,"900,000,000","112,500,000",2
BF323461 Corp-20201019,10/19/2020,Mortgage Co of Canada Inc,"96,142,151","96,142,151",1
BF348132 Corp-20201021,10/21/2020,Eversource Energy,"550,000,000","61,111,111",1
BF337435 Corp-20201023,10/23/2020,Coastal Gaslink Pipeline LP,"121,079,719","8,648,551",1
BF225258 Corp-20201023,10/23/2020,Chobani LLC,"550,000,000","137,500,000",2
BF197432 Corp-20201028,10/28/2020,Ingevity Corp,"500,000,000","125,000,000",1
BF351714 Corp-20201030,10/30/2020,Star Oak Developments Ltd,"113,789,968","113,789,968",4
BF349350 Corp-20201030,10/30/2020,Galaxy Real Estate Core Fund LP,"226,633,705","56,658,426",2
BF188995 Corp-20201030,10/30/2020,Ontario Teachers' Finance Trust,"1,000,000,000","500,000,000",1
BF348929 Corp-20201030,10/30/2020,Galaxy Value Add Fund LP,"984,957,731","246,239,432",2
BF177095 Corp-20201030,10/30/2020,Cable One Inc,"2,052,487,500","293,212,499",4
BF348140 Corp-20201030,10/30/2020,Northview Residential REIT,"404,144,949","101,036,237",2
BF336767 Corp-20201103,11/3/2020,Canadian Tire Corp Ltd,"539,612,070","269,806,035",1
BF223006 Corp-20201105,11/5/2020,Composecure LLC,"300,000,000","75,000,000",2
BF765455 Corp-20201106,11/6/2020,AGF Investments Inc,"107,429,140","107,429,140",1
BF285083 Corp-20201110,11/10/2020,Realty Associates Fund XII LP/The,"650,000,000","130,000,000",1
BF346780 Corp-20201112,11/12/2020,Eagle Broadband Investments LLC,"725,000,000","181,250,000",2
BF350917 Corp-20201113,11/13/2020,1 Madison Office Fee LLC,"1,250,000,000","250,000,000",1
BF382598 Corp-20201116,11/16/2020,RDG White Rock Developments Ltd,"85,002,377","85,002,377",2
BF258654 Corp-20201118,11/18/2020,Energy Transfer LP,"1,000,000,000","76,923,077",1
BF232925 Corp-20201119,11/19/2020,Tervita Corp,"267,674,050","133,837,025",1
BF349772 Corp-20201120,11/20/2020,Lower Vantage Data Centers Canada QC4 ULC,"300,000,000","150,000,000",3
BF333497 Corp-20201120,11/20/2020,Phillips 66,"2,000,000,000","133,333,333",1
BF382615 Corp-20201127,11/27/2020,Northleaf Capital Opportunities Canada LP,"30,798,360","30,798,360",1
BF335437 Corp-20201130,11/30/2020,Pembina Pipeline Corp,"616,458,400","154,114,600",1
BF339914 Corp-20201130,11/30/2020,Apotex Pharmaceutical Holdings Inc,"123,291,680","41,097,227",1
BF115079 Corp-20201201,12/1/2020,Atrium Mortgage Investment Corp,"185,413,680","185,413,680",3
BF270848 Corp-20201201,12/1/2020,Flight Bidco Inc,"20,000,000","4,166,667",1
BF327152 Corp-20201203,12/3/2020,Enercare Inc,"97,130,375","24,282,594",1
BF190653 Corp-20201210,12/10/2020,Sig Sauer Inc,"307,600,000","76,900,000",3
BF166119 Corp-20201210,12/10/2020,Uniti Group LP,"560,504,624","62,278,292",2
BF351666 Corp-20201211,12/11/2020,Apria Healthcare Group Inc,"260,000,000","65,000,000",1
BF283841 Corp-20201211,12/11/2020,Magna International Inc,"750,000,000","125,000,000",1
BF351924 Corp-20201214,12/14/2020,zColo Acquirer LLC,"100,000,000","33,333,333",1
BF351912 Corp-20201214,12/14/2020,zColo Acquirer LLC,"500,000,000","166,666,667",2
BF294473 Corp-20201214,12/14/2020,Certarus Ltd,"156,619,000","156,619,000",2
BF853737 Corp-20201214,12/14/2020,WESCO Distribution Inc,"100,000,000","20,000,000",1
BF355526 Corp-20201216,12/16/2020,London Stock Exchange Group PLC,"2,608,440,000","137,286,316",2
BF351231 Corp-20201216,12/16/2020,Paysages Sante Inc,"111,711,560","37,237,187",1
BF293787 Corp-20201217,12/17/2020,Glpl Finco Inc,"99,343,606","24,835,901",2
BF351274 Corp-20201221,12/21/2020,2799380 Ontario Ltd,"105,229,125","105,229,125",2
BF353303 Corp-20201222,12/22/2020,Rocky Mountain Equipment LP,"84,233,944","84,233,944",2
BF219005 Corp-20201222,12/22/2020,TELUS International CDA Inc,"500,000,000","166,666,666",2
BF229238 Corp-20201223,12/23/2020,LD Intermediate Holdings Inc,"30,000,000","15,000,000",1
BF358642 Corp-20201223,12/23/2020,Sig Sauer Inc,"55,000,000","18,333,333",1
BF301848 Corp-20201223,12/23/2020,Quebec Iron Ore Inc,"400,000,000","100,000,000",2
BF356092 Corp-20201230,12/30/2020,NaviSite LLC,"400,000,000","50,000,000",2
BF376973 Corp-20210104,1/4/2021,2249158 Investments LP,"4,100,000,000","820,000,000",4
BF277714 Corp-20210111,1/11/2021,Dun & Bradstreet Corp/The,"300,000,000","15,000,000",1
BF194205 Corp-20210114,1/14/2021,AIMCo Realty Investors LP,"316,717,600","316,717,600",1
BF363038 Corp-20210115,1/15/2021,Distributel Holdings Ltd,"47,193,900","47,193,900",2
BF344727 Corp-20210115,1/15/2021,Consolidated Communications Inc,"150,000,000","21,428,571",1
BF356200 Corp-20210119,1/19/2021,Allo Communications LLC,"230,000,000","38,333,333",3
BF354879 Corp-20210119,1/19/2021,Broadcom Inc,"7,500,000,000","357,142,857",1
BF354942 Corp-20210120,1/20/2021,Jacobs Engineering Group Inc,"1,086,749,500","271,687,375",2
BF049397 Corp-20210125,1/25/2021,Bentley Systems Inc,"850,000,000","283,333,333",1
BF184539 Corp-20210127,1/27/2021,Anywhere Real Estate Group LLC,"237,459,242","16,961,374",1
BF230561 Corp-20210129,1/29/2021,MCAP Commercial LP,"78,108,800","78,108,800",1
BF272462 Corp-20210129,1/29/2021,PrairieSky Royalty Ltd,"136,690,400","136,690,400",1
BF335359 Corp-20210201,2/1/2021,West Fraser Timber Co Ltd,"450,000,000","450,000,000",1
BF356825 Corp-20210201,2/1/2021,Clarity Telecom LLC,"310,000,000","155,000,000",3
BF295513 Corp-20210201,2/1/2021,CMG Media Corp,"2,154,000,000","269,250,000",1
BF301559 Corp-20210202,2/2/2021,Buckeye Partners LP,"2,233,000,000","279,125,000",1
BF056552 Corp-20210202,2/2/2021,Air Lease Corp,"200,000,000","9,090,909",1
BF270297 Corp-20210202,2/2/2021,Dentalcorp Health Services Ltd,"50,000,000","16,666,667",1
BF270291 Corp-20210202,2/2/2021,Dentalcorp Health Services Ltd,"100,000,000","33,333,333",1
BF331897 Corp-20210205,2/5/2021,Whole Earth Brands Inc,"450,000,000","112,500,000",2
BF270848 Corp-20210205,2/5/2021,Flight Bidco Inc,"39,000,000","13,000,000",1
BF228521 Corp-20210208,2/8/2021,Air Canada,"600,000,000","75,000,000",1
BF356242 Corp-20210210,2/10/2021,Enbridge Inc,"788,438,000","157,687,600",1
LN420295 Corp-20210210,2/10/2021,Barnes Group Inc,"1,000,000,000","166,666,667",1
BF049033 Corp-20210210,2/10/2021,American Tower Corp,"2,900,000,000","322,222,222",1
BF355205 Corp-20210210,2/10/2021,American Tower Corp,"1,001,409,750","111,267,750",1
BF103554 Corp-20210210,2/10/2021,American Tower Corp,"4,100,000,000","455,555,556",1
BF323764 Corp-20210210,2/10/2021,OTP Management LTD,"52,036,908","26,018,454",1
BF358213 Corp-20210210,2/10/2021,American Tower Corp,"1,335,213,000","148,357,000",1
BF359430 Corp-20210210,2/10/2021,North American Containerboard LP,"205,782,318","51,445,579",2
BF288339 Corp-20210210,2/10/2021,Air Canada,"157,687,600","157,687,600",1
BF335705 Corp-20210211,2/11/2021,Inter Pipeline Ltd,"787,563,000","393,781,500",1
BF380497 Corp-20210211,2/11/2021,KP LP,"121,166,568","121,166,568",3
BF335432 Corp-20210211,2/11/2021,Brookfield Infrastructure LP,"1,000,000,000","125,000,000",1
BF172432 Corp-20210216,2/16/2021,Acrisure LLC,"700,000,000","140,000,000",1
LN274708 Corp-20210216,2/16/2021,Bombardier Recreational Products Inc,"300,000,000","75,000,000",1
BF824232 Corp-20210216,2/16/2021,NCR Voyix Corp,"1,455,000,000","145,500,000",2
BF316134 Corp-20210216,2/16/2021,Metronet Systems Holdings LLC,"150,000,000","37,500,000",1
BF380507 Corp-20210217,2/17/2021,Zorra Street Developments Inc,"127,247,875","127,247,875",2
BF382946 Corp-20210217,2/17/2021,Northleaf Private Equity Investors Canada VIII LP,"39,346,900","39,346,900",1
BF361403 Corp-20210218,2/18/2021,Colabor Group Inc,"62,996,080","31,498,040",2
BF334182 Corp-20210219,2/19/2021,CGI Inc,"1,250,000,000","625,000,000",1
BF344681 Corp-20210219,2/19/2021,Yorkville Education LP,"19,828,150","9,914,075",1
BF220042 Corp-20210222,2/22/2021,ABC Technologies Inc/New York,"430,000,000","107,500,000",1
BF356877 Corp-20210224,2/24/2021,Mondelez International Inc,"2,500,000,000","178,571,429",1
BF356907 Corp-20210225,2/25/2021,BCI QuadReal Realty,"398,535,000","66,422,500",1
BF301456 Corp-20210301,3/1/2021,CRH PLC,"4,214,315,000","221,806,053",1
BF355863 Corp-20210302,3/2/2021,Infinite Bidco LLC,"260,000,000","43,333,333",2
BF355861 Corp-20210302,3/2/2021,Infinite Bidco LLC,"795,000,000","132,500,001",3
BF143949 Corp-20210302,3/2/2021,TierPoint LLC,"675,500,000","84,437,500",1
BF642425 Corp-20210304,3/4/2021,Blue Tree Holdings Inc,"870,000,000","290,000,000",1
BF382960 Corp-20210305,3/5/2021,Northleaf Secondary Partners Canada III LP,"78,960,900","78,960,900",1
BF354665 Corp-20210305,3/5/2021,Indy US Bidco LLC,"1,949,209,450","129,947,296",3
BF293750 Corp-20210305,3/5/2021,Clarios Global LP,"6,223,886,900","345,771,494",2
BF228278 Corp-20210305,3/5/2021,Great Outdoors Group LLC,"4,500,000,000","562,500,000",1
BF253983 Corp-20210311,3/11/2021,Great Outdoors Group LLC,"1,575,000,000","196,875,000",3
BF288814 Corp-20210312,3/12/2021,CAE Inc,"150,000,000","150,000,000",3
BF333930 Corp-20210318,3/18/2021,JM Family Automotive LLC,"530,000,000","75,714,286",1
BF329990 Corp-20210319,3/19/2021,Zayo Group Holdings Inc,"205,000,000","34,166,667",1
BF327120 Corp-20210319,3/19/2021,Centurion Apartment REIT,"120,049,950","120,049,950",1
BF355703 Corp-20210319,3/19/2021,ADS Tactical Inc,"475,000,000","95,000,000",1
BF130529 Corp-20210323,3/23/2021,Compass Group Diversified Holdings LLC,"600,000,000","150,000,000",1
BF359172 Corp-20210324,3/24/2021,Motorola Solutions Inc,"2,250,000,000","375,000,000",1
BF130367 Corp-20210326,3/26/2021,TreeHouse Foods Inc,"2,180,000,000","167,692,308",3
BF357645 Corp-20210326,3/26/2021,Jones Deslauriers Insurance Management Inc,"218,254,025","54,563,506",2
BF119869 Corp-20210326,3/26/2021,AtkinsRealis Group Inc,"2,063,492,600","229,276,956",2
BF031023 Corp-20210326,3/26/2021,American Iron & Metal Co Inc,"75,396,845","25,132,282",1
BF357641 Corp-20210326,3/26/2021,Jones Deslauriers Insurance Management Inc,"615,079,525","153,769,882",3
BF194744 Corp-20210330,3/30/2021,Watts Water Technologies Inc,"800,000,000","160,000,000",1
BF365194 Corp-20210330,3/30/2021,Vantage Nova,"325,000,000","162,500,000",1
BF297377 Corp-20210330,3/30/2021,Newmont Corp,"3,000,000,000","500,000,000",1
BF200802 Corp-20210331,3/31/2021,Bruce Power LP,"795,368,000","397,684,000",1
BF380466 Corp-20210331,3/31/2021,159 Wellesley Street East Inc,"61,418,317","61,418,317",2
BF323760 Corp-20210331,3/31/2021,Sangoma Technologies Inc,"52,500,000","26,250,000",1
BF311414 Corp-20210331,3/31/2021,Parmalat Canada Inc,"596,526,000","298,263,000",3
BF335432 Corp-20210331,3/31/2021,Brookfield Infrastructure LP,"1,000,000,000","125,000,000",1
BF380909 Corp-20210401,4/1/2021,Falcon Holding Acquisition Corp,"198,950,250","33,158,375",1
LN331284 Corp-20210401,4/1/2021,Graphic Packaging International LLC,"2,585,630,801","258,563,080",4
BF367157 Corp-20210401,4/1/2021,Sagen MI Canada Inc,"119,370,150","19,895,025",1
BF344727 Corp-20210405,4/5/2021,Consolidated Communications Inc,"999,875,000","124,984,375",1
BF270397 Corp-20210406,4/6/2021,TELUS Corp,"2,191,235,750","438,247,150",1
BF382628 Corp-20210406,4/6/2021,Northleaf Senior Private Credit LP,"95,617,560","95,617,560",1
BF336156 Corp-20210407,4/7/2021,General Motors Co,"2,000,000,000","80,000,000",1
BF075043 Corp-20210407,4/7/2021,General Motors Co,"11,213,695,000","509,713,409",1
BF361394 Corp-20210409,4/9/2021,Erco Ltd/Canada,"382,955,520","127,651,840",2
LN432146 Corp-20210409,4/9/2021,Superior General Partner Inc,"598,368,000","299,184,000",2
BF541867 Corp-20210413,4/13/2021,Doyon Utilities LLC,"100,000,000","100,000,000",1
BF080150 Corp-20210413,4/13/2021,PMC Group NA Inc,"230,000,000","57,500,000",2
LN372775 Corp-20210413,4/13/2021,Martinrea International Inc,"918,611,000","918,611,000",2
BF335356 Corp-20210414,4/14/2021,H&R Real Estate Investment Trust,"239,899,200","79,966,400",1
BF380492 Corp-20210414,4/14/2021,Collecdev 8868 Yonge GP Inc,"1,319,446","1,319",1
LN422900 Corp-20210416,4/16/2021,Loblaw Cos Ltd,"799,741,000","199,935,250",1
BF278216 Corp-20210416,4/16/2021,Forestar Group Inc,"30,000,000","6,000,000",1
BF378310 Corp-20210416,4/16/2021,Recovery Acquireco Inc,"66,578,439","66,578,439",3
LN452524 Corp-20210420,4/20/2021,NOVA Chemicals Corp,"1,500,000,000","750,000,000",1
LN283478 Corp-20210421,4/21/2021,Charles River Laboratories International Inc,"3,000,000,000","500,000,000",1
BF362423 Corp-20210421,4/21/2021,Alphabet Inc,"6,000,000,000","375,000,000",1
BF362426 Corp-20210421,4/21/2021,Alphabet Inc,"4,000,000,000","250,000,000",1
BF362508 Corp-20210422,4/22/2021,Rogers Communications Inc,"4,806,978,000","801,162,999",3
BF069562 Corp-20210422,4/22/2021,Rogers Communications Inc,"3,204,652,000","1,602,326,000",2
BF223093 Corp-20210422,4/22/2021,MTY Food Group Inc,"480,697,800","240,348,900",1
